"","time","number","diam","LDSA","surface","mass","sigma","idiff","ucor","DV","T","RH","P","flow","bat","Ipump","error","PWMpump","steps","n10.00","n16.26","n26.43","n42.96","n69.83","n113.52","n184.55","n300.00","A1","A2","A3","A4","A5","Part_time"
"247",987,6550,37,13.7,68.8,1.91,1.87,2.02,3555,717,23.9,50,1016,0.5,4.13,15.8,0,53,83,1660,3951,6867,9316,8351,518,10,364,2.24495,1.7826,0.85687,0.2296,0.15007,2023-07-20 07:35:48
"248",991,6551,39,13.5,61.9,1.16,1.86,1.99,3552,1198,23.9,50,1016,0.5,4.13,15.68,0,53,66,1496,3787,6597,9136,8226,1702,0,96,2.29927,1.82573,0.87761,0.23516,0.08544,2023-07-20 07:35:52
"249",995,8381,29,14.3,58.2,1.05,2.01,2.02,3555,99,23.9,50,1016,0.5,4.13,15.64,0,53,100,4731,10135,9251,6656,6831,2036,7,67,2.31363,1.61088,0.88309,0.23663,0.08597,2023-07-20 07:35:56
"250",999,7891,29,14.2,59.3,1.33,1.98,1.99,3549,360,23.9,50,1016,0.5,4.13,15.92,0,53,72,4135,9112,9022,7329,6365,958,340,131,2.22792,1.5512,0.7991,0.22786,0.08279,2023-07-20 07:36:00
"251",1003,8000,29,14.1,74.2,2.53,1.97,2,3552,717,23.9,50,1015.9,0.5,4.13,15.2,0,53,100,4061,9026,10159,8747,4258,1032,80,545,2.26572,1.57751,0.81266,0.35787,0.08419,2023-07-20 07:36:04
"252",1007,6667,30,13,72.8,2.85,1.98,1.99,3551,1198,23.9,50,1016.2,0.5,4.13,15.52,0,53,78,3068,6781,8221,7888,4925,0,2,703,2.02287,1.40843,0.72555,0.31951,0.13517,2023-07-20 07:36:08
"253",1011,6291,30,12.7,69.1,2.71,1.97,1.98,3551,100,23.9,50,1016,0.5,4.13,15.6,0,53,58,2852,6320,7758,7538,4674,0,0,668,1.91553,1.34122,0.68706,0.30256,0.128,2023-07-20 07:36:12
"254",1015,6057,31,11.7,69.6,2.69,2.01,2.01,3552,360,23.9,50,1016,0.5,4.13,15.68,0,53,88,2823,6214,7204,6753,4778,264,18,646,1.89848,1.32928,0.73269,0.29987,0.12686,2023-07-20 07:36:16
"255",1019,6322,31,11.9,74.7,2.93,2.01,2.03,3553,717,23.9,50,1015.9,0.5,4.13,15.72,0,53,44,2818,6222,7573,7395,5022,191,20,712,2.00972,1.40717,0.77562,0.32666,0.13429,2023-07-20 07:36:20
"256",1023,6222,30,11.8,64.3,2.2,2.02,1.99,3551,1199,23.9,50,1016.1,0.5,4.13,15.52,0,53,40,3084,6795,7548,6562,3939,918,193,443,1.88915,1.32275,0.72909,0.30706,0.08611,2023-07-20 07:36:24
"257",1027,6723,28,12.4,58.7,1.54,2.04,2,3549,100,23.9,50,1016,0.5,4.13,15.72,0,53,100,3837,8353,8289,6032,3074,1424,727,120,1.90643,1.34952,0.73575,0.30987,0.0869,2023-07-20 07:36:28
"258",1031,6093,32,11.8,69.3,2.05,2.13,1.95,3551,360,23.9,50,1016.1,0.501,4.13,15.24,0,53,66,3014,6608,6438,5174,4877,2254,179,326,2.06644,1.46278,0.92033,0.33588,0.09419,2023-07-20 07:36:32
"259",1035,5494,32,12.5,65.3,2.05,2.13,2.01,3553,717,23.9,50,1016.2,0.5,4.13,15.84,0,53,72,2622,5709,5999,5087,4065,2060,134,357,1.88549,1.3347,0.83974,0.32738,0.08594,2023-07-20 07:36:36
"260",1039,5984,32,12.1,65.4,1.73,2.13,2,3551,1199,23.9,50,1016.1,0.5,4.13,15.36,0,53,100,2859,6299,6492,5318,3931,3187,34,231,2.03974,1.44389,0.90844,0.35417,0.03936,2023-07-20 07:36:40
"261",1043,5388,35,12.2,61.3,1.47,2.1,2.02,3552,100,23.9,50,1016.1,0.5,4.13,15.44,0,53,70,2123,4849,5587,5429,4276,2955,178,132,1.9554,1.44276,0.87088,0.33952,0.03773,2023-07-20 07:36:44
"262",1047,6309,32,13.3,61,1.65,1.98,2.03,3553,360,23.9,50,1016.1,0.5,4.13,15.84,0,53,83,2477,5835,7812,8029,3641,1452,441,204,1.98006,1.46095,0.72195,0.34381,0.03821,2023-07-20 07:36:48
"263",1051,6359,33,12.7,68.4,2.16,1.97,2,3552,717,23.9,50,1016.3,0.5,4.13,15.24,0,53,49,2270,5362,7644,8397,4568,1406,61,424,2.08751,1.54023,0.76113,0.37711,0.04028,2023-07-20 07:36:52
"264",1055,7528,32,13.4,87.6,3.4,1.97,1.97,3549,1199,23.9,50,1016.1,0.5,4.13,16,0,53,73,2961,6833,9434,10013,5249,310,56,816,2.3606,1.74172,0.8607,0.42644,0.13044,2023-07-20 07:36:56
"265",1059,8462,25,15.1,73.1,2.37,2.01,2.04,3555,99,23.9,50,1016.1,0.5,4.13,15.48,0,53,100,5567,11991,11072,6815,2407,934,990,319,2.21934,1.45261,0.80919,0.40092,0.12264,2023-07-20 07:37:00
"266",1063,7520,25,13.3,67.5,2.27,2.03,2,3552,359,23.9,50,1016.3,0.5,4.13,15.52,0,53,83,5102,10878,9691,5546,2163,1238,650,364,1.99443,1.3054,0.75375,0.36029,0.11021,2023-07-20 07:37:04
"267",1067,6927,26,11.9,73.6,2.87,2.04,1.99,3552,718,23.9,50,1016.1,0.5,4.13,15.6,0,53,100,4370,9531,9376,6254,1279,718,751,543,1.92368,1.2591,0.72701,0.4249,0.1063,2023-07-20 07:37:08
"268",1071,7301,25,11.9,62.5,1.68,2.04,2.03,3553,1199,23.9,50,1016,0.5,4.13,15.4,0,53,97,4818,10606,10028,5997,0,1619,1527,0,1.949,1.27567,0.73658,0.43049,0.0556,2023-07-20 07:37:12
"269",1075,5524,35,12.6,74,2.72,2,2,3553,100,23.9,50,1016,0.5,4.13,15.6,0,53,100,1738,4199,6479,7591,4359,1187,13,608,1.97749,1.48426,0.74735,0.43678,0.05641,2023-07-20 07:37:16
"270",1079,5913,35,11.9,78.9,2.64,2.08,2.01,3553,360,23.9,50,1016,0.5,4.13,15.52,0,53,100,2160,5059,6852,7202,3791,2186,289,476,2.13338,1.60127,0.89711,0.47121,0.06086,2023-07-20 07:37:20
"271",1083,5801,36,12.4,66.3,1.73,2.03,2.01,3555,717,23.9,50,1016.1,0.5,4.13,15.4,0,53,80,1991,4606,6109,6709,5168,2652,6,247,2.09867,1.57521,0.88251,0.34536,0.05987,2023-07-20 07:37:24
"272",1087,7006,34,13.8,90.8,3.29,2.03,2,3552,1199,23.9,50,1016,0.5,4.13,15.48,0,53,74,2621,5876,7754,8420,6629,1154,3,742,2.43759,1.8296,1.02503,0.40113,0.16458,2023-07-20 07:37:28
"273",1091,7275,32,14.3,89.1,3.26,2.08,2,3552,100,23.9,50,1015.9,0.5,4.13,15.32,0,53,82,3443,7459,8215,7373,5896,1307,60,722,2.40766,1.72614,1.01244,0.39621,0.16256,2023-07-20 07:37:32
"274",1095,7382,34,14.3,96.1,3.37,2.09,1.98,3552,360,23.9,50,1016.1,0.5,4.13,15.36,0,53,32,3111,6812,7871,7690,6857,1918,2,720,2.62156,1.8795,1.16363,0.43141,0.177,2023-07-20 07:37:36
"275",1099,7013,34,15.8,90,3.11,2.1,2.01,3551,718,23.9,50,1016,0.5,4.13,15.2,0,53,47,3064,6651,7425,7018,6509,1894,21,651,2.4796,1.77772,1.10062,0.3907,0.16742,2023-07-20 07:37:40
"276",1103,8483,29,15.2,74.2,1.55,2.15,2,3551,1199,23.9,50,1016,0.5,4.13,15.32,0,53,100,5370,11333,9202,4847,4806,4314,275,51,2.52148,1.80774,1.1192,0.39729,0.09362,2023-07-20 07:37:44
"277",1107,7735,31,15.3,73.3,1.55,2.16,1.97,3551,101,23.9,50,1016.1,0.5,4.13,15.68,0,53,89,4341,9319,8187,5301,4963,4291,179,72,2.4449,1.83451,1.08521,0.38523,0.09078,2023-07-20 07:37:48
"278",1111,7659,34,15.9,82.5,2.77,1.93,2,3552,360,23.9,50,1016,0.5,4.13,15.32,0,53,50,2558,6089,9156,10637,6481,758,2,611,2.48084,1.86148,0.87713,0.39089,0.09211,2023-07-20 07:37:52
"279",1115,8082,34,15.8,81.5,2.5,1.92,1.99,3552,718,23.9,50,1015.9,0.5,4.13,15.52,0,53,69,2696,6404,9518,11077,7149,891,51,509,2.59283,1.94551,0.91672,0.37454,0.09627,2023-07-20 07:37:56
"280",1119,8461,32,15.6,89.3,3.31,1.93,1.99,3553,1199,23.9,50,1016.1,0.5,4.13,15.28,0,53,69,3277,7484,10539,11464,6528,2,4,798,2.55796,1.91934,0.90439,0.36951,0.16114,2023-07-20 07:38:00
"281",1123,8302,33,16.4,91.9,3.33,1.91,2.01,3555,100,23.9,50,1016.1,0.499,4.13,15.6,0,53,23,2780,6438,10045,11862,7406,6,11,791,2.65197,2.00469,0.93763,0.38309,0.16706,2023-07-20 07:38:04
"282",1127,8117,33,16.8,88.8,2.89,1.99,2,3552,359,23.9,50,1016.2,0.5,4.13,15.56,0,53,43,3223,7179,9356,9909,7300,466,491,539,2.59934,1.9649,1.0401,0.37548,0.16375,2023-07-20 07:38:08
"283",1131,7732,35,16.5,101.3,3.72,2,2,3553,717,23.9,50,1015.9,0.5,4.13,15.28,0,53,52,2591,5992,8806,10197,7095,1042,78,836,2.71157,2.04974,1.085,0.48639,0.17082,2023-07-20 07:38:12
"284",1135,7844,35,15.5,97.1,3.29,2,2.01,3552,1199,23.9,50,1016,0.5,4.13,15.6,0,53,33,2598,6108,8927,10268,6805,1709,62,689,2.7401,2.07131,1.09642,0.49151,0.09803,2023-07-20 07:38:16
"285",1139,8320,31,17.3,91,2.96,2.06,1.98,3552,100,23.9,50,1016.1,0.5,4.13,15.44,0,53,88,3857,8625,9876,8876,5105,2380,137,567,2.67434,1.89988,1.07011,0.47971,0.09568,2023-07-20 07:38:20
"286",1143,7901,32,16.4,89.1,2.7,2.09,1.97,3552,359,23.9,50,1016.1,0.5,4.13,15.68,0,53,100,3596,7993,9004,8106,5315,2645,352,429,2.65307,1.88477,1.11118,0.4759,0.09492,2023-07-20 07:38:24
"287",1147,10270,32,19.1,120,3.86,2.1,2.03,3553,718,23.9,50,1016.1,0.5,4.13,15.52,0,53,100,4725,10508,11803,10473,6451,3866,119,720,3.46214,2.45954,1.45004,0.65367,0.12387,2023-07-20 07:38:28
"288",1151,10861,29,19.2,103.3,2.46,2.11,2.04,3549,1198,23.9,50,1016.2,0.5,4.13,15.76,0,53,68,6130,13465,13201,9273,3867,3913,1604,14,3.29692,2.34217,1.38084,0.62247,0.10532,2023-07-20 07:38:32
"289",1155,9730,32,21.3,100.2,2.35,2.09,1.97,3551,100,23.9,50,1016,0.5,4.13,15.6,0,53,79,4409,10140,11660,10365,4533,3390,1609,1,3.15443,2.36892,1.32116,0.59557,0.10077,2023-07-20 07:38:36
"290",1159,8759,38,20.9,121.1,3.01,2.21,1.99,3551,361,23.9,50,1016.1,0.5,4.13,15.72,0,53,78,3509,7719,7956,7159,7725,6811,364,263,3.55134,2.66699,1.8249,0.67051,0.11345,2023-07-20 07:38:40
"291",1163,9370,40,23.4,120.4,2.39,2.17,2.03,3551,718,23.9,50,1016.1,0.5,4.12,15.48,0,53,100,3524,7734,7813,7338,9661,8212,57,59,3.86037,2.89907,1.9837,0.62805,0.12333,2023-07-20 07:38:44
"292",1167,10768,29,21.6,106.2,2.02,2.33,1.97,3552,1199,23.9,50,1016.2,0.5,4.13,15.64,0,53,89,7802,16980,8955,367,8747,8173,0,0,3.44631,2.58812,1.77093,0.56069,0.05253,2023-07-20 07:38:48
"293",1171,8872,42,21.7,115.1,2.12,2.11,2,3553,99,23.9,50,1016.3,0.5,4.13,15.72,0,53,85,2647,6520,7192,7937,9576,8168,0,0,3.65399,3.02809,1.87764,0.59447,0.0557,2023-07-20 07:38:52
"294",1175,8590,44,22.8,105.7,1.85,1.92,1.97,3551,360,23.8,50,1016.1,0.499,4.13,15.84,0,53,81,1534,4095,7558,10899,10184,6433,1,2,3.54926,2.94129,1.62979,0.57743,0.0541,2023-07-20 07:38:56
"295",1179,9336,42,22.4,121.5,2.92,1.97,1.97,3551,718,23.9,50,1016.1,0.5,4.13,15.24,0,53,83,1966,5136,9196,12361,9193,6057,6,325,3.70274,3.06849,1.70026,0.68298,0.05644,2023-07-20 07:39:00
"296",1183,8335,44,21.8,112.1,2.45,1.95,1.98,3552,1199,23.9,50,1016.1,0.5,4.13,15.36,0,53,77,1530,4016,7483,10648,9486,6132,7,193,3.49909,2.89972,1.60675,0.64542,0.07674,2023-07-20 07:39:04
"297",1187,10566,33,23.2,114.1,2.49,2.16,2,3553,100,23.9,50,1016.1,0.5,4.13,15.36,0,53,92,4908,11573,11393,9184,5992,5890,1129,0,3.59341,2.74984,1.65006,0.66282,0.0788,2023-07-20 07:39:08
"298",1191,8675,32,18.4,90.7,1.9,2.19,1.98,3552,360,23.9,50,1015.9,0.5,4.13,15.44,0,53,65,4454,10268,9380,6521,3983,5940,558,0,2.89105,2.21237,1.34375,0.53326,0.0634,2023-07-20 07:39:12
"299",1195,6798,40,17.3,81.5,1.58,2.05,1.97,3551,718,23.9,50,1016.1,0.5,4.13,15.56,0,53,100,2000,4676,6150,7181,7193,4956,1,55,2.72418,2.08467,1.2662,0.42694,0.05974,2023-07-20 07:39:16
"300",1199,6681,38,15.7,85.7,2.31,2.06,2.01,3553,1199,23.9,50,1016.1,0.5,4.13,15.72,0,53,27,2139,4895,6382,7314,7186,3397,2,343,2.57961,1.97404,1.199,0.40428,0.11614,2023-07-20 07:39:20
"301",1203,6111,40,15.7,80,2.07,2.02,2.03,3552,101,23.9,50,1015.9,0.5,4.13,15.76,0,53,42,1675,3988,5625,7011,7118,3253,1,288,2.43072,1.89196,1.1298,0.38095,0.10943,2023-07-20 07:39:24
"302",1207,6385,37,14.6,75.6,2.33,1.95,2.02,3552,360,23.9,50,1016,0.5,4.12,15.72,0,53,81,1827,4421,6955,8647,6492,1442,15,456,2.25622,1.75614,0.8971,0.3536,0.10158,2023-07-20 07:39:28
"303",1211,5546,37,11.9,57,1.35,1.92,2.03,3553,718,23.9,50,1016.1,0.5,4.13,15.72,0,53,75,1542,3678,5698,7264,6454,1448,5,190,1.94352,1.51275,0.77277,0.22712,0.0875,2023-07-20 07:39:32
"304",1215,6113,37,12.7,62.6,1.53,1.93,1.97,3553,1198,23.9,50,1016,0.5,4.13,15.68,0,53,75,1782,4223,6357,7926,6931,1511,8,227,2.11454,1.64586,0.84076,0.24711,0.08701,2023-07-20 07:39:36
"305",1219,6481,33,13.5,62,1.65,1.99,1.97,3552,99,23.9,50,1016.1,0.5,4.13,15.44,0,53,77,2679,5948,7101,7172,6139,1356,37,275,2.08371,1.50518,0.82851,0.24351,0.08574,2023-07-20 07:39:40
"306",1223,5585,36,12.5,57.7,1.14,2.09,2,3553,359,23.9,50,1016.1,0.5,4.13,15.44,0,53,36,2340,5090,5181,4837,6075,2871,1,68,2.00828,1.45069,0.93781,0.23469,0.08264,2023-07-20 07:39:44
"307",1227,5644,37,13.4,79.9,2.43,2.15,1.99,3552,717,23.9,50,1015.9,0.5,4.12,15.6,0,53,100,2109,4724,5570,5597,4951,3379,0,413,2.25371,1.62799,1.05242,0.4372,0.09274,2023-07-20 07:39:48
"308",1231,5625,34,13.2,76.1,2.46,2.16,1.97,3552,1198,23.9,50,1016.1,0.5,4.13,15.36,0,53,100,2443,5383,5872,5286,4332,2880,3,454,2.08893,1.50895,0.97547,0.40523,0.09106,2023-07-20 07:39:52
"309",1235,5377,37,13.6,77.2,2.4,2.15,2.01,3553,99,23.9,50,1015.9,0.5,4.13,15.68,0,53,100,2037,4554,5290,5263,4742,3175,0,417,2.16147,1.53821,1.00935,0.4193,0.09422,2023-07-20 07:39:56
"310",1239,6549,30,12.6,74.4,2.21,2.15,2.01,3553,360,23.9,50,1015.9,0.5,4.12,15.28,0,53,68,3521,7654,7539,5544,3391,2493,614,274,2.14526,1.52667,0.94904,0.41616,0.09351,2023-07-20 07:40:00
"311",1243,6838,31,13.4,80.7,2.62,2.13,1.99,3549,717,23.9,50,1016.1,0.5,4.12,15.52,0,53,83,3480,7592,7783,6173,4126,2545,246,458,2.27001,1.61545,1.00423,0.43085,0.09895,2023-07-20 07:40:04
"312",1247,6509,31,13.6,77.1,2.58,2.14,1.95,3553,1198,23.9,50,1016.1,0.5,4.12,15.52,0,53,94,3449,7450,7407,5623,3897,2368,166,480,2.13331,1.51817,0.94376,0.40491,0.11115,2023-07-20 07:40:08
"313",1251,6547,35,14.4,86.2,2.83,2.06,1.96,3551,100,23.9,50,1016.2,0.5,4.13,15.28,0,53,62,2286,5427,7194,7867,5506,1875,363,505,2.33657,1.82509,1.03368,0.44349,0.12174,2023-07-20 07:40:12
"314",1255,6274,35,14.3,82.1,3.1,1.95,2.02,3553,360,23.9,50,1016,0.5,4.13,15.24,0,53,53,1847,4464,7477,9193,5429,561,32,727,2.16482,1.69093,0.81695,0.41089,0.11279,2023-07-20 07:40:16
"315",1259,6008,35,13.1,81.6,3.16,1.96,2,3551,718,23.9,50,1016,0.5,4.12,15.6,0,53,45,1751,4259,7194,8843,5049,611,13,750,2.10068,1.64083,0.79275,0.4275,0.10945,2023-07-20 07:40:20
"316",1263,5893,36,13.5,70.7,2.24,1.96,1.97,3551,1199,23.9,50,1016,0.5,4.13,15.44,0,53,59,1687,4237,7016,8458,4226,1795,73,428,2.05349,1.60397,0.77494,0.4179,0.03512,2023-07-20 07:40:24
"317",1267,6983,31,13.4,71.2,2.02,2.03,2,3553,99,23.9,50,1016.2,0.5,4.13,15.72,0,53,81,3048,7109,8958,8443,2668,1830,823,208,2.18638,1.58933,0.82509,0.44494,0.0374,2023-07-20 07:40:28
"318",1271,5816,32,13.3,71.2,1.51,2.37,1.96,3552,360,23.9,49,1016,0.5,4.12,15.64,0,53,100,3583,7628,5432,1998,2906,5734,278,0,2.14231,1.5573,1.14503,0.43597,0.03664,2023-07-20 07:40:32
"319",1275,6782,27,13.1,68.7,1.39,2.37,2,3552,718,23.9,50,1016.1,0.5,4.12,15.32,0,53,100,5411,11378,6344,0,2549,6454,0,0,2.13375,1.55108,1.14046,0.41719,0.0365,2023-07-20 07:40:36
"320",1279,5382,34,12.6,69.2,1.51,2.36,1.97,3553,1198,23.9,50,1016,0.5,4.13,15.64,0,53,100,3067,6503,4891,2305,3384,4921,433,0,2.07475,1.50819,1.10892,0.40565,0.05052,2023-07-20 07:40:40
"321",1283,5439,37,12.5,74.5,1.6,2.3,2,3553,100,23.9,50,1016.1,0.5,4.13,15.56,0,53,100,2550,5516,4734,3246,4202,5070,455,0,2.22565,1.65996,1.18958,0.43515,0.0542,2023-07-20 07:40:44
"322",1287,6267,33,13.9,72,2.22,2.03,1.99,3551,359,23.9,49,1016.2,0.5,4.12,15.4,0,53,39,2401,5609,7480,7731,3913,1829,375,355,2.10857,1.57264,0.84221,0.41226,0.05135,2023-07-20 07:40:48
"323",1291,6526,33,12.9,76.3,2.39,2.04,2,3553,717,23.9,49,1016,0.5,4.12,15.6,0,53,57,2517,5912,7819,7996,3841,2124,312,402,2.20726,1.64625,0.88163,0.44014,0.05375,2023-07-20 07:40:52
"324",1295,6764,32,13.9,95.3,4.13,2.03,1.99,3552,1199,23.9,49,1015.9,0.5,4.13,15.56,0,53,45,2746,6155,8308,8695,5082,1,8,1055,2.23994,1.67062,0.89468,0.44666,0.19545,2023-07-20 07:40:56
"325",1299,6440,32,13.1,91.3,3.88,2.04,2.04,3553,100,23.8,49,1015.9,0.5,4.12,15.64,0,53,82,2586,5810,7878,8261,4719,214,85,961,2.17105,1.61337,0.86717,0.43292,0.18944,2023-07-20 07:41:00
"326",1303,5875,33,13.3,88.1,3.67,2.08,2.02,3555,360,23.9,49,1016,0.5,4.12,15.2,0,53,89,2345,5208,6715,6992,5049,628,0,899,2.08634,1.55043,0.89522,0.41603,0.18205,2023-07-20 07:41:04
"327",1307,5812,33,12,92.7,4.08,2.1,2.02,3552,717,23.9,49,1016,0.5,4.12,15.32,0,53,100,2405,5391,7019,7112,4086,401,109,1014,2.04817,1.52206,0.87884,0.47286,0.17872,2023-07-20 07:41:08
"328",1311,5575,33,12.1,78.5,2.9,2.11,1.99,3553,1198,23.9,50,1016.1,0.5,4.12,15.52,0,53,74,2264,5211,6617,6490,3102,1960,174,598,1.9865,1.47623,0.85237,0.45862,0.08227,2023-07-20 07:41:12
"329",1315,5853,32,12.7,81.2,3.08,2.15,2,3551,99,23.9,49,1016.2,0.501,4.13,15.2,0,53,100,2822,6264,6898,5838,3073,2072,105,662,2.06329,1.40936,0.88532,0.47635,0.08545,2023-07-20 07:41:16
"330",1319,7573,26,12.9,75.3,2.42,2.05,1.96,3549,360,23.9,49,1016,0.5,4.13,15.72,0,53,100,4528,10139,10549,7465,200,1199,1597,205,2.11795,1.44669,0.80274,0.48897,0.08771,2023-07-20 07:41:20
"331",1323,6178,30,11.6,59.3,1.82,2.02,2.03,3552,718,23.9,50,1016,0.5,4.13,15.56,0,53,100,2995,6570,7213,6355,4509,1270,1,358,1.90323,1.30003,0.72136,0.2692,0.07882,2023-07-20 07:41:24
"332",1327,5818,33,11.9,55.4,1.4,2.01,1.98,3555,1198,23.9,50,1016,0.5,4.13,15.44,0,53,100,2412,5464,6489,6399,4782,1808,6,207,1.92062,1.31191,0.72795,0.27166,0.04132,2023-07-20 07:41:28
"333",1331,6426,29,12,52.1,1.13,2.03,2,3553,99,23.8,49,1015.9,0.5,4.13,15.28,0,53,45,3389,7522,7580,5927,3772,1814,391,54,1.89016,1.29656,0.7164,0.26735,0.04067,2023-07-20 07:41:32
"334",1335,6692,29,11.7,51.4,1.04,2.03,1.99,3553,359,23.9,49,1016,0.5,4.12,15.48,0,53,100,3718,8145,7895,5760,3638,2272,241,40,1.916,1.31428,0.73517,0.271,0.04122,2023-07-20 07:41:36
"335",1339,6277,29,11.1,51.6,1.15,2.04,2.03,3553,718,23.9,50,1016,0.5,4.13,15.6,0,53,49,3409,7494,7518,5701,3285,1844,435,56,1.83378,1.25788,0.70362,0.27236,0.03945,2023-07-20 07:41:40
"336",1343,5492,34,11,50.6,0.97,2.01,1.96,3552,1199,23.9,50,1016.1,0.5,4.12,15.6,0,53,100,2071,4781,5906,6107,4640,2458,2,55,1.89319,1.29864,0.72642,0.28118,0.00254,2023-07-20 07:41:44
"337",1347,5971,30,11.3,46.9,0.82,2.02,2.02,3552,100,23.9,50,1016.1,0.5,4.12,15.72,0,53,92,2765,6656,7377,6284,1899,3310,2,0,1.75952,1.31292,0.67513,0.26133,0.00236,2023-07-20 07:41:48
"338",1351,5398,34,11.6,48.2,0.83,2.04,2,3551,360,23.9,49,1016.2,0.5,4.12,15.56,0,53,100,2182,5054,5816,5607,4096,2811,5,3,1.77673,1.32576,0.75786,0.26389,0.00238,2023-07-20 07:41:52
"339",1355,6129,30,11.4,54.2,1.02,2.11,1.98,3551,717,23.9,49,1016.2,0.5,4.12,15.72,0,53,97,3154,7412,7457,5428,986,4604,2,0,1.87963,1.40255,0.80175,0.33825,0.00252,2023-07-20 07:41:56
"340",1359,4795,36,11.5,61.5,1.92,2.06,2.01,3553,1199,23.9,50,1016.1,0.5,4.12,15.32,0,53,100,1667,3841,5096,5584,4288,1879,7,358,1.76772,1.31904,0.75402,0.31811,0.07676,2023-07-20 07:42:00
"341",1363,6082,29,11.8,63.4,1.93,2.13,2.01,3555,98,23.9,50,1016.2,0.5,4.12,15.52,0,53,88,3553,7643,7099,4750,3099,1992,402,278,1.8842,1.28517,0.8037,0.33907,0.08182,2023-07-20 07:42:04
"342",1367,5779,31,11.7,68.8,2.22,2.14,2.01,3555,360,23.9,50,1016,0.5,4.12,15.52,0,53,100,2940,6365,6383,5039,3928,2182,150,395,1.97154,1.34475,0.87426,0.35479,0.08561,2023-07-20 07:42:08
"343",1371,5281,29,11.3,54.7,1.56,2.15,1.96,3551,717,23.9,50,1016.1,0.5,4.12,15.48,0,53,77,3117,6613,5839,3682,3201,2165,187,218,1.67592,1.14311,0.74317,0.2758,0.07278,2023-07-20 07:42:12
"344",1375,5836,30,11.9,70.1,2.54,2.13,2.02,3552,1199,23.8,50,1016.1,0.5,4.13,15.52,0,53,57,3218,6787,6478,4800,4452,1278,99,540,1.89977,1.2958,0.84244,0.31264,0.13684,2023-07-20 07:42:16
"345",1379,5231,35,11.5,70.5,2.5,2.08,1.96,3553,99,23.9,50,1016,0.5,4.13,15.16,0,53,71,2023,4456,5537,5813,5141,1263,12,540,1.88194,1.41332,0.83453,0.3097,0.13555,2023-07-20 07:42:20
"346",1383,5287,35,11.3,68.8,2.5,2.01,1.98,3553,359,23.9,50,1016.1,0.5,4.13,15.44,0,53,86,1829,4166,5854,6686,5215,729,0,569,1.86037,1.39712,0.75961,0.30615,0.134,2023-07-20 07:42:24
"347",1387,5910,35,12.7,70.6,2.42,1.99,1.95,3551,717,23.9,50,1016,0.5,4.12,15.44,0,53,35,2100,4708,6472,7354,6146,686,0,535,2.01608,1.51405,0.82319,0.28578,0.14522,2023-07-20 07:42:28
"348",1391,5574,38,12.3,70.2,2.27,1.93,1.99,3551,1198,23.9,50,1016,0.5,4.12,15.68,0,53,38,1385,3512,5700,7673,6937,691,40,473,2.06628,1.55176,0.84369,0.2929,0.11137,2023-07-20 07:42:32
"349",1395,5414,37,12,63.5,1.97,1.94,2,3555,100,23.9,50,1016.3,0.5,4.12,15.44,0,53,77,1562,3671,5842,7330,5846,1006,2,395,1.88858,1.49127,0.77113,0.26771,0.10179,2023-07-20 07:42:36
"350",1399,5108,39,11.9,61.6,1.71,1.96,2.03,3552,359,23.9,50,1015.8,0.5,4.13,15.52,0,53,79,1372,3237,5171,6642,5798,1691,8,286,1.89447,1.49592,0.79684,0.26854,0.10211,2023-07-20 07:42:40
"351",1403,5566,37,11.9,72.3,2.43,1.98,1.97,3553,717,23.9,50,1016,0.5,4.12,15.56,0,53,87,1627,3853,6053,7459,5593,1275,0,512,2.00144,1.58038,0.84183,0.33427,0.10787,2023-07-20 07:42:44
"352",1407,4980,38,11.3,66,2.16,1.98,2,3551,1198,23.9,50,1016.1,0.5,4.12,15.24,0,53,66,1353,3254,5234,6659,5338,1315,5,438,1.84973,1.46059,0.77802,0.30893,0.10679,2023-07-20 07:42:48
"353",1411,7536,25,13.2,68.2,2.12,2.11,2.01,3553,100,23.9,50,1016.1,0.5,4.12,15.6,0,53,88,5566,11573,8844,3597,3257,2128,429,315,2.06773,1.3286,0.86971,0.34534,0.11938,2023-07-20 07:42:52
"354",1415,7351,26,12.7,69.1,2.37,2.07,2.01,3552,360,23.9,50,1015.9,0.5,4.12,15.24,0,53,87,4983,10492,8972,4934,3249,1419,342,441,2.03384,1.30682,0.80869,0.33968,0.11742,2023-07-20 07:42:56
"355",1419,7377,26,12.7,73.6,2.66,2.07,2.04,3555,717,23.9,50,1016.1,0.5,4.12,15.56,0,53,100,4968,10538,9276,5270,2552,1364,489,497,2.05811,1.32241,0.81834,0.38717,0.11882,2023-07-20 07:43:00
"356",1423,7151,27,12.4,63.4,1.69,2.09,2,3552,1198,23.9,50,1016.2,0.5,4.12,15.36,0,53,100,4513,9767,8898,5390,2011,2540,627,138,2.06273,1.32538,0.82018,0.38804,0.04656,2023-07-20 07:43:04
"357",1427,6251,28,12,54.4,1.24,2.07,2.02,3553,100,23.9,49,1016,0.5,4.12,15.76,0,53,100,3562,7874,7830,5529,1830,2229,764,2,1.82368,1.26021,0.72513,0.34307,0.04116,2023-07-20 07:43:08
"358",1431,6615,27,12.6,57.3,1.4,2.07,2,3551,360,23.9,50,1016,0.5,4.12,15.56,0,53,100,3991,8820,8641,5758,1030,2060,1042,0,1.86308,1.28743,0.72147,0.35048,0.04205,2023-07-20 07:43:12
