"","A"," deviceID","time","latitude","longitude","PM1","PM25","PM10","bin0","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin20","bin21","bin22","bin23","flowrate","countglitch","laser_status","temperature_opc","humidity_opc","data_is_valid","temperature","humidity","ambient_IR","object_IR","gas_op1_w","gas_op1_r","gas_op2_w","gas_op2_r","noise","time_local","PM25_cs3","temperature_opc_cs3","humidity_opc_cs3","gas_op2_w_cs3"
"1321",0,"220054000c504e5354303420",1689836577,"51.922035","4.48091","0.44",1.25,2.05,61,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,16,634,26.2,46.09,1,20.4,60.6,"na","na",283,278,336,270,21,2023-07-20 09:02:57,10.0894708333333,26.2,46.09,17.3561213141026
"1322",0,"220054000c504e5354303420",1689836582,"51.922031","4.480913","0.78",1.77,2.01,63,4,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,10,634,26.2,46.12,1,20.4,60.6,"na","na",283,278,337,276,21,2023-07-20 09:03:02,10.1936841666667,26.2,46.12,17.7021502349624
"1323",0,"220054000c504e5354303420",1689836587,"51.922028","4.4809","0.57",0.71,0.72,73,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,10,634,26.2,46.12,1,20.4,60.7,"na","na",283,278,335,272,21,2023-07-20 09:03:07,10.0508191666667,26.2,46.12,17.4435991870629
"1325",0,"220054000c504e5354303420",1689836592,"51.922035","4.4809","0.59",2.33,4.07,69,6,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,9,634,26.17,46.17,1,20.4,60.6,"na","na",283,278,336,274,25,2023-07-20 09:03:12,10.1934091666667,26.17,46.17,17.4597921474359
"1326",0,"220054000c504e5354303420",1689836597,"51.922035","4.480901","0.77",2.77,10.13,81,12,3,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,9,634,26.19,46.2,1,20.3,60.8,"na","na",282,278,336,271,26,2023-07-20 09:03:17,10.5452433333333,26.19,46.2,17.4180004807692
"1327",0,"220054000c504e5354303420",1689836602,"51.922039","4.480913","0.72",2.91,4.8,70,9,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,9,634,26.17,46.27,1,20.3,60.8,"na","na",283,278,335,274,24,2023-07-20 09:03:22,10.5897854166667,26.17,46.27,17.6776450203963
"1328",0,"220054000c504e5354303420",1689836607,"51.922043","4.480917","0.54",0.77,0.8,68,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,11,634,26.17,46.32,1,20.4,60.9,"na","na",282,278,337,274,22,2023-07-20 09:03:27,10.0515270833333,26.17,46.32,17.9993419016291
"1329",0,"220054000c504e5354303420",1689836612,"51.922047","4.480922","0.78",2.41,2.86,78,1,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,10,634,26.19,46.32,1,20.3,60.9,"na","na",282,278,339,272,21,2023-07-20 09:03:32,10.24833125,26.19,46.32,18.4204377976191
"1330",0,"220054000c504e5354303420",1689836617,"51.922043","4.480915","0.62",1.12,1.31,75,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,8,634,26.19,46.36,1,20.3,60.9,"na","na",280,278,334,273,25,2023-07-20 09:03:37,10.0623308333333,26.19,46.36,17.7194185425686
"1332",0,"220054000c504e5354303420",1689836622,"51.922043","4.480916","0.64",1.34,1.55,61,6,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,8,634,26.19,46.38,1,20.3,61,"na","na",282,278,335,273,22,2023-07-20 09:03:42,10.12886375,26.19,46.38,17.6857741870629
"1333",0,"220054000c504e5354303420",1689836627,"51.922035","4.480909","0.8",2.29,4.96,80,10,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,11,634,26.17,46.39,1,20.3,61,"na","na",284,278,334,273,16,2023-07-20 09:03:47,10.2057516666667,26.17,46.39,17.8058768759019
"1334",0,"220054000c504e5354303420",1689836632,"51.922024","4.480904","0.66",1.98,3.59,74,8,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,9,634,26.16,46.46,1,20.3,61.1,"na","na",284,278,334,272,24,2023-07-20 09:03:52,10.2082066666667,26.16,46.46,17.8220435425686
"1335",0,"220054000c504e5354303420",1689836637,"51.922043","4.480869","0.68",3.57,14.21,73,3,3,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,16,634,26.16,46.46,1,20.3,61.1,"na","na",282,278,336,272,26,2023-07-20 09:03:57,11.15230125,26.16,46.46,17.7324796474359
"1336",0,"220054000c504e5354303420",1689836642,"51.922073","4.480886","0.87",1.35,1.4,92,12,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,13,634,26.16,46.5,1,20.3,61.2,"na","na",282,278,337,271,28,2023-07-20 09:04:02,10.1208391666667,26.16,46.5,18.0849252349624
"1337",0,"220054000c504e5354303420",1689836647,"51.922096","4.480903","0.86",2.19,5.54,119,11,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,14,634,26.16,46.6,1,20.3,61.3,"na","na",284,278,336,273,27,2023-07-20 09:04:07,10.1857525,26.16,46.6,17.7528963141026
"1339",0,"220054000c504e5354303420",1689836652,"51.922131","4.480943","0.63",1.08,1.27,84,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,11,634,26.14,46.64,1,20.3,61.3,"na","na",283,278,337,273,51,2023-07-20 09:04:12,10.0544779166667,26.14,46.64,18.1863044016291
"1340",0,"220054000c504e5354303420",1689836657,"51.922134","4.480942","0.73",2.47,3.69,78,11,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,10,633,26.16,46.68,1,20.3,61.3,"na","na",283,278,337,271,22,2023-07-20 09:04:17,10.2905845833333,26.16,46.68,18.1420419016291
"1341",0,"220054000c504e5354303420",1689836662,"51.922131","4.480936","0.72",2.41,3.03,58,7,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,8,634,26.14,46.57,1,20.3,61,"na","na",283,278,337,272,20,2023-07-20 09:04:22,10.2348475,26.14,46.57,18.1112210682957
"1342",0,"220054000c504e5354303420",1689836667,"51.922134","4.480941","0.46",0.48,0.48,63,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,6,634,26.16,46.54,1,20.3,60.9,"na","na",282,278,337,274,20,2023-07-20 09:04:27,10.05579625,26.16,46.54,18.0837085682957
"1343",0,"220054000c504e5354303420",1689836672,"51.922134","4.480938","0.62",0.91,0.94,56,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,10,634,26.17,46.39,1,20.3,60.9,"na","na",282,278,337,273,19,2023-07-20 09:04:32,10.0626745833333,26.17,46.39,18.0433919016291
"1344",0,"220054000c504e5354303420",1689836677,"51.922127","4.480921","0.62",1.3,1.53,70,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,10,634,26.16,46.32,1,20.3,60.8,"na","na",283,278,336,271,23,2023-07-20 09:04:37,10.1277545833333,26.16,46.32,17.6904296474359
"1346",0,"220054000c504e5354303420",1689836682,"51.922119","4.480906","0.76",1.39,1.59,64,10,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,10,634,26.14,46.25,1,20.3,60.7,"na","na",285,278,333,272,24,2023-07-20 09:04:42,10.1173295833333,26.14,46.25,17.0771998106061
"1347",0,"220054000c504e5354303420",1689836687,"51.922115","4.480898","0.86",2.19,9.81,59,16,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,9,634,26.16,46.21,1,20.3,60.6,"na","na",282,278,338,275,29,2023-07-20 09:04:47,10.1623541666667,26.16,46.21,18.2592020833333
"1348",0,"220054000c504e5354303420",1689836692,"51.922115","4.480905","0.85",2.01,3.03,73,10,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,9,633,26.14,46.1,1,20.3,60.6,"na","na",282,278,336,274,22,2023-07-20 09:04:52,10.2000129166667,26.14,46.1,17.4680921474359
"1349",0,"220054000c504e5354303420",1689836697,"51.922119","4.48091","0.8",2.76,6.24,55,9,5,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,7,634,26.12,46.08,1,20.3,60.5,"na","na",282,278,335,273,21,2023-07-20 09:04:57,10.49570125,26.12,46.08,17.5655200203963
"1350",0,"220054000c504e5354303420",1689836702,"51.922119","4.480908","0.73",1.01,1.04,84,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,12,634,26.14,45.97,1,20.3,60.5,"na","na",282,278,333,274,26,2023-07-20 09:05:02,10.0578404166667,26.14,45.97,16.8465373106061
"1351",0,"220054000c504e5354303420",1689836707,"51.922108","4.480893","0.72",2.89,4.96,72,9,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,10,634,26.14,45.94,1,20.3,60.4,"na","na",282,278,335,273,20,2023-07-20 09:05:07,10.5946541666667,26.14,45.94,17.5859991870629
"1353",0,"220054000c504e5354303420",1689836712,"51.922089","4.480861","0.94",1.34,1.38,94,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,10,634,26.11,45.87,1,20.3,60.4,"na","na",281,278,335,274,22,2023-07-20 09:05:12,10.1375716666667,26.11,45.87,17.5088866870629
"1354",0,"220054000c504e5354303420",1689836717,"51.922081","4.480845","0.65",1.24,8.38,65,11,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,10,634,26.16,45.87,1,20.3,60.4,"na","na",281,278,335,274,19,2023-07-20 09:05:17,10.0906391666667,26.16,45.87,17.4559866870629
"1355",0,"220054000c504e5354303420",1689836722,"51.92207","4.480827","0.91",1.77,2.63,84,11,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,11,634,26.12,45.86,1,20.3,60.4,"na","na",282,278,334,272,20,2023-07-20 09:05:22,10.20445375,26.12,45.86,17.4748018759019
"1356",0,"220054000c504e5354303420",1689836727,"51.922089","4.480826","0.94",2.27,9.35,95,8,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,10,634,26.14,45.88,1,20.3,60.4,"na","na",284,278,335,271,22,2023-07-20 09:05:27,10.2300979166667,26.14,45.88,17.5439991870629
"1357",0,"220054000c504e5354303420",1689836732,"51.922089","4.480814","0.83",2.71,3.98,65,8,7,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,13,634,26.12,45.85,1,20.3,60.4,"na","na",282,278,335,273,22,2023-07-20 09:05:32,10.5030075,26.12,45.85,17.5113866870629
"1358",0,"220054000c504e5354303420",1689836737,"51.922092","4.480816","0.7",1.01,31.07,68,6,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,401,9,634,26.12,45.83,1,20.3,60.1,"na","na",283,278,333,272,23,2023-07-20 09:05:37,10.0352958333333,26.12,45.83,16.7715498106061
"1360",0,"220054000c504e5354303420",1689836742,"51.922115","4.480859","0.8",3.65,24.02,72,11,2,1,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,10,634,26.11,45.85,1,20.2,60,"na","na",282,278,332,272,23,2023-07-20 09:05:42,11.2666429166666,26.11,45.85,16.9202813496553
"1361",0,"220054000c504e5354303420",1689836747,"51.922138","4.48089","0.75",0.94,0.95,76,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,11,634,26.11,45.87,1,20.2,60.2,"na","na",282,278,334,271,23,2023-07-20 09:05:47,10.0713825,26.11,45.87,17.4748018759019
"1362",0,"220054000c504e5354303420",1689836752,"51.92215","4.480904","0.84",1.67,15.04,82,9,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,8,634,26.1,45.97,1,20.2,60.6,"na","na",283,278,333,271,26,2023-07-20 09:05:52,10.1008325,26.1,45.97,16.8545914772727
"1363",0,"220054000c504e5354303420",1689836757,"51.922161","4.48091","0.73",1.49,1.58,62,8,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,11,634,26.11,46,1,20.2,60.6,"na","na",282,278,336,271,27,2023-07-20 09:05:57,10.0960986904762,26.11,46,17.5217296474359
"1364",0,"220054000c504e5354303420",1689836762,"51.922169","4.480922","0.73",1.65,2.02,58,17,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,12,634,26.1,46.09,1,20.2,60.7,"na","na",283,278,335,272,54,2023-07-20 09:06:02,10.1129729166667,26.1,46.09,17.5485200203963
"1365",0,"220054000c504e5354303420",1689836767,"51.922173","4.480937","0.91",2.4,9.07,71,12,3,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,10,634,26.11,46.13,1,20.2,60.8,"na","na",283,278,336,272,20,2023-07-20 09:06:07,10.2344295833333,26.11,46.13,17.5052296474359
"1367",0,"220054000c504e5354303420",1689836772,"51.922173","4.480947","0.54",1.67,2.06,56,5,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,12,634,26.1,46.24,1,20.2,60.8,"na","na",282,278,333,269,20,2023-07-20 09:06:12,10.0867945833333,26.1,46.24,17.0852539772727
"1368",0,"220054000c504e5354303420",1689836777,"51.922165","4.48094","0.65",1.58,14.27,73,5,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,14,634,26.1,46.29,1,20.2,60.9,"na","na",282,278,334,276,24,2023-07-20 09:06:17,10.09064125,26.1,46.29,17.8466539592352
"1369",0,"220054000c504e5354303420",1689836782,"51.922153","4.480922","0.65",1.49,2.26,75,7,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,11,634,26.05,46.27,1,20.2,61,"na","na",282,278,336,273,22,2023-07-20 09:06:22,10.0815175,26.05,46.27,17.7562921474359
"1370",0,"220054000c504e5354303420",1689836787,"51.922146","4.48091","0.61",3.3,11.38,60,8,3,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,7,634,26.1,46.36,1,20.2,60.9,"na","na",282,278,335,273,27,2023-07-20 09:06:27,11.2126008333333,26.1,46.36,17.8391325203963
"1371",0,"220054000c504e5354303420",1689836792,"51.922138","4.480897","0.55",0.78,0.81,74,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,8,634,26.07,46.32,1,20.2,61,"na","na",283,278,333,272,20,2023-07-20 09:06:32,9.97266208333333,26.07,46.32,17.1707414772727
"1373",0,"220054000c504e5354303420",1689836797,"51.922131","4.480886","0.54",1.37,1.6,51,8,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,8,634,26.11,46.36,1,20.2,61,"na","na",283,278,335,272,18,2023-07-20 09:06:37,10.1200258333333,26.11,46.36,17.8418825203963
"1374",0,"220054000c504e5354303420",1689836802,"51.922127","4.480878","0.57",1.61,13.99,62,4,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,9,634,26.08,46.41,1,20.2,61,"na","na",283,278,334,272,22,2023-07-20 09:06:42,10.0823666666667,26.08,46.41,17.9034102092352
"1375",0,"220054000c504e5354303420",1689836807,"51.922119","4.480866","0.76",2.05,2.98,68,13,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,12,634,26.05,46.36,1,20.2,61,"na","na",283,278,334,271,23,2023-07-20 09:06:47,10.1346145833333,26.05,46.36,17.9384102092352
"1376",0,"220054000c504e5354303420",1689836812,"51.922092","4.480827","0.72",1.42,1.61,73,12,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,14,634,26.08,46.37,1,20.2,61,"na","na",282,278,335,272,21,2023-07-20 09:06:52,10.0594929166667,26.08,46.37,17.8521825203963
"1377",0,"220054000c504e5354303420",1689836817,"51.922081","4.480811","0.49",0.89,1.05,74,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,11,634,26.1,46.42,1,20.2,61,"na","na",281,278,338,274,22,2023-07-20 09:06:57,9.98874958333333,26.1,46.42,18.5156729166667
"1378",0,"220054000c504e5354303420",1689836822,"51.922077","4.480804","0.65",1.47,1.69,80,8,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,9,634,26.08,46.43,1,20.2,61,"na","na",282,278,336,272,16,2023-07-20 09:07:02,10.0680575,26.08,46.43,17.7966796474359
"1379",0,"220054000c504e5354303420",1689836827,"51.922073","4.4808","0.65",2.15,3.1,86,3,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,13,634,26.05,46.43,1,20.2,61,"na","na",282,278,334,272,23,2023-07-20 09:07:07,10.07727375,26.05,46.43,17.9384102092352
"1381",0,"220054000c504e5354303420",1689836832,"51.922073","4.480791","0.6",1.09,1.26,77,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,12,634,26.08,46.43,1,20.2,61,"na","na",282,278,333,269,22,2023-07-20 09:07:12,9.97532625,26.08,46.43,17.2132414772727
"1382",0,"220054000c504e5354303420",1689836837,"51.922073","4.480782","0.54",1.03,12.16,79,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,14,634,26.05,46.39,1,20.2,61,"na","na",283,278,330,270,28,2023-07-20 09:07:17,9.98406375,26.05,46.39,16.4833508522221
"1383",0,"220054000c504e5354303420",1689836842,"51.92207","4.480772","0.51",0.7,0.73,81,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,12,634,26.05,46.4,1,20.2,60.9,"na","na",282,278,333,271,23,2023-07-20 09:07:22,9.97368875,26.05,46.4,17.2403039772727
"1384",0,"220054000c504e5354303420",1689836847,"51.92207","4.480773","0.54",1.87,2.79,64,6,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,16,634,26.08,46.38,1,20.2,60.9,"na","na",283,278,333,267,25,2023-07-20 09:07:27,10.1168225,26.08,46.38,17.2132414772727
"1385",0,"220054000c504e5354303420",1689836852,"51.922077","4.480775","0.83",3.21,10.09,88,10,5,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,10,634,26.05,46.39,1,20.2,60.9,"na","na",283,278,331,270,26,2023-07-20 09:07:32,11.09635625,26.05,46.39,17.1273251459238
"1386",0,"220054000c504e5354303420",1689836857,"51.922077","4.480773","0.57",0.62,0.62,82,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,11,634,26.07,46.39,1,20.2,61,"na","na",281,278,329,268,18,2023-07-20 09:07:37,9.97343458333333,26.07,46.39,15.4828807645289
"1388",0,"220054000c504e5354303420",1689836862,"51.922077","4.480763","0.48",0.88,1.05,85,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,10,634,26.04,46.41,1,20.2,60.9,"na","na",284,278,335,271,21,2023-07-20 09:07:42,9.9839275,26.04,46.41,17.9050575203963
"1389",0,"220054000c504e5354303420",1689836867,"51.922077","4.480757","0.6",1.12,7.13,69,9,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,9,634,26.04,46.46,1,20.2,61,"na","na",283,278,332,270,21,2023-07-20 09:07:47,9.98126,26.04,46.46,17.3742525035014
"1390",0,"220054000c504e5354303420",1689836872,"51.922073","4.480754","0.48",3.81,21.88,59,8,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,7,634,26.04,46.46,1,20.2,61.1,"na","na",280,278,332,269,21,2023-07-20 09:07:52,12.0097804166667,26.04,46.46,17.3742525035014
"1391",0,"220054000c504e5354303420",1689836877,"51.922073","4.480759","0.7",1.7,2.51,78,12,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,8,634,26.04,46.47,1,20.3,61,"na","na",285,278,332,269,23,2023-07-20 09:07:57,10.08868125,26.04,46.47,17.3763358368348
"1392",0,"220054000c504e5354303420",1689836882,"51.922077","4.480765","0.65",3.16,11.09,79,6,2,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,8,634,26.01,46.49,1,20.2,61,"na","na",284,278,333,268,22,2023-07-20 09:08:02,10.7617441666667,26.01,46.49,17.2903914772727
"1393",0,"220054000c504e5354303420",1689836887,"51.922077","4.480777","0.9",3.21,4.1,90,9,3,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,15,634,26.04,46.48,1,20.2,61,"na","na",282,278,333,270,20,2023-07-20 09:08:07,11.0928908333333,26.04,46.48,17.2941414772727
"1395",0,"220054000c504e5354303420",1689836892,"51.922077","4.480793","0.75",2.07,3.51,81,13,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,9,634,26.03,46.49,1,20.3,61,"na","na",282,278,333,270,22,2023-07-20 09:08:12,10.1370120833333,26.03,46.49,17.3106414772727
"1396",0,"220054000c504e5354303420",1689836897,"51.922077","4.480805","0.73",3.5,5.36,73,3,0,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,11,634,26.04,46.47,1,20.3,61,"na","na",282,278,334,270,27,2023-07-20 09:08:17,10.9458558333333,26.04,46.47,17.9397852092352
"1397",0,"220054000c504e5354303420",1689836902,"51.922066","4.480801","0.75",1.77,2.02,89,8,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,12,634,26.04,46.5,1,20.2,61,"na","na",283,278,331,269,16,2023-07-20 09:08:22,10.12356375,26.04,46.5,17.2145459792572
"1398",0,"220054000c504e5354303420",1689836907,"51.922062","4.480799","0.61",2.33,5.64,67,9,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,7,634,26.05,46.55,1,20.2,61.1,"na","na",282,278,333,270,19,2023-07-20 09:08:27,10.1244379166667,26.05,46.55,17.2629664772727
"1399",0,"220054000c504e5354303420",1689836912,"51.922047","4.480778","0.71",1.13,1.18,84,10,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,7,634,26.03,46.61,1,20.3,61.1,"na","na",282,278,333,271,19,2023-07-20 09:08:32,10.00947,26.03,46.61,17.3011039772727
"1400",0,"220054000c504e5354303420",1689836917,"51.922047","4.480776","0.67",1.93,24.22,88,11,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,439,8,634,26.04,46.69,1,20.3,61.2,"na","na",282,278,336,270,18,2023-07-20 09:08:37,10.1559579166667,26.04,46.69,17.9568379807692
"1402",0,"220054000c504e5354303420",1689836922,"51.922039","4.480774","0.7",2.77,3.96,64,5,3,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,12,634,26.05,46.68,1,20.3,61.4,"na","na",284,278,331,267,24,2023-07-20 09:08:42,10.47402125,26.05,46.68,17.2826001459238
"1403",0,"220054000c504e5354303420",1689836927,"51.922016","4.480744","0.76",1.5,1.71,84,6,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,13,634,26.01,46.7,1,20.3,61.2,"na","na",284,278,334,270,24,2023-07-20 09:08:47,10.0929954166667,26.01,46.7,18.0402102092352
"1404",0,"220054000c504e5354303420",1689836932,"51.922024","4.480737","0.59",2.62,7.85,61,5,3,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,15,634,26.03,46.74,1,20.3,61.3,"na","na",282,278,332,271,25,2023-07-20 09:08:52,10.2605108333333,26.03,46.74,17.5224520133053
"1405",0,"220054000c504e5354303420",1689836937,"51.922043","4.480736","0.83",2.23,3.24,87,4,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,11,634,26.04,46.8,1,20.3,61.3,"na","na",282,278,333,269,24,2023-07-20 09:08:57,10.11819375,26.04,46.8,17.3734414772727
"1406",0,"220054000c504e5354303420",1689836942,"51.922058","4.480738","0.59",1.48,2.33,72,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,13,634,26.04,46.76,1,20.3,61.3,"na","na",283,278,335,271,18,2023-07-20 09:09:02,10.1090791666667,26.04,46.76,17.9838507022145
"1407",0,"220054000c504e5354303420",1689836947,"51.922062","4.480723","0.88",1.9,2.27,93,6,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,6,633,26,46.83,1,20.3,61.3,"na","na",283,278,333,268,23,2023-07-20 09:09:07,10.1603975,26,46.83,17.4228789772727
"1409",0,"220054000c504e5354303420",1689836952,"51.922058","4.480713","0.83",2.01,2.41,71,16,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,10,634,26.04,46.86,1,20.2,61.4,"na","na",284,278,335,271,21,2023-07-20 09:09:12,10.148905,26.04,46.86,17.9979507022145
"1410",0,"220054000c504e5354303420",1689836957,"51.922062","4.480718","0.7",2.43,3.63,71,6,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,14,634,26,46.85,1,20.3,61.4,"na","na",285,278,334,270,25,2023-07-20 09:09:17,10.19713,26,46.85,18.1122393759019
"1411",0,"220054000c504e5354303420",1689836962,"51.922066","4.480726","0.68",1.26,7.69,87,8,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,14,634,26.01,46.84,1,20.3,61.4,"na","na",283,278,334,269,23,2023-07-20 09:09:22,10.0637320833333,26.01,46.84,18.0933852092352
"1412",0,"220054000c504e5354303420",1689836967,"51.92207","4.480736","0.54",1.34,1.55,55,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,9,633,26.03,46.86,1,20.3,61.4,"na","na",284,278,332,269,21,2023-07-20 09:09:27,10.0824070833333,26.03,46.86,17.553018679972
"1413",0,"220054000c504e5354303420",1689836972,"51.922073","4.480742","0.87",1.28,1.31,89,12,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,9,634,26.04,46.88,1,20.3,61.4,"na","na",284,278,335,269,17,2023-07-20 09:09:32,10.08608,26.04,46.88,18.0703007022145
"1414",0,"220054000c504e5354303420",1689836977,"51.92207","4.480743","0.72",1.54,1.78,97,7,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,14,634,26.01,46.87,1,20.3,61.7,"na","na",284,278,331,270,18,2023-07-20 09:09:37,10.1115629166667,26.01,46.87,17.3873293125905
