"","TS","Iref","Isig","ATN","BC","RH","Temp","FR","Vbat","GPSlat","GPSlong","DST_time"
"118","$2023-07-20 07:30:36",7256620,6728844,9.1290245,0.8021,40.79805,30.01488,100.7,8.29,51.92185,4.48114,2023-07-20 07:30:36
"119","$2023-07-20 07:30:38",7256464,6728713,9.1290798,0.1626,40.76753,29.9855,100.4,8.28,51.92188,4.48111,2023-07-20 07:30:38
"120","$2023-07-20 07:30:46",7255850,6728180,9.1288357,0.0637,40.78432,29.99886,100.7,8.28,51.92188,4.48111,2023-07-20 07:30:46
"121","$2023-07-20 07:30:54",7255260,6727634,9.1288471,0.1941,40.61646,30.01488,100.7,8.28,51.92188,4.48111,2023-07-20 07:30:54
"122","$2023-07-20 07:30:56",7255115,6727502,9.1289473,0.2909,40.64393,30.01488,100.7,8.28,51.92188,4.48111,2023-07-20 07:30:56
"123","$2023-07-20 07:30:59",7254978,6727387,9.1290359,0.2551,40.589,30.01488,100.7,8.28,51.92188,4.48111,2023-07-20 07:30:59
"124","$2023-07-20 07:31:01",7254801,6727241,9.1290474,0.0331,40.60731,30.04158,100.7,8.28,51.92188,4.48111,2023-07-20 07:31:01
"125","$2023-07-20 07:31:05",7254507,6726957,9.1290693,0.131,40.5478,30.01488,100.7,8.28,51.92188,4.48111,2023-07-20 07:31:05
"126","$2023-07-20 07:31:07",7254347,6726818,9.1291466,0.2257,40.58747,29.99886,100.7,8.28,51.92188,4.48111,2023-07-20 07:31:07
"127","$2023-07-20 07:31:09",7254181,6726674,9.129158,0.0333,40.5478,30.02823,100.7,8.28,51.92188,4.48111,2023-07-20 07:31:09
"128","$2023-07-20 07:31:13",7253908,6726421,9.1292028,0.1302,40.57832,30.02823,100.7,8.28,51.92188,4.48111,2023-07-20 07:31:13
"129","$2023-07-20 07:31:15",7253754,6726288,9.1292353,0.0948,40.60578,30.02823,100.7,8.28,51.92188,4.48111,2023-07-20 07:31:15
"130","$2023-07-20 07:31:17",7253622,6726155,9.1292801,0.1311,40.52033,30.04158,100.7,8.28,51.92188,4.48111,2023-07-20 07:31:17
"131","$2023-07-20 07:31:19",7253499,6726023,9.1293907,0.3212,40.59358,30.04158,100.7,8.28,51.92188,4.48111,2023-07-20 07:31:19
"132","$2023-07-20 07:31:21",7253333,6725870,9.1296358,0.7105,40.56153,30.02823,100.7,8.28,51.92175,4.48114,2023-07-20 07:31:21
"133","$2023-07-20 07:31:23",7253205,6725777,9.1297684,0.3861,40.53407,30.02823,100.7,8.28,51.92175,4.48114,2023-07-20 07:31:23
"134","$2023-07-20 07:31:25",7253046,6725621,9.1297798,0.0332,40.50965,30.05493,100.7,8.28,51.92175,4.48114,2023-07-20 07:31:25
"135","$2023-07-20 07:31:27",7252909,6725492,9.1297913,0.0332,40.45472,30.05493,100.7,8.28,51.92175,4.48114,2023-07-20 07:31:27
"136","$2023-07-20 07:31:29",7252747,6725344,9.12988,0.2576,40.47914,30.04158,100.7,8.28,51.92175,4.48114,2023-07-20 07:31:29
"137","$2023-07-20 07:31:31",7252593,6725203,9.130002,0.3546,40.53712,30.05493,100.7,8.28,517.40003,0.01667,2023-07-20 07:31:31
"138","$2023-07-20 07:31:33",7252487,6725112,9.1300697,0.1964,40.49287,30.04158,100.7,8.28,517.40003,0.01667,2023-07-20 07:31:33
"139","$2023-07-20 07:31:39",7252037,6724699,9.1301022,0.1276,40.49592,30.05493,100.7,8.28,517.40003,0.01667,2023-07-20 07:31:39
"140","$2023-07-20 07:31:41",7251893,6724549,9.1302357,0.387,40.49287,30.04158,100.7,8.28,51.92175,4.48114,2023-07-20 07:31:41
"141","$2023-07-20 07:31:43",7251755,6724430,9.1304016,0.4853,40.4242,30.05493,100.4,8.28,51.92175,4.48114,2023-07-20 07:31:43
"142","$2023-07-20 07:31:45",7251621,6724308,9.1305246,0.3573,40.46845,30.04158,100.7,8.28,51.92175,4.48114,2023-07-20 07:31:45
"143","$2023-07-20 07:31:47",7251472,6724192,9.1305351,0.0305,40.41352,30.07095,100.7,8.28,51.92175,4.48114,2023-07-20 07:31:47
"144","$2023-07-20 07:31:55",7250887,6723633,9.1300802,0.2586,40.47303,30.0843,100.7,8.28,51.92175,4.48114,2023-07-20 07:31:55
"145","$2023-07-20 07:31:57",7250729,6723489,9.1304579,1.0967,40.48219,30.07095,100.7,8.28,51.92175,4.48114,2023-07-20 07:31:57
"146","$2023-07-20 07:31:59",7250581,6723369,9.1308136,1.0332,40.44251,30.0843,100.7,8.28,51.92175,4.48114,2023-07-20 07:31:59
"147","$2023-07-20 07:32:01",7250467,6723253,9.1309357,0.3491,40.47303,30.0843,100.7,8.28,51.92175,4.48114,2023-07-20 07:32:01
"148","$2023-07-20 07:32:03",7250330,6723131,9.1309805,0.1306,40.49592,30.05493,100.7,8.28,51.92175,4.48114,2023-07-20 07:32:03
"149","$2023-07-20 07:32:05",7250207,6723010,9.1310577,0.2243,40.48219,30.07095,100.7,8.28,51.92175,4.48114,2023-07-20 07:32:05
"150","$2023-07-20 07:32:07",7250086,6722909,9.1311359,0.2282,40.49592,30.07095,100.7,8.28,51.92175,4.48114,2023-07-20 07:32:07
"151","$2023-07-20 07:32:09",7249964,6722792,9.1312246,0.2598,40.44251,30.0843,100.7,8.28,51.92175,4.48114,2023-07-20 07:32:09
"152","$2023-07-20 07:32:11",7249822,6722659,9.1313019,0.2228,40.42878,30.0843,100.7,8.28,51.92175,4.48114,2023-07-20 07:32:11
"153","$2023-07-20 07:32:13",7249674,6722528,9.1313915,0.2623,40.38301,30.05493,100.7,8.28,51.92175,4.48114,2023-07-20 07:32:13
"154","$2023-07-20 07:32:15",7249536,6722418,9.131403,0.0332,40.36927,30.07095,100.7,8.28,51.92175,4.48114,2023-07-20 07:32:15
"155","$2023-07-20 07:32:23",7249009,6721935,9.1313362,0.1614,40.39979,30.0843,100.7,8.28,51.92175,4.48114,2023-07-20 07:32:23
"156","$2023-07-20 07:32:25",7248883,6721822,9.1313801,0.1274,40.33265,30.09766,100.7,8.28,51.92175,4.48114,2023-07-20 07:32:25
"157","$2023-07-20 07:32:27",7248781,6721717,9.1314802,0.2907,40.34181,30.0843,100.7,8.28,51.92175,4.48114,2023-07-20 07:32:27
"158","$2023-07-20 07:32:29",7248645,6721621,9.131525,0.1302,40.33112,30.0843,100.7,8.28,51.92175,4.48114,2023-07-20 07:32:29
"159","$2023-07-20 07:32:37",7248099,6721098,9.1315136,0.4514,40.29145,30.11101,100.7,8.28,51.92175,4.48114,2023-07-20 07:32:37
"160","$2023-07-20 07:32:39",7247967,6720984,9.1317358,0.6451,40.26246,30.11101,100.7,8.28,51.92175,4.48114,2023-07-20 07:32:39
"161","$2023-07-20 07:32:41",7247839,6720871,9.1319027,0.4857,40.30365,30.09766,100.7,8.28,51.92175,4.48114,2023-07-20 07:32:41
"162","$2023-07-20 07:32:43",7247718,6720738,9.1319695,0.1934,40.28992,30.09766,100.7,8.28,51.92175,4.48114,2023-07-20 07:32:43
"163","$2023-07-20 07:32:45",7247561,6720627,9.1320477,0.2274,40.23194,30.09766,100.7,8.28,51.92175,4.48114,2023-07-20 07:32:45
"164","$2023-07-20 07:32:51",7247186,6720274,9.1319351,0.0942,40.27314,30.0843,100.7,8.28,51.92175,4.48114,2023-07-20 07:32:51
"165","$2023-07-20 07:32:53",7247077,6720176,9.132103,0.4914,40.29145,30.11101,100.7,8.28,51.92175,4.48114,2023-07-20 07:32:53
"166","$2023-07-20 07:32:55",7246952,6720041,9.132247,0.4201,40.23194,30.09766,100.7,8.28,51.92175,4.48114,2023-07-20 07:32:55
"167","$2023-07-20 07:32:57",7246825,6719915,9.1324024,0.4515,40.24567,30.0843,100.7,8.28,51.92175,4.48114,2023-07-20 07:32:57
"168","$2023-07-20 07:32:59",7246701,6719820,9.1325245,0.3545,40.23194,30.09766,100.7,8.28,51.92175,4.48114,2023-07-20 07:32:59
"169","$2023-07-20 07:33:05",7246332,6719483,9.1324472,0.0639,40.20752,30.12703,100.7,8.28,51.92175,4.48114,2023-07-20 07:33:05
"170","$2023-07-20 07:33:07",7246195,6719367,9.1325474,0.2909,40.15259,30.11101,100.7,8.28,51.92175,4.48114,2023-07-20 07:33:07
"171","$2023-07-20 07:33:09",7246084,6719240,9.132658,0.3237,40.15259,30.12703,100.7,8.28,51.92175,4.48114,2023-07-20 07:33:09
"172","$2023-07-20 07:33:11",7245974,6719139,9.132803,0.4231,40.18158,30.14038,100.7,8.28,51.92175,4.48114,2023-07-20 07:33:11
"173","$2023-07-20 07:33:13",7245861,6719042,9.1329584,0.4515,40.19532,30.12703,100.7,8.28,51.92183,4.48125,2023-07-20 07:33:13
"174","$2023-07-20 07:33:15",7245725,6718936,9.1330242,0.1895,40.12665,30.14038,100.7,8.28,51.92183,4.48125,2023-07-20 07:33:15
"175","$2023-07-20 07:33:21",7245348,6718588,9.1328917,0.0333,40.12512,30.12703,100.7,8.28,51.92183,4.48125,2023-07-20 07:33:21
"176","$2023-07-20 07:33:23",7245244,6718483,9.1330137,0.3545,40.14039,30.14038,100.7,8.28,51.92183,4.48125,2023-07-20 07:33:23
"177","$2023-07-20 07:33:25",7245100,6718373,9.1331139,0.2907,40.11139,30.12703,100.7,8.28,51.92183,4.48125,2023-07-20 07:33:25
"178","$2023-07-20 07:33:33",7244597,6717948,9.1328144,0.0332,40.15717,30.15373,100.7,8.28,51.92183,4.48125,2023-07-20 07:33:33
"179","$2023-07-20 07:33:35",7244473,6717808,9.1329365,0.3544,40.11597,30.16708,100.7,8.28,51.92183,4.48125,2023-07-20 07:33:35
"180","$2023-07-20 07:33:37",7244380,6717711,9.1331358,0.5789,40.12665,30.14038,100.7,8.28,51.92183,4.48125,2023-07-20 07:33:37
