"","time","number","diam","LDSA","surface","mass","sigma","idiff","ucor","DV","T","RH","P","flow","bat","Ipump","error","PWMpump","steps","n10.00","n16.26","n26.43","n42.96","n69.83","n113.52","n184.55","n300.00","A1","A2","A3","A4","A5","Part_time"
"616",2463,9057,46,24.9,132.9,2.85,2.01,2.02,3576,1200,21.4,57,1021.9,0.5,4.1,15.92,0,53,66,1824,4571,7373,10144,10603,8083,165,151,4.03942,3.30128,2.02125,0.74525,0.10514,2023-08-10 07:45:54
"617",2467,8439,48,25.1,125.8,2.48,1.98,1.99,3576,100,21.4,57,1021.9,0.5,4.1,16.36,0,53,73,1486,3815,6524,9439,10383,7996,326,19,3.89887,3.17855,1.95092,0.71932,0.10148,2023-08-10 07:45:58
"618",2471,9041,48,25.4,139.4,2.88,2.03,2,3576,357,21.4,57,1021.9,0.5,4.1,16.04,0,53,64,1841,4550,6787,9262,10929,9123,270,77,4.19819,3.42257,2.21638,0.77455,0.10927,2023-08-10 07:46:02
"619",2475,8413,49,25.8,139.4,2.99,2.03,1.99,3575,718,21.4,57,1022.1,0.5,4.1,16,0,53,53,1520,3865,6295,8927,10011,8356,867,23,4.06302,3.31237,2.14502,0.83982,0.10575,2023-08-10 07:46:06
"620",2479,10601,38,26.4,140.8,2.79,2.26,1.98,3579,1200,21.4,57,1021.9,0.5,4.09,16.44,0,53,67,4198,10183,10051,8130,5060,12610,0,0,4.24171,3.45804,2.23935,0.87675,0.05863,2023-08-10 07:46:10
"621",2483,9225,48,26,145.5,2.99,2.04,1.98,3575,101,21.4,57,1022,0.5,4.1,16.08,0,53,71,1729,4613,7397,10026,9505,9806,637,0,4.28302,3.60007,2.26116,0.88529,0.0592,2023-08-10 07:46:14
"622",2487,9701,46,26.2,148.8,3.1,2.04,1.98,3579,358,21.4,57,1022,0.5,4.1,16.12,0,53,72,1848,4970,8293,11155,9372,9492,837,0,4.3865,3.68705,2.26057,0.90668,0.06063,2023-08-10 07:46:18
"623",2491,9813,46,26.8,139,2.63,2.03,2,3577,719,21.4,57,1021.8,0.5,4.1,16.12,0,53,70,2037,5310,8126,10702,10218,9990,118,0,4.30715,3.62034,2.21967,0.78364,0.05953,2023-08-10 07:46:22
"624",2495,9351,50,26.8,140.5,2.63,1.92,2,3577,1199,21.4,57,1021.8,0.5,4.1,16.16,0,53,59,1316,3608,6827,10610,12209,9714,9,15,4.37028,3.67341,2.2522,0.79512,0.08544,2023-08-10 07:46:26
"625",2499,9139,50,25.9,135.1,2.49,1.9,2.02,3577,99,21.4,57,1022.1,0.5,4.1,15.96,0,53,65,1169,3371,6894,10859,11618,9389,1,2,4.20459,3.60445,2.16682,0.76498,0.0822,2023-08-10 07:46:30
"626",2503,9088,51,27.2,139.6,2.6,1.89,1.97,3576,358,21.4,57,1022,0.499,4.1,16.12,0,53,61,1086,3113,6443,10482,12218,9704,6,10,4.3039,3.68958,2.23919,0.78304,0.08414,2023-08-10 07:46:34
"627",2507,9005,51,26.6,138.9,2.59,1.89,1.98,3576,719,21.4,57,1022,0.5,4.1,15.92,0,53,57,1060,3060,6342,10360,12174,9657,7,10,4.28022,3.66928,2.22687,0.77322,0.08368,2023-08-10 07:46:38
"628",2511,9032,51,26.3,139.6,2.62,1.89,2,3577,1199,21.4,57,1022,0.5,4.1,16.24,0,53,59,1079,3085,6388,10412,12212,9514,110,0,4.28952,3.67725,2.23171,0.7749,0.10941,2023-08-10 07:46:42
"629",2515,9126,51,26.7,140.7,2.67,1.91,2.01,3576,99,21.4,57,1021.9,0.5,4.09,16.2,0,53,59,1207,3335,6520,10354,12153,9531,138,7,4.323,3.66215,2.24913,0.78095,0.11026,2023-08-10 07:46:46
"630",2519,8946,51,26.2,140.3,2.68,1.91,2.02,3579,358,21.4,57,1022.1,0.5,4.1,16.24,0,53,58,1163,3216,6275,10030,12009,9531,161,9,4.28208,3.62748,2.25415,0.77356,0.10922,2023-08-10 07:46:50
"631",2523,8725,49,25.9,156.4,3.73,2.03,1.99,3576,719,21.4,57,1022,0.5,4.1,16.24,0,53,55,1386,3738,6961,10084,9453,8053,1583,83,4.25721,3.60642,2.24106,1.00688,0.10858,2023-08-10 07:46:54
"632",2527,8722,50,26.7,164.9,4.35,2.04,1.99,3579,1200,21.5,57,1021.9,0.5,4.1,16.28,0,53,77,1389,3648,6915,10132,9885,7470,1618,273,4.30979,3.65096,2.26874,1.01932,0.18891,2023-08-10 07:46:58
"633",2531,9227,44,26.4,171.2,5.29,2.15,1.99,3577,100,21.5,57,1022,0.5,4.1,16.44,0,53,59,2300,5525,8234,10196,8938,6650,1189,690,4.25455,3.47108,2.23965,1.00625,0.18649,2023-08-10 07:47:02
"634",2535,9483,44,26.9,168.7,5.14,2.12,2,3576,358,21.4,57,1022,0.5,4.1,16,0,53,78,2308,5575,8612,10856,9309,6552,1041,681,4.26942,3.48321,2.21094,1.00977,0.18715,2023-08-10 07:47:06
"635",2539,8943,47,26.7,151.3,3.78,2.06,1.98,3577,719,21.5,57,1021.9,0.5,4.1,16.04,0,53,95,1815,4456,7143,9767,10368,7668,889,269,4.21134,3.43583,2.18086,0.8646,0.1846,2023-08-10 07:47:10
"636",2543,8925,49,26.5,148.5,3.17,2.01,1.98,3576,1199,21.4,57,1021.9,0.5,4.1,15.76,0,53,56,1521,3906,6685,9696,10784,8631,1069,0,4.34701,3.54651,2.25112,0.89245,0.13616,2023-08-10 07:47:14
"637",2547,8737,50,26,144.8,3.14,1.99,2,3580,100,21.4,57,1022.1,0.5,4.1,16.4,0,53,62,1401,3663,6576,9750,10678,8412,871,50,4.20875,3.49445,2.17952,0.86407,0.13183,2023-08-10 07:47:18
"638",2551,8759,50,27.3,146.3,3.17,2,1.99,3576,358,21.5,57,1021.9,0.5,4.1,15.96,0,53,66,1454,3759,6554,9606,10609,8524,968,29,4.23242,3.5141,2.22108,0.86893,0.13257,2023-08-10 07:47:22
"639",2555,8843,50,26.9,150.3,3.34,2,1.99,3577,719,21.5,57,1022,0.5,4.1,16.04,0,53,62,1437,3742,6617,9743,10699,8590,1012,62,4.30033,3.57049,2.25672,0.90548,0.13469,2023-08-10 07:47:26
"640",2559,8956,49,26.5,151,3.48,2.02,1.98,3576,1200,21.5,57,1022,0.5,4.1,16.44,0,53,70,1577,4045,6924,9906,10554,8320,989,122,4.27654,3.55074,2.24424,0.90047,0.14706,2023-08-10 07:47:30
"641",2563,9193,47,26.9,151.2,3.57,2.07,1.98,3576,100,21.4,57,1022,0.5,4.1,16.36,0,53,74,1950,4790,7432,9910,10196,8112,1014,159,4.26718,3.49937,2.23932,0.8985,0.14674,2023-08-10 07:47:34
"642",2567,9088,45,26.3,148.1,3.79,2.09,2.01,3575,358,21.5,57,1021.9,0.5,4.1,15.96,0,53,98,2139,5204,7793,9914,9424,7439,845,305,4.0885,3.35284,2.11855,0.86088,0.14059,2023-08-10 07:47:38
"643",2571,8954,47,25.5,146.1,3.48,2.05,2.01,3575,719,21.5,57,1021.8,0.5,4.1,16.08,0,53,81,1849,4572,7242,9794,10110,7852,814,195,4.14576,3.3998,2.14822,0.85036,0.14256,2023-08-10 07:47:42
"644",2575,8890,47,24.6,151.5,3.97,2.05,1.99,3577,1199,21.4,57,1022,0.5,4.1,16.44,0,53,79,1805,4420,7190,9887,10383,7339,722,378,4.14643,3.40035,2.14857,0.85049,0.19766,2023-08-10 07:47:46
"645",2579,8846,49,26.9,153.2,3.87,2,1.99,3576,100,21.5,56,1021.8,0.5,4.1,16.44,0,53,100,1435,3707,6918,10274,10853,7631,787,312,4.21,3.5471,2.18151,0.86353,0.20069,2023-08-10 07:47:50
"646",2583,9706,45,26.6,160.4,4.89,1.99,1.99,3573,358,21.5,57,1021.9,0.5,4.1,16.32,0,53,87,1773,4572,8794,12599,11129,6264,26,835,4.22189,3.55711,2.07164,0.86597,0.20126,2023-08-10 07:47:54
"647",2587,9095,46,25.2,149,4.19,1.98,1.98,3577,719,21.4,56,1022.1,0.5,4.1,16.52,0,53,100,1550,4025,7815,11455,10893,6663,86,611,4.06028,3.42095,1.99234,0.81993,0.19355,2023-08-10 07:47:58
"648",2591,9138,47,26.2,145.5,3.61,1.97,1.98,3573,1200,21.5,56,1022.1,0.5,4.1,16.2,0,53,92,1483,3918,7626,11278,10900,7381,368,347,4.14329,3.49089,2.03307,0.8367,0.15517,2023-08-10 07:48:02
"649",2595,9229,47,26,147.2,3.48,2,2.01,3575,99,21.5,56,1021.8,0.5,4.1,16.16,0,53,100,1618,4166,7545,10891,10908,7722,657,225,4.25766,3.52106,2.08919,0.85979,0.15945,2023-08-10 07:48:06
"650",2599,8612,50,25,145.8,3.16,2,2.01,3577,358,21.5,56,1021.9,0.5,4.1,16.04,0,53,74,1409,3632,6349,9370,10618,8358,1055,17,4.2092,3.48098,2.21198,0.85001,0.15764,2023-08-10 07:48:10
"651",2603,8744,47,25.4,146.8,3.61,2.04,1.98,3573,719,21.4,57,1021.9,0.5,4.1,16.28,0,53,81,1725,4278,6849,9466,10310,7918,618,272,4.10726,3.39668,2.15841,0.81538,0.15382,2023-08-10 07:48:14
"652",2607,8914,49,25.2,144.6,3.05,2.01,1.99,3576,1200,21.5,56,1022,0.5,4.1,16.12,0,53,60,1569,4005,6703,9638,10786,8704,814,21,4.24633,3.51169,2.23149,0.84298,0.12902,2023-08-10 07:48:18
"653",2611,8713,52,26.1,144.4,2.99,1.93,2.02,3576,99,21.5,56,1021.7,0.5,4.1,15.88,0,53,57,1084,3049,6244,9999,11362,8904,615,32,4.22791,3.62364,2.22181,0.83933,0.12846,2023-08-10 07:48:22
"654",2615,8667,51,26.2,139.6,2.88,1.92,2.02,3577,358,21.5,57,1021.8,0.5,4.1,15.88,0,53,59,1102,3084,6404,10184,11190,8533,527,43,4.1303,3.53998,2.12403,0.81995,0.1255,2023-08-10 07:48:26
"655",2619,9209,51,26.4,142.1,2.72,1.9,2,3576,719,21.5,56,1021.8,0.5,4.1,16.28,0,53,59,1131,3199,6655,10749,12335,9339,217,11,4.34503,3.72402,2.23446,0.7961,0.13202,2023-08-10 07:48:30
"656",2623,9136,50,26.4,135.8,2.52,1.91,1.97,3575,1200,21.5,57,1022,0.5,4.1,16.24,0,53,74,1110,3515,7174,11098,10578,9808,9,0,4.20667,3.60543,2.16331,0.77075,0.04517,2023-08-10 07:48:34
"657",2627,9101,48,25.9,133.1,2.48,1.97,1.98,3576,99,21.5,57,1021.7,0.5,4.1,16.36,0,53,69,1517,4136,7077,10204,10582,9597,14,0,4.14566,3.49009,2.13193,0.75957,0.04452,2023-08-10 07:48:38
"658",2631,8913,46,25.9,134.6,2.57,2.11,2,3577,358,21.5,56,1022,0.5,4.1,16.2,0,53,81,2183,5791,6426,7592,9756,10486,0,0,4.0542,3.4131,2.21492,0.74282,0.04354,2023-08-10 07:48:42
"659",2635,8760,49,25.3,136.1,2.57,2.03,1.98,3575,718,21.5,57,1022.1,0.5,4.1,15.88,0,53,83,1688,4544,5899,8127,11121,10133,0,0,4.13325,3.47964,2.25811,0.72669,0.04438,2023-08-10 07:48:46
"660",2639,8882,47,25.7,134.2,2.54,2.09,2.01,3575,1200,21.5,57,1021.7,0.5,4.1,16.44,0,53,83,2177,5449,6052,7394,10983,10034,0,0,4.07197,3.42805,2.22463,0.71591,0.07483,2023-08-10 07:48:50
"661",2643,9430,44,25.8,136.3,2.59,2.18,2.01,3576,100,21.5,57,1021.9,0.5,4.1,16.52,0,53,100,3044,7272,6536,6454,11075,10305,0,0,4.14904,3.44179,2.26673,0.72946,0.07625,2023-08-10 07:48:54
"662",2647,9225,46,25.5,126.6,2.41,1.96,1.99,3575,358,21.5,56,1022.1,0.5,4.1,16.32,0,53,75,1691,4402,7611,10806,10858,8276,25,43,4.02866,3.34193,1.97352,0.7083,0.07404,2023-08-10 07:48:58
"663",2651,8788,48,25.4,129.5,2.5,1.95,1.97,3573,719,21.5,56,1022,0.5,4.1,15.88,0,53,63,1374,3673,6845,10254,10866,8362,255,12,4.04437,3.35496,1.98121,0.77027,0.07433,2023-08-10 07:49:02
"664",2655,8833,48,25.6,138.1,3.13,1.97,2.01,3576,1200,21.5,57,1022,0.5,4.1,15.8,0,53,100,1465,3799,7042,10412,10898,7608,449,183,4.07267,3.37844,1.99508,0.77566,0.16428,2023-08-10 07:49:06
"665",2659,10000,43,25.9,153.7,4.29,2.05,1.98,3575,100,21.5,57,1021.9,0.5,4.1,15.8,0,53,96,2381,5752,8929,11576,10972,7125,22,626,4.29173,3.48004,2.10239,0.81739,0.17312,2023-08-10 07:49:10
"666",2663,9460,44,26,149,4.13,2.05,2.01,3575,357,21.5,56,1022.1,0.499,4.1,16.4,0,53,64,2189,5278,8187,10752,10693,7130,3,593,4.14312,3.35954,2.06581,0.78908,0.16712,2023-08-10 07:49:14
"667",2667,10246,41,25.1,157.8,4.75,2.08,1.98,3575,719,21.5,56,1021.9,0.5,4.1,16.36,0,53,79,2819,6654,9738,11833,10288,6164,308,747,4.22399,3.42511,2.10613,0.83996,0.17038,2023-08-10 07:49:18
"668",2671,10656,37,26.1,131,2.56,2.18,1.98,3575,1199,21.5,56,1022,0.5,4.1,16.24,0,53,94,3794,9682,11211,10398,3875,11537,0,0,4.07773,3.30652,2.03321,0.81087,0.02835,2023-08-10 07:49:22
"669",2675,9713,42,24.8,129.5,2.52,2.06,2,3577,100,21.5,56,1021.9,0.499,4.1,16.4,0,53,84,2205,6211,9698,11702,5886,10162,161,0,4.00716,3.34182,1.99802,0.79684,0.02786,2023-08-10 07:49:26
"670",2679,9196,45,24.7,142.4,2.78,2.17,2,3576,357,21.5,56,1022,0.5,4.1,15.92,0,53,76,2512,6429,6897,7383,8489,11866,0,0,4.21802,3.51767,2.33454,0.83877,0.02932,2023-08-10 07:49:30
"671",2683,9323,44,24.5,139.3,2.71,2.21,2.01,3576,719,21.5,56,1022.1,0.5,4.1,15.92,0,53,88,2846,7611,6694,6457,9216,11355,0,0,4.15171,3.46237,2.29784,0.78419,0.02886,2023-08-10 07:49:34
"672",2687,8291,52,26.1,143.1,3.01,1.99,2.01,3573,1200,21.5,56,1021.9,0.5,4.1,16.28,0,53,54,1296,3302,5608,8530,10942,8770,834,3,4.12433,3.43954,2.28269,0.77902,0.18168,2023-08-10 07:49:38
"673",2691,8377,51,25.3,144.6,3.07,1.99,1.99,3577,99,21.5,56,1022,0.5,4.1,16.04,0,53,63,1337,3395,5683,8586,11017,8839,821,18,4.16308,3.46358,2.30413,0.78634,0.18339,2023-08-10 07:49:42
"674",2695,9153,45,25.4,143.6,3.93,1.98,2,3576,358,21.5,56,1021.9,0.501,4.1,16.04,0,53,100,1686,4311,7959,11416,10866,6567,0,566,4.02362,3.34755,1.93085,0.76,0.17725,2023-08-10 07:49:46
"675",2699,9491,46,24.7,130.4,2.81,1.94,1.99,3577,719,21.5,56,1022,0.499,4.1,16.12,0,53,82,1696,4301,7910,11645,12292,6916,0,215,4.06723,3.38384,1.95178,0.63624,0.17917,2023-08-10 07:49:50
"676",2703,9170,46,24.6,124.4,2.46,1.93,2,3573,1200,21.5,56,1021.9,0.5,4.1,16.28,0,53,100,1577,4051,7484,11122,11892,7217,2,105,3.97082,3.30363,1.90551,0.62116,0.15603,2023-08-10 07:49:54
"677",2707,9587,46,24.2,132.1,2.99,1.91,1.97,3573,100,21.5,56,1022,0.5,4.1,15.92,0,53,84,1539,4042,8202,12462,12516,6374,6,287,4.04991,3.42896,1.94346,0.63353,0.15914,2023-08-10 07:49:58
"678",2711,8885,49,24.8,130,2.38,1.93,1.98,3575,358,21.5,56,1022,0.5,4.1,16.08,0,53,73,1410,3571,6224,9662,12671,8551,3,8,4.08034,3.45472,2.14441,0.63829,0.16033,2023-08-10 07:50:02
"679",2715,8236,51,25.3,136.4,2.81,1.94,1.99,3575,718,21.5,56,1021.9,0.5,4.1,16.04,0,53,68,1115,3015,5857,9238,10827,8283,685,8,4.01304,3.39774,2.10904,0.75696,0.15769,2023-08-10 07:50:06
"680",2719,8563,51,25.5,136.3,2.69,1.94,2,3575,1199,21.5,56,1021.9,0.5,4.1,15.96,0,53,65,1184,3222,6158,9622,11159,8809,420,2,4.09276,3.46523,2.15094,0.77199,0.11864,2023-08-10 07:50:10
"681",2723,8467,52,25.3,136.4,2.68,1.9,2.02,3576,99,21.5,56,1022,0.5,4.1,16.12,0,53,56,995,2842,5947,9714,11372,8890,348,9,4.08393,3.51187,2.1463,0.77033,0.11838,2023-08-10 07:50:14
"682",2727,8666,52,25.8,139,2.74,1.9,2.03,3577,358,21.5,56,1021.9,0.5,4.1,15.8,0,53,58,1030,2926,6143,9998,11587,9011,358,12,4.16541,3.58194,2.17857,0.7857,0.12074,2023-08-10 07:50:18
"683",2731,8440,51,25.1,128.5,2.37,1.88,2.01,3575,719,21.5,56,1022,0.5,4.1,16.12,0,53,62,999,2845,5959,9772,11570,8845,0,3,3.97494,3.41815,2.07895,0.69706,0.11522,2023-08-10 07:50:22
"684",2735,8568,52,25.7,137.2,2.7,1.9,2.02,3576,1200,21.5,56,1021.8,0.5,4.09,16.24,0,53,80,1022,2848,5996,9846,11789,8712,374,13,4.12387,3.54622,2.15685,0.72318,0.17683,2023-08-10 07:50:26
"685",2739,8702,51,26.1,138.3,2.77,1.93,2,3576,99,21.5,56,1021.8,0.5,4.14,16.4,0,53,60,1199,3201,6185,9790,11741,8719,369,33,4.1637,3.51589,2.17768,0.73016,0.17854,2023-08-10 07:50:30
"686",2743,9205,48,25.8,140.4,3.18,1.93,2,3575,358,21.5,56,1021.9,0.5,4.1,16.12,0,53,91,1410,3704,7226,11063,11997,7949,0,268,4.17698,3.5271,2.08126,0.73249,0.17911,2023-08-10 07:50:34
"687",2747,8710,48,25.4,139.8,3.4,1.96,2.01,3573,719,21.6,56,1022,0.5,4.09,16.28,0,53,100,1350,3562,6963,10531,10927,7370,246,319,4.00557,3.38236,1.99585,0.76598,0.17176,2023-08-10 07:50:38
"688",2751,9049,49,25.2,135,2.64,1.93,1.98,3576,1201,21.5,56,1021.9,0.5,4.1,16.16,0,53,70,1286,3546,6976,10730,11397,8727,171,44,4.16402,3.51617,2.0748,0.79628,0.08558,2023-08-10 07:50:42
"689",2755,9086,49,26,134.6,2.57,1.91,1.98,3576,100,21.6,56,1021.8,0.5,4.1,16.16,0,53,65,1199,3376,6982,10960,11560,8797,161,19,4.17189,3.56129,2.07872,0.79778,0.08574,2023-08-10 07:50:46
"690",2759,8431,53,25.2,141.2,2.8,1.92,1.97,3576,358,21.6,56,1022,0.5,4.1,16.08,0,53,67,1034,2924,5657,9138,11227,9588,381,0,4.17083,3.56039,2.27207,0.79758,0.08572,2023-08-10 07:50:50
"691",2763,8598,49,24.8,142.5,2.85,2.04,2,3575,719,21.6,56,1022,0.5,4.1,16.4,0,53,69,1176,4244,7155,9706,5989,12459,6,9,4.14358,3.53713,2.25722,0.89639,0.08516,2023-08-10 07:50:54
"692",2767,7872,53,25.6,145,3.25,1.97,2,3576,1200,21.6,56,1021.9,0.499,4.1,16.36,0,53,52,1006,2765,5447,8628,10029,8169,1239,20,4.01314,3.42578,2.18616,0.86818,0.14962,2023-08-10 07:50:58
"693",2771,8212,51,26.3,147.6,3.33,2.02,2,3572,100,21.5,56,1021.9,0.5,4.1,16.16,0,53,54,1322,3408,5882,8695,10032,8279,1266,29,4.11531,3.42072,2.24182,0.89028,0.15343,2023-08-10 07:51:02
"694",2775,8668,47,24.8,145.4,3.74,2.03,1.98,3575,358,21.6,56,1021.9,0.5,4.1,16.08,0,53,72,1623,4136,7261,10177,9726,7027,806,318,4.00076,3.32551,2.03058,0.8655,0.14916,2023-08-10 07:51:06
"695",2779,9131,45,24.6,141.7,3.72,2.01,2.02,3575,719,21.6,56,1021.9,0.5,4.1,16.2,0,53,61,1877,4657,7758,10687,10691,7112,6,479,3.99241,3.31856,2.02634,0.75281,0.14884,2023-08-10 07:51:10
"696",2783,8757,48,25.3,127.8,2.43,1.95,1.98,3576,1200,21.6,56,1021.9,0.5,4.1,16.32,0,53,61,1429,3798,6747,9961,10778,8734,16,31,3.99248,3.31863,2.02638,0.75282,0.05896,2023-08-10 07:51:14
"697",2787,8790,50,25.4,131.3,2.45,1.9,1.96,3575,99,21.6,56,1021.8,0.5,4.1,16.6,0,53,72,1098,3194,6654,10532,11123,8965,85,3,4.06913,3.48721,2.06528,0.76728,0.06009,2023-08-10 07:51:18
"698",2791,9176,49,25.9,130.8,2.41,1.89,1.98,3576,358,21.6,56,1022.2,0.5,4.1,16.28,0,53,67,1169,3384,7282,11453,11485,8652,46,10,4.13521,3.54384,2.00196,0.77974,0.06107,2023-08-10 07:51:22
"699",2795,8621,49,24.4,133.3,2.81,1.93,2.01,3575,719,21.6,56,1021.9,0.5,4.09,15.8,0,53,71,1142,3283,7015,10806,10174,7795,570,63,3.97433,3.40597,1.92408,0.84936,0.05869,2023-08-10 07:51:26
"700",2799,8771,49,24.6,131.8,2.61,1.92,2.02,3575,1200,21.6,56,1021.9,0.5,4.1,15.92,0,53,67,1122,3328,7110,10971,10266,8362,383,19,4.02241,3.44717,1.94735,0.85963,0.00826,2023-08-10 07:51:30
"701",2803,8614,49,24.6,128.7,2.51,1.91,1.98,3576,100,21.6,56,1021.9,0.5,4.1,16.28,0,53,71,1058,3169,6909,10801,10280,8285,303,13,3.94835,3.39885,1.9115,0.84381,0.00811,2023-08-10 07:51:34
"702",2807,8681,51,25.4,137.2,2.72,1.92,1.99,3576,358,21.6,56,1021.7,0.499,4.1,16.36,0,53,64,1031,3109,6601,10422,10509,9064,388,9,4.11084,3.53872,2.0919,0.87853,0.00844,2023-08-10 07:51:38
"703",2811,9143,50,26.7,133.8,2.44,1.85,1.99,3575,719,21.6,56,1021.8,0.5,4.09,16.32,0,53,94,771,3108,7023,11699,11561,9162,0,0,4.20394,3.61887,2.13928,0.72051,0.00863,2023-08-10 07:51:42
"704",2815,9126,50,26.4,133,2.42,1.88,1.98,3576,1199,21.6,56,1022,0.5,4.1,16.24,0,53,73,1076,3133,6822,11093,12218,8898,1,2,4.18082,3.59896,2.12751,0.71654,0.10803,2023-08-10 07:51:46
"705",2819,9395,49,26,135.2,2.46,1.9,1.99,3575,100,21.6,56,1021.8,0.499,4.1,16.4,0,53,70,1284,3560,7131,11177,12277,9089,0,2,4.26301,3.63764,2.16933,0.73063,0.11016,2023-08-10 07:51:50
"706",2823,9167,50,26.3,133,2.44,1.89,1.97,3573,358,21.6,56,1021.9,0.501,4.1,15.88,0,53,74,1188,3336,6893,10976,12165,8868,4,8,4.19798,3.58215,2.09932,0.71949,0.10848,2023-08-10 07:51:54
"707",2827,8892,50,26.6,136.4,2.72,1.92,2,3575,719,21.6,56,1022,0.5,4.1,16.28,0,53,61,1174,3286,6775,10641,11345,8525,355,34,4.14296,3.5352,2.07181,0.80753,0.10705,2023-08-10 07:51:58
"708",2831,9392,50,27.1,147.6,3.04,1.93,2,3575,1200,21.6,56,1022,0.5,4.1,16.24,0,53,100,1251,3472,7166,11234,11931,8847,551,53,4.41256,3.76525,2.20663,0.86008,0.1342,2023-08-10 07:52:02
"709",2835,9197,46,26.9,141.4,3.16,2.02,2.01,3575,100,21.6,56,1021.9,0.5,4.1,16.24,0,53,97,1854,4622,7466,10232,10635,8069,555,145,4.20464,3.40183,2.10265,0.81955,0.12788,2023-08-10 07:52:06
"710",2839,9192,45,26.7,142.4,3.1,2.1,1.99,3575,358,21.6,56,1022,0.5,4.1,16.2,0,53,63,2281,5414,7309,9049,10103,8601,730,70,4.18154,3.38314,2.21023,0.81505,0.12718,2023-08-10 07:52:10
"711",2843,8711,49,26.6,147.8,3.25,2.05,2,3575,719,21.6,56,1021.8,0.5,4.09,15.88,0,53,56,1667,4169,6587,9110,10086,8416,1240,3,4.24389,3.43358,2.24318,0.90009,0.12907,2023-08-10 07:52:14
"712",2847,9109,46,25.4,157.8,4.17,2.11,2,3579,1199,21.6,56,1022,0.5,4.1,16.24,0,53,72,2149,5100,7426,9489,10010,7591,1049,348,4.26186,3.44812,2.25268,0.9039,0.1948,2023-08-10 07:52:18
"713",2851,8704,53,25.7,155.7,3.58,1.93,2.02,3576,100,21.6,56,1022.1,0.5,4.1,16.24,0,53,67,967,2784,6285,10296,11332,8371,1095,113,4.31095,3.76482,2.27863,0.91431,0.19705,2023-08-10 07:52:22
"714",2855,8622,51,25.7,154.5,4,1.93,2,3575,357,21.6,56,1022,0.5,4.1,16.52,0,53,79,986,2859,6693,10812,10943,7465,729,368,4.16166,3.63444,2.13295,0.88265,0.19022,2023-08-10 07:52:26
"715",2859,9274,49,27.8,160.3,4.47,1.9,1.99,3575,719,21.6,56,1021.7,0.5,4.1,16.2,0,53,67,1013,3007,7555,12366,12083,7148,138,634,4.28855,3.74525,2.19799,0.84287,0.19602,2023-08-10 07:52:30
"716",2863,8975,52,27.1,142.5,2.78,1.88,2,3576,1200,21.6,56,1022,0.5,4.1,16.04,0,53,58,939,2843,6516,10800,11908,9120,401,3,4.27448,3.73296,2.19077,0.84011,0.11004,2023-08-10 07:52:34
"717",2867,9701,48,26.6,148.2,3.11,1.98,1.98,3576,99,21.6,56,1021.9,0.5,4.1,16,0,53,73,1634,4308,7772,11289,11404,8953,534,75,4.41872,3.72,2.2647,0.86846,0.11376,2023-08-10 07:52:38
"718",2871,9305,50,27.8,145.9,2.93,1.95,2.02,3575,358,21.6,56,1021.9,0.5,4.1,16.52,0,53,60,1329,3619,7047,10826,11676,8975,619,3,4.40145,3.70546,2.2082,0.86506,0.11331,2023-08-10 07:52:42
"719",2875,9901,48,29,157.7,3.57,1.97,2.01,3572,719,21.6,56,1022,0.5,4.1,16.04,0,53,66,1531,4108,7847,11745,11954,9054,473,204,4.60265,3.87485,2.30915,0.92826,0.11849,2023-08-10 07:52:46
"720",2879,9811,48,28.7,152.8,3.36,1.97,2.02,3576,1200,21.7,56,1022,0.5,4.1,16.36,0,53,67,1557,4216,7931,11681,11458,9023,468,154,4.50736,3.79462,2.26134,0.90904,0.09101,2023-08-10 07:52:50
"721",2883,9481,47,27.7,144,3.11,2,1.98,3575,100,21.6,56,1021.9,0.5,4.1,16.08,0,53,80,1773,4566,7720,10814,10838,8629,470,116,4.3096,3.54259,2.16212,0.86916,0.08701,2023-08-10 07:52:54
"722",2887,8576,49,26.7,139.4,2.88,2,1.99,3575,358,21.6,56,1021.9,0.5,4.1,16.28,0,53,59,1439,3751,6352,9241,10411,8752,686,7,4.1307,3.39553,2.16626,0.83308,0.0834,2023-08-10 07:52:58
"723",2891,9016,50,26.7,140.6,2.76,1.97,1.98,3575,718,21.6,56,1021.9,0.5,4.1,15.84,0,53,55,1481,3857,6550,9696,11401,9430,290,15,4.28913,3.52576,2.24935,0.79872,0.0866,2023-08-10 07:53:02
"724",2895,8987,49,25.9,141.3,2.85,1.99,2.01,3572,1200,21.6,56,1021.9,0.499,4.1,16.4,0,53,60,1576,3984,6646,9664,11301,8814,598,3,4.25065,3.49413,2.22917,0.79156,0.15061,2023-08-10 07:53:06
"725",2899,8856,49,27,141.6,2.94,2.02,2.01,3575,101,21.5,56,1022,0.5,4.1,16.08,0,53,59,1675,4145,6554,9249,10942,8681,699,17,4.24125,3.40481,2.22424,0.78981,0.15028,2023-08-10 07:53:10
"726",2903,9720,45,26.6,147,3.22,2.1,1.98,3572,357,21.7,56,1022.1,0.5,4.09,16.04,0,53,95,2565,5962,7679,9264,10984,9005,471,130,4.3572,3.4979,2.30029,0.8114,0.15439,2023-08-10 07:53:14
"727",2907,8992,48,26.1,133.7,2.58,2,2,3576,719,21.6,56,1021.9,0.5,4.09,16.48,0,53,65,1773,4334,6532,9176,11619,9093,46,37,4.17498,3.35161,2.20409,0.68973,0.14793,2023-08-10 07:53:18
