"","time","number","diam","LDSA","surface","mass","sigma","idiff","ucor","DV","T","RH","P","flow","bat","Ipump","error","PWMpump","steps","n10.00","n16.26","n26.43","n42.96","n69.83","n113.52","n184.55","n300.00","A1","A2","A3","A4","A5","Part_time"
"812",3247,7183,27,12.2,69.8,2.8,1.96,1.99,3555,1200,24,50,1016.7,0.5,3.91,15.52,0,53,88,4025,8698,9272,7439,3900,0,1,703,1.96092,1.31593,0.67917,0.30362,0.13872,2023-07-14 07:28:36
"813",3251,8242,25,12.8,72.1,2.85,1.96,2.02,3557,99,24,50,1016.8,0.5,3.91,15.84,0,53,69,5568,11780,10694,6540,3394,287,111,682,2.07811,1.31758,0.71975,0.32176,0.14701,2023-07-14 07:28:40
"814",3255,7613,26,11.3,70.1,2.88,1.95,2.01,3555,361,24,50,1016.6,0.5,3.91,15.52,0,53,73,4743,10144,10056,7116,3213,55,20,726,1.98391,1.25786,0.66615,0.30718,0.14035,2023-07-14 07:28:44
"815",3259,6319,26,11.5,71.8,3.25,1.98,1.99,3553,720,24,50,1016.7,0.5,3.91,15.64,0,53,100,3646,7922,8639,6790,2070,16,7,852,1.80257,1.14288,0.60526,0.34539,0.12752,2023-07-14 07:28:48
"816",3263,6698,27,12.7,82.4,3.82,2.01,2,3555,1200,24,50,1016.8,0.5,3.91,15.88,0,53,100,3860,8255,9157,7254,2152,49,4,1007,1.98208,1.2567,0.66554,0.37978,0.20589,2023-07-14 07:28:52
"817",3267,7927,25,12.6,82.7,3.89,1.93,2.01,3555,100,24,50,1016.5,0.5,3.91,15.92,0,53,88,5120,10812,11452,8167,972,0,0,1040,1.98202,1.31724,0.66552,0.37977,0.20588,2023-07-14 07:28:56
"818",3271,6494,26,11.7,82.3,3.77,2.08,2,3555,361,24,50,1016.7,0.5,3.9,15.76,0,53,44,4188,8742,8070,5232,3541,7,11,982,1.89205,1.25745,0.77614,0.36253,0.19654,2023-07-14 07:29:00
"819",3275,6385,26,11.3,74,3.22,2.06,2.01,3556,719,24,50,1016.7,0.5,3.9,15.8,0,53,100,4169,8683,7898,4968,3433,285,0,819,1.79008,1.18968,0.73431,0.34488,0.18595,2023-07-14 07:29:04
"820",3279,6185,28,11.7,71.5,2.76,2.09,2,3555,1199,24,50,1016.7,0.5,3.91,15.84,0,53,100,3638,7827,7545,5279,3082,1180,141,614,1.88199,1.25076,0.77201,0.36258,0.11439,2023-07-14 07:29:08
"821",3283,6742,27,11.9,70.2,2.57,2.08,1.99,3555,99,23.9,50,1016.6,0.5,3.91,15.72,0,53,100,4304,9174,8371,5212,2797,1206,373,507,1.97298,1.30359,0.80934,0.38011,0.11992,2023-07-14 07:29:12
"822",3287,6712,28,11.7,73.3,3.03,2,1.99,3553,361,24.1,50,1016.8,0.5,3.9,15.44,0,53,100,3661,8024,8824,7213,3008,141,208,722,1.94293,1.28373,0.69726,0.37433,0.1181,2023-07-14 07:29:16
"823",3291,7040,26,11.6,68.1,2.64,1.99,2,3555,719,24,50,1016.6,0.501,3.9,15.92,0,53,98,4382,9491,9354,6459,2302,372,442,558,1.87794,1.2408,0.67394,0.34518,0.11415,2023-07-14 07:29:20
"824",3295,5724,28,10.6,65.3,2.78,2,2,3553,1200,24,50,1016.8,0.5,3.91,15.68,0,53,100,3021,6593,7351,6238,3184,12,14,706,1.69543,1.1202,0.60844,0.31164,0.11878,2023-07-14 07:29:24
"825",3299,5985,30,11.7,71.3,2.98,1.99,2.01,3553,99,24,50,1016.6,0.5,3.91,15.76,0,53,100,2732,6097,7634,7366,3762,5,10,754,1.83729,1.2924,0.65935,0.33771,0.12872,2023-07-14 07:29:28
"826",3303,5100,31,11.2,64.8,2.7,2.02,2.01,3555,361,24,50,1016.8,0.5,3.9,15.6,0,53,64,2253,5043,6201,6091,3865,29,6,679,1.63992,1.15356,0.63529,0.30143,0.11489,2023-07-14 07:29:32
"827",3307,5910,31,10.2,67.1,2.58,2,2.01,3555,720,24,50,1016.7,0.5,3.91,15.68,0,53,72,2700,5931,6950,6663,5013,121,2,624,1.85075,1.30186,0.71697,0.27612,0.12966,2023-07-14 07:29:36
"828",3311,5358,30,10.5,56,2,2.02,2,3553,1200,24,50,1016.6,0.5,3.91,16.08,0,53,94,2715,5891,6309,5412,4054,519,40,449,1.6164,1.13701,0.62618,0.24116,0.10293,2023-07-14 07:29:40
"829",3315,6338,26,10.7,58.4,2.06,2.04,1.99,3556,100,24,50,1016.8,0.5,3.91,15.68,0,53,98,4214,8822,7637,4457,3488,812,174,426,1.74086,1.11328,0.6744,0.25973,0.11085,2023-07-14 07:29:44
"830",3319,5766,27,10.8,57.3,2.04,2.07,1.99,3555,360,24,50,1016.8,0.5,3.91,15.68,0,53,100,3653,7662,6751,4179,3589,1003,43,441,1.67686,1.07235,0.68156,0.25018,0.10678,2023-07-14 07:29:48
"831",3323,6378,26,11.2,64.4,2.37,2.08,1.99,3555,720,24,50,1016.8,0.5,3.9,15.44,0,53,100,4440,9356,7913,4137,2358,1168,393,456,1.77491,1.13505,0.72141,0.33219,0.11302,2023-07-14 07:29:52
"832",3327,6150,28,10.7,55,1.41,2.09,2.02,3552,1199,24,50,1016.7,0.5,3.91,15.64,0,53,100,3553,7765,7369,5000,2521,2574,207,152,1.84075,1.17716,0.74817,0.34451,0.02347,2023-07-14 07:29:56
"833",3331,7601,23,11.1,51.7,1.07,2.06,2,3555,100,24,50,1016.8,0.5,3.9,15.52,0,53,100,6204,13280,9602,2401,0,4341,186,4,1.84512,1.19148,0.74995,0.34533,0.02353,2023-07-14 07:30:00
"834",3335,6980,24,11.9,54.6,1.34,2.05,1.99,3555,361,24,50,1016.6,0.5,3.9,15.72,0,53,100,5043,10982,9240,4291,47,2545,927,0,1.80478,1.16543,0.68756,0.33778,0.02301,2023-07-14 07:30:04
"835",3339,5930,33,12.1,64.6,1.95,2.04,1.99,3556,720,24.1,50,1016.8,0.5,3.9,15.4,0,53,100,2451,5574,6712,6591,4510,1896,8,356,2.05154,1.32478,0.78156,0.36631,0.02616,2023-07-14 07:30:08
"836",3343,6720,27,12.1,53.3,1.25,2.05,2.01,3555,1200,24,50,1016.8,0.5,3.91,15.84,0,53,100,4238,9216,8522,5259,1703,2266,598,43,1.84875,1.19382,0.7043,0.3301,0.03193,2023-07-14 07:30:12
"837",3347,5963,31,11.5,55.8,1.32,2.01,2.01,3555,99,24,50,1016.8,0.5,3.9,15.72,0,53,64,2539,5947,7465,7140,2697,1701,719,49,1.84926,1.37011,0.7045,0.33019,0.03194,2023-07-14 07:30:16
"838",3351,6224,32,11.6,60.1,1.36,2.06,1.98,3555,360,24,50,1016.6,0.5,3.9,15.76,0,53,70,2754,6328,7449,6786,3108,2411,616,41,1.98707,1.47221,0.80783,0.3548,0.03432,2023-07-14 07:30:20
"839",3355,6657,30,12.3,54.9,0.99,2.07,2.02,3556,720,24,50,1016.7,0.5,3.9,15.4,0,53,79,3408,7666,7593,5806,3523,3520,10,16,2.00895,1.48842,0.81673,0.29073,0.0347,2023-07-14 07:30:24
"840",3359,6422,35,12.7,72.9,2.16,2.01,1.99,3553,1200,24,50,1016.7,0.5,3.91,15.6,0,53,100,2283,5194,6859,7599,6352,1744,0,400,2.24239,1.66138,0.91163,0.32451,0.11501,2023-07-14 07:30:28
"841",3363,6196,35,12.9,70.9,2.22,1.97,2.01,3557,100,24.1,50,1016.8,0.5,3.91,16.04,0,53,62,2049,4790,6694,7821,6451,1103,0,451,2.1272,1.60835,0.8648,0.30784,0.1091,2023-07-14 07:30:32
"842",3367,6040,36,12.5,69.5,2.07,1.99,2.01,3553,360,24,50,1016.6,0.5,3.9,15.72,0,53,57,2009,4606,6426,7440,6231,1501,16,387,2.11372,1.59816,0.88497,0.30589,0.10841,2023-07-14 07:30:36
"843",3371,5891,35,13.8,65.7,1.91,2,2,3552,720,24,50,1016.8,0.5,3.91,15.92,0,53,45,2083,4698,6242,6989,6080,1458,11,349,2.02931,1.53434,0.84962,0.27289,0.10408,2023-07-14 07:30:40
"844",3375,5648,35,13.1,62.2,1.72,2,2.01,3556,1199,24,50,1016.8,0.5,3.91,15.48,0,53,70,1996,4488,5916,6599,5832,1630,12,291,1.96214,1.48356,0.82151,0.26386,0.10001,2023-07-14 07:30:44
"845",3379,5901,30,11.5,58.1,1.68,2.08,2.02,3556,99,24,50,1016.6,0.5,3.91,15.92,0,53,57,3140,6685,6511,5044,4642,1538,123,278,1.85504,1.26011,0.77666,0.24946,0.09455,2023-07-14 07:30:48
"846",3383,6385,30,11.1,62.5,1.96,2.04,1.98,3553,361,24,50,1016.5,0.5,3.91,15.8,0,53,64,3323,7129,7313,5976,4869,1169,100,374,1.95813,1.33014,0.7828,0.26332,0.09981,2023-07-14 07:30:52
"847",3387,6800,27,11.4,64.7,1.93,2.08,1.99,3555,720,24,50,1016.8,0.5,3.9,15.44,0,53,84,4200,9047,8396,5406,2666,1479,815,211,1.95729,1.32957,0.78246,0.35725,0.09977,2023-07-14 07:30:56
"848",3391,6702,28,11.3,83.3,3.65,2.06,2.02,3551,1199,24,50,1016.7,0.5,3.91,15.8,0,53,46,3809,8075,8259,6404,4213,58,0,936,2.01714,1.37022,0.80638,0.36817,0.19694,2023-07-14 07:31:00
"849",3395,5854,28,12.5,75.4,3.3,2.07,1.99,3556,100,24.1,50,1016.7,0.5,3.91,15.8,0,53,100,3283,6967,7209,5647,3608,146,44,834,1.80853,1.22637,0.72299,0.3301,0.17657,2023-07-14 07:31:04
"850",3399,6157,27,11.3,72.6,3.21,2.03,2.01,3556,361,24,50,1016.7,0.5,3.91,15.8,0,53,67,3673,7766,7817,5774,3311,0,1,830,1.76116,1.19424,0.68713,0.32145,0.17195,2023-07-14 07:31:08
"851",3403,6875,27,12.5,69.2,2.66,2.04,2.01,3556,720,24,50,1016.6,0.5,3.91,15.48,0,53,69,4308,8824,7944,5283,5434,128,18,639,1.94081,1.31606,0.75722,0.25443,0.18949,2023-07-14 07:31:12
"852",3407,6343,28,11.9,64,2.39,2.02,2,3557,1200,24.1,50,1016.9,0.5,3.91,15.48,0,53,84,3580,7529,7447,5756,4958,213,0,570,1.83646,1.24531,0.71651,0.24075,0.14478,2023-07-14 07:31:16
"853",3411,5356,31,10.9,58.5,2.16,2.01,2.01,3556,99,24.1,50,1016.8,0.5,3.91,15.56,0,53,89,2552,5524,6112,5637,4885,155,5,509,1.68279,1.14714,0.65655,0.2206,0.13267,2023-07-14 07:31:20
"854",3415,6473,28,11.1,59.5,2.25,1.93,1.99,3553,360,24,50,1016.8,0.5,3.9,15.48,0,53,42,3340,7213,8369,7400,3799,0,0,550,1.78548,1.21714,0.58691,0.23407,0.14076,2023-07-14 07:31:24
"855",3419,6890,27,11.9,63.9,2.5,1.94,1.99,3553,720,24,50,1016.8,0.5,3.91,15.68,0,53,69,3758,8077,9057,7604,3509,7,13,621,1.85742,1.26618,0.61055,0.25891,0.14643,2023-07-14 07:31:28
"856",3423,6994,28,11.5,61.7,2.19,1.94,1.98,3555,1200,24.1,50,1016.8,0.5,3.91,15.76,0,53,73,3616,7960,8999,7810,3983,178,95,498,1.91886,1.30807,0.63075,0.26747,0.10475,2023-07-14 07:31:32
"857",3427,6881,26,11.9,58.7,2.19,1.94,2.01,3555,99,24.1,50,1016.6,0.5,3.91,15.92,0,53,82,4046,8738,8916,6740,3519,61,63,522,1.80722,1.16128,0.59405,0.25191,0.09865,2023-07-14 07:31:36
"858",3431,6208,27,11.8,55.3,1.86,2.02,1.99,3557,360,24,50,1016.8,0.5,3.9,15.68,0,53,100,3803,8093,7514,5087,3710,664,169,376,1.72636,1.10932,0.644,0.24064,0.09424,2023-07-14 07:31:40
"859",3435,6814,27,11.1,58.2,1.88,2.01,2.01,3553,719,24,50,1016.8,0.5,3.9,15.68,0,53,100,4221,8925,8174,5417,4219,810,151,368,1.88157,1.20906,0.7019,0.24491,0.10271,2023-07-14 07:31:44
"860",3439,6704,26,11.1,57.3,1.95,2.01,2.01,3555,1198,24.1,50,1016.8,0.5,3.91,15.4,0,53,86,4412,9242,7980,4774,4246,605,90,417,1.79513,1.15351,0.66965,0.23366,0.11596,2023-07-14 07:31:48
"861",3443,7336,30,11.5,73.1,2.56,1.98,2.02,3555,99,24.1,50,1016.9,0.5,3.91,15.84,0,53,90,3501,7589,8641,7988,6131,314,15,585,2.20082,1.54493,0.82099,0.28647,0.14216,2023-07-14 07:31:52
"862",3447,7603,32,14.7,82.6,2.91,1.97,2.01,3553,361,24,50,1016.8,0.5,3.9,16.08,0,53,44,3087,6849,8798,9245,7058,304,15,670,2.44707,1.71779,0.92554,0.31852,0.15807,2023-07-14 07:31:56
"863",3451,8760,28,15.4,88.7,3.33,2,1.98,3553,720,24,50,1016.7,0.5,3.91,15.8,0,53,92,4741,10212,10898,8896,5285,572,143,762,2.49871,1.75405,0.94507,0.38846,0.16141,2023-07-14 07:32:00
"864",3455,8338,31,14.6,68.1,1.33,2.02,1.99,3552,1200,24,50,1016.7,0.499,3.91,15.72,0,53,100,3975,8946,9946,8623,4605,2949,450,14,2.51614,1.76628,0.95167,0.39117,0.02894,2023-07-14 07:32:04
"865",3459,6014,36,13.3,60.6,1.45,1.95,2.01,3556,100,24.1,50,1016.5,0.5,3.91,15.4,0,53,67,1868,4523,6635,7814,5442,1967,60,188,2.0698,1.55238,0.78285,0.32178,0.0238,2023-07-14 07:32:08
"866",3463,6429,36,13.4,66.3,1.44,1.99,1.98,3555,361,24,50,1016.7,0.5,3.9,16.04,0,53,52,2033,4874,6803,7837,5914,2802,70,132,2.28645,1.71487,0.91786,0.35546,0.0263,2023-07-14 07:32:12
"867",3467,8979,30,15.4,89.6,2.23,2.06,2.02,3553,719,24,50,1016.8,0.499,3.9,16,0,53,100,4104,9952,12222,10735,236,3675,1624,0,2.75185,2.06392,1.10468,0.57766,0.03165,2023-07-14 07:32:16
"868",3471,6006,34,14,72.5,2.27,2.05,2,3555,1200,24,50,1016.7,0.5,3.9,15.4,0,53,82,2198,5202,7126,7493,3587,2238,223,388,2.08319,1.56242,0.83626,0.4373,0.04413,2023-07-14 07:32:20
"869",3475,6240,34,13.5,75.2,2.38,2.05,2,3555,100,24,50,1016.9,0.501,3.91,15.8,0,53,100,2351,5533,7429,7676,3644,2279,248,408,2.15388,1.60447,0.86464,0.45214,0.04562,2023-07-14 07:32:24
"870",3479,5595,33,12.4,65,1.89,2.09,2,3553,360,24,50,1016.7,0.5,3.9,15.36,0,53,78,2337,5426,6695,6339,2659,2398,415,243,1.89919,1.41474,0.79655,0.39867,0.04023,2023-07-14 07:32:28
"871",3483,6108,31,12.8,65.5,1.66,2.1,2.01,3555,720,24.1,50,1016.8,0.5,3.9,15.64,0,53,100,2783,6437,7559,6671,2132,2267,1049,42,1.98693,1.48011,0.83335,0.40929,0.04209,2023-07-14 07:32:32
"872",3487,5481,34,11.9,83,3.43,2.07,1.99,3553,1200,24,50,1016.7,0.5,3.9,15.44,0,53,100,2052,4636,6325,6842,4592,678,5,838,1.97464,1.47095,0.82819,0.40676,0.15865,2023-07-14 07:32:36
"873",3491,6282,27,11.8,71.9,2.7,2.12,2,3555,99,24,50,1016.6,0.499,3.91,15.84,0,53,100,4009,8496,7759,4807,2621,955,612,506,1.87496,1.29436,0.78638,0.38623,0.15064,2023-07-14 07:32:40
"874",3495,6187,29,12.3,83.1,3.58,2.09,1.99,3555,361,24,50,1016.8,0.5,3.9,15.36,0,53,100,3282,7136,7555,6186,3788,367,125,877,1.9724,1.36163,0.81791,0.4063,0.15847,2023-07-14 07:32:44
"875",3499,5856,31,11.8,66.5,2.37,2.06,1.98,3553,719,24,50,1016.6,0.5,3.9,15.4,0,53,72,2868,6103,6446,5674,5446,672,2,535,1.89631,1.30911,0.78636,0.25574,0.15236,2023-07-14 07:32:48
"876",3503,6080,29,11.8,57.5,1.69,2.09,2.02,3553,1200,24,50,1016.7,0.5,3.91,15.8,0,53,53,3607,7554,6718,4448,4599,1459,138,283,1.81684,1.25424,0.75341,0.24502,0.10686,2023-07-14 07:32:52
"877",3507,6073,31,12.2,63.4,2.03,2.06,2.01,3556,100,24,50,1016.9,0.5,3.91,15.72,0,53,86,3020,6475,6715,5715,5196,1245,0,411,1.92795,1.34449,0.79948,0.26001,0.11339,2023-07-14 07:32:56
"878",3511,7044,30,12.8,69.1,2.52,1.95,2.02,3557,361,24,50,1016.6,0.5,3.9,15.76,0,53,74,3281,7213,8661,8274,5341,1,1,605,2.06131,1.43749,0.73211,0.27799,0.12124,2023-07-14 07:33:00
"879",3515,7372,30,14.1,83.9,3.4,1.98,2.01,3553,720,24.1,50,1016.8,0.5,3.9,15.52,0,53,100,3315,7487,9332,9082,4823,4,45,842,2.24622,1.56644,0.79779,0.40178,0.13211,2023-07-14 07:33:04
"880",3519,8397,28,13.7,67.9,1.6,2,2.02,3553,1200,24.1,50,1016.9,0.499,3.91,15.8,0,53,100,4540,10293,11233,8800,1664,2098,1152,7,2.32641,1.62236,0.82627,0.41612,0.04322,2023-07-14 07:33:08
"881",3523,9605,22,14.5,61.5,1.47,1.97,1.99,3556,100,24,50,1016.8,0.5,3.9,15.64,0,53,100,7742,16534,12916,4545,0,2758,1018,0,2.20025,1.32342,0.78146,0.39356,0.04087,2023-07-14 07:33:12
"882",3527,7149,27,13.2,66.1,2.09,2.06,1.99,3553,361,24,50,1016.7,0.5,3.91,15.76,0,53,100,4347,9413,8867,5856,2767,2057,203,365,2.10491,1.26607,0.79736,0.3765,0.0391,2023-07-14 07:33:16
"883",3531,9569,24,14.8,65.5,1.44,2.03,1.99,3553,719,24,50,1016.8,0.501,3.9,15.44,0,53,100,7349,15507,12016,4643,1812,3244,773,0,2.40727,1.44793,0.91189,0.36596,0.04472,2023-07-14 07:33:20
"884",3535,9217,23,15.3,80.6,3.27,2,2,3555,1199,24,50,1016.7,0.5,3.9,15.64,0,53,99,7453,15232,11272,4000,4209,710,0,798,2.25178,1.3544,0.85299,0.34232,0.19362,2023-07-14 07:33:24
"885",3539,10386,24,16.9,96,3.94,2,2,3555,99,24,50,1016.8,0.5,3.9,15.8,0,53,100,7656,15793,12813,6263,5319,390,0,981,2.69213,1.63998,1.0198,0.40927,0.23148,2023-07-14 07:33:28
"886",3543,9271,24,15,88,3.53,2.04,2.01,3555,361,24,50,1016.8,0.5,3.9,15.8,0,53,100,7034,14411,11084,4717,5077,732,21,854,2.42416,1.47674,0.96185,0.36853,0.20844,2023-07-14 07:33:32
"887",3547,9785,25,15.9,93,3.62,2.05,1.98,3555,720,24,50,1016.8,0.5,3.9,15.52,0,53,100,6998,14308,11394,5656,6628,506,6,870,2.65837,1.61942,1.05479,0.3413,0.22858,2023-07-14 07:33:36
"888",3551,10625,25,17,99.3,3.94,2.04,1.99,3553,1199,24,50,1016.7,0.5,3.9,15.48,0,53,100,8067,16392,12306,5095,7125,398,2,962,2.79889,1.70502,1.11054,0.35934,0.25601,2023-07-14 07:33:40
"889",3555,11154,23,17.6,91.9,3.51,2.03,1.98,3555,100,24.1,50,1016.7,0.5,3.89,15.68,0,53,100,9724,19454,12733,2486,6706,924,1,826,2.69517,1.57557,1.06939,0.34602,0.24652,2023-07-14 07:33:44
"890",3559,10254,23,15.9,84.2,3.45,1.95,2.01,3555,360,24,50,1016.7,0.5,3.9,15.44,0,53,76,8014,16334,12868,5607,4859,36,0,871,2.45191,1.43337,0.86987,0.31479,0.22427,2023-07-14 07:33:48
"891",3563,10817,23,14.9,93,4,1.95,2,3555,720,24.1,50,1016.7,0.5,3.9,15.52,0,53,91,8798,18034,14058,5540,3366,375,83,1005,2.53081,1.47949,0.89786,0.40461,0.23149,2023-07-14 07:33:52
"892",3567,11030,22,15.3,69.7,1.68,1.97,2.02,3556,1200,24,50,1016.6,0.5,3.9,15.72,0,53,100,9156,19207,14541,4762,587,2806,1209,0,2.52345,1.47519,0.89525,0.40344,0.07643,2023-07-14 07:33:56
"893",3571,8698,28,14.7,75.1,2.29,1.99,2,3556,99,24,50,1016.7,0.5,3.9,15.84,0,53,100,4753,10495,11095,8757,3861,1440,439,375,2.43167,1.64142,0.86269,0.38876,0.07365,2023-07-14 07:34:00
"894",3575,7710,28,14.6,72.6,2.14,2.07,2,3555,361,24,50,1016.8,0.5,3.9,15.68,0,53,100,4466,9671,9293,6480,3622,2340,346,316,2.26575,1.52942,0.88688,0.36224,0.06863,2023-07-14 07:34:04
"895",3579,7116,29,14.1,86.3,3.22,2.08,2.01,3555,719,24.1,50,1016.8,0.5,3.9,15.92,0,53,100,3596,8067,9065,7587,2678,1627,463,638,2.28608,1.54314,0.89484,0.52828,0.06924,2023-07-14 07:34:08
"896",3583,7321,26,12.6,75.5,2.57,2.07,2,3556,1200,24,50,1016.7,0.5,3.9,15.48,0,53,67,4662,10250,10009,6432,427,1222,1395,294,2.04764,1.38219,0.80151,0.47318,0.10654,2023-07-14 07:34:12
"897",3587,6418,28,12,80.5,3.34,2.08,1.99,3556,100,24,50,1016.7,0.501,3.9,15.68,0,53,100,3515,7751,8354,6583,2319,784,355,750,1.98895,1.31739,0.77853,0.45962,0.10349,2023-07-14 07:34:16
"898",3591,6357,26,12,69,2.64,2.05,1.99,3555,360,24,50,1016.6,0.5,3.9,15.68,0,53,100,3952,8672,8674,5881,827,852,791,472,1.79071,1.18609,0.68486,0.41381,0.09317,2023-07-14 07:34:20
"899",3595,6511,26,11,68.3,2.49,2.05,2.01,3553,719,24,50,1016.9,0.5,3.9,15.8,0,53,100,4118,9027,8895,5884,786,672,1103,367,1.81686,1.20341,0.69486,0.41161,0.09453,2023-07-14 07:34:24
"900",3599,5060,32,11,71.2,2.89,2.08,2,3553,1199,24,50,1016.7,0.5,3.9,15.44,0,53,100,2134,4807,6039,5960,3425,918,2,689,1.8102,1.199,0.69232,0.4101,0.08628,2023-07-14 07:34:28
"901",3603,6822,26,11.4,67.4,2.22,2.05,1.99,3556,100,24.1,50,1016.7,0.5,3.9,15.48,0,53,98,4287,9439,9442,6280,307,950,1411,208,1.88013,1.2667,0.71906,0.42594,0.08962,2023-07-14 07:34:32
"902",3607,6758,27,12.7,74.6,3.04,2,2,3555,361,24.1,50,1016.7,0.5,3.9,15.92,0,53,100,3697,8305,9412,7654,1446,230,639,637,1.90888,1.28607,0.6712,0.43246,0.09099,2023-07-14 07:34:36
"903",3611,7261,29,12,69.9,2.49,1.98,1.98,3553,719,24,50,1016.6,0.5,3.9,15.68,0,53,100,3692,8128,9094,7884,4388,571,95,555,2.10909,1.42096,0.7416,0.32888,0.10053,2023-07-14 07:34:40
"904",3615,6578,27,12,60.8,2.23,1.98,2,3553,1200,24,50,1016.6,0.5,3.9,15.72,0,53,96,3751,8128,8402,6482,3398,346,165,496,1.79704,1.21072,0.63188,0.28022,0.10218,2023-07-14 07:34:44
"905",3619,6454,30,11.1,66.1,2.53,1.94,2.01,3555,100,24,50,1016.7,0.5,3.9,15.8,0,53,54,2885,6485,8294,8168,4085,10,41,614,1.86752,1.35173,0.65665,0.29121,0.10618,2023-07-14 07:34:48
"906",3623,5605,31,11.4,63.7,2.33,2.02,2,3555,360,24,50,1016.5,0.5,3.9,15.56,0,53,53,2484,5500,6593,6396,4504,490,67,527,1.77342,1.28362,0.70895,0.27654,0.10083,2023-07-14 07:34:52
"907",3627,5025,32,10.7,70.7,2.9,2.07,1.99,3555,720,24.1,50,1016.8,0.5,3.9,15.44,0,53,100,2106,4805,6214,6157,2943,835,60,691,1.71554,1.24173,0.68581,0.39123,0.09754,2023-07-14 07:34:56
"908",3631,5287,31,10.8,69,2.63,2.07,2,3556,1200,24.1,50,1016.6,0.5,3.9,15.8,0,53,100,2308,5283,6639,6319,2539,1146,259,557,1.76056,1.27431,0.70381,0.40149,0.07659,2023-07-14 07:35:00
"909",3635,4998,32,9.8,66.7,2.56,2.07,2.01,3553,99,24,50,1016.6,0.5,3.9,15.72,0,53,100,2093,4835,6223,6119,2654,939,273,545,1.68283,1.22383,0.67273,0.38377,0.07321,2023-07-14 07:35:04
"910",3639,4736,34,10.5,66.2,2.69,2.01,1.99,3555,361,24.1,50,1016.8,0.5,3.9,15.68,0,53,100,1647,3888,5757,6486,3528,474,4,657,1.65811,1.20585,0.60603,0.37813,0.07213,2023-07-14 07:35:08
"911",3643,5291,32,10.5,57.9,2,1.97,1.98,3552,719,24,50,1016.8,0.5,3.9,15.36,0,53,63,2049,4700,6353,6753,4072,690,8,443,1.70109,1.23711,0.62174,0.28017,0.074,2023-07-14 07:35:12
"912",3647,5299,32,10.4,55.8,1.83,1.98,1.99,3553,1200,24,50,1016.6,0.5,3.91,15.48,0,53,53,2093,4813,6380,6642,3789,1001,7,381,1.6934,1.23152,0.61893,0.27891,0.05622,2023-07-14 07:35:16
"913",3651,6046,28,10.7,51,1.26,2.02,2,3553,100,24,50,1016.8,0.5,3.91,15.36,0,53,79,3314,7334,7683,5929,2344,1200,795,48,1.72217,1.19432,0.62944,0.28364,0.05718,2023-07-14 07:35:20
"914",3655,8808,29,15.3,78.7,2.59,1.93,1.99,3555,361,24,50,1016.8,0.5,3.9,15.4,0,53,68,4166,9489,11669,10847,4187,275,640,465,2.47756,1.71818,0.80559,0.40806,0.08225,2023-07-14 07:35:24
"915",3659,8942,30,17.5,73.1,2.13,1.92,2.02,3555,720,24,50,1016.7,0.499,3.9,15.84,0,53,31,4067,9191,11193,10791,6139,233,386,373,2.53588,1.75863,0.82455,0.31743,0.08419,2023-07-14 07:35:28
"916",3663,8106,30,14.1,65.3,1.88,1.92,2.02,3552,1200,24,50,1016.6,0.5,3.9,15.76,0,53,61,3698,8345,10107,9694,5597,420,200,349,2.28923,1.58757,0.74435,0.28656,0.07318,2023-07-14 07:35:32
"917",3667,16597,19,19.1,75.8,1.8,1.82,1.98,3555,100,24.1,50,1016.7,0.5,3.9,15.68,0,53,100,16738,34157,21669,1160,326,3491,1075,34,3.20298,1.37303,1.04146,0.40094,0.10239,2023-07-14 07:35:36
"918",3671,18018,20,20.3,86.1,3.41,1.7,2.01,3553,361,24,50,1016.4,0.5,3.9,15.64,0,53,100,14991,31524,26611,11362,0,0,4,893,3.40035,1.45763,0.66559,0.42564,0.1087,2023-07-14 07:35:40
"919",3675,25524,19,24.4,102.9,3.64,1.66,2.01,3553,719,24,50,1016.8,0.5,3.9,15.88,0,53,100,23708,49303,37059,9217,0,165,723,779,4.35188,1.86552,0.85184,0.51829,0.13912,2023-07-14 07:35:44
"920",3679,29819,19,30.5,126,4.87,1.66,2.01,3553,1199,24,50,1016.8,0.5,3.9,15.44,0,53,100,27596,57184,43541,11379,1,60,341,1204,5.10546,2.18857,0.99934,0.60804,0.1968,2023-07-14 07:35:48
"921",3683,34063,17,31.4,120.9,4.86,1.57,1.99,3555,99,24.1,50,1016.7,0.5,3.89,15.72,0,53,100,36717,74475,48389,0,0,220,413,1204,5.1895,1.62972,1.01579,0.61805,0.20004,2023-07-14 07:35:52
"922",3687,28739,18,31.4,98.4,4.02,1.56,2.02,3553,361,24.1,50,1016.6,0.5,3.9,15.36,0,53,100,30162,61371,42125,1452,0,0,0,1078,4.40011,1.38182,0.72938,0.52404,0.16961,2023-07-14 07:35:56
"923",3691,18934,18,21.2,61,2.29,1.57,1.99,3553,719,24,50,1016.6,0.499,3.9,15.8,0,53,100,19197,39112,27409,3398,0,2,4,601,2.97424,0.93404,0.49302,0.25709,0.11465,2023-07-14 07:36:00
"924",3695,15673,17,17.1,49.5,1.94,1.55,1.99,3555,1199,24,50,1016.4,0.5,3.9,15.32,0,53,100,16702,33730,22504,781,0,24,15,512,2.32443,0.72997,0.38531,0.20092,0.10286,2023-07-14 07:36:04
