"","time","number","diam","LDSA","surface","mass","sigma","idiff","ucor","DV","T","RH","P","flow","bat","Ipump","error","PWMpump","steps","n10.00","n16.26","n26.43","n42.96","n69.83","n113.52","n184.55","n300.00","A1","A2","A3","A4","A5","Part_time"
"959",3835,8601,39,20.4,112.9,3.01,2.04,2,3547,719,24.1,48,1012.4,0.5,4.06,15.68,0,53,100,2496,5891,8410,10024,8541,4963,0,428,3.39507,2.60969,1.51117,0.60759,0.10968,2023-07-21 07:36:55
"960",3839,10803,35,20.7,149.5,5.48,2.06,2.01,3548,1199,24.1,48,1012.4,0.5,4.06,15.64,0,53,81,3994,8952,11763,12738,10083,2427,11,1223,3.85428,2.96267,1.71556,0.68977,0.25715,2023-07-21 07:36:59
"961",3843,8966,33,19.8,120.6,4.45,2.12,1.99,3548,100,24.1,48,1012.4,0.5,4.06,16,0,53,47,4061,8830,9844,9012,7380,2349,28,982,3.13276,2.28141,1.39441,0.56064,0.20901,2023-07-21 07:37:03
"962",3847,7718,36,18.9,113,3.75,2.18,2.01,3548,360,24.1,48,1012.4,0.5,4.06,15.36,0,53,87,3269,7052,7482,6869,7298,3883,0,719,3.01364,2.19467,1.469,0.53933,0.20107,2023-07-21 07:37:07
"963",3851,7591,34,18.5,109.6,3.85,2.18,2.01,3549,718,24.1,48,1012.5,0.5,4.06,15.76,0,53,49,3395,7302,7740,6914,6764,2968,109,776,2.83329,2.06333,1.38108,0.51963,0.18903,2023-07-21 07:37:11
"964",3855,7334,35,16.2,104.7,3.43,2.19,2,3551,1200,24.2,48,1012.4,0.5,4.06,15.76,0,53,75,3198,6947,7165,6364,6690,3730,16,642,2.81577,2.05057,1.37254,0.51642,0.17054,2023-07-21 07:37:15
"965",3859,6401,39,16.3,97.5,3.07,2.12,2,3549,99,24.1,48,1012.4,0.5,4.06,15.72,0,53,76,2055,4651,5969,6737,6775,3589,0,552,2.62473,2.02529,1.27942,0.48138,0.15897,2023-07-21 07:37:19
"966",3863,6705,38,16.5,99.5,2.68,2.23,1.98,3548,359,24.1,48,1012.5,0.5,4.06,15.76,0,53,61,2746,6164,5603,4969,7565,3524,989,211,2.7522,2.12365,1.42053,0.50476,0.16669,2023-07-21 07:37:23
"967",3867,5818,44,16.3,109.4,3.35,2.18,2.02,3548,718,24.1,48,1012.4,0.5,4.06,15.48,0,53,100,1576,3642,5015,5986,5886,4143,919,400,2.76692,2.13501,1.42813,0.63703,0.16758,2023-07-21 07:37:27
"968",3871,5416,43,15.5,94.2,2.63,2.18,1.99,3548,1200,24.1,48,1012.4,0.5,4.06,15.56,0,53,100,1542,3578,4749,5464,5164,4077,860,229,2.50798,1.93521,1.29448,0.57742,0.10513,2023-07-21 07:37:31
"969",3875,6478,47,16,117.2,3.09,2.1,2,3548,99,24.2,48,1012.6,0.5,4.06,15.4,0,53,100,1366,3349,5311,7062,6931,5350,1129,197,3.12438,2.52517,1.61263,0.71933,0.13097,2023-07-21 07:37:35
"970",3879,7583,39,19.8,115.7,4.2,2,1.98,3551,360,24.1,48,1012.5,0.5,4.06,15.52,0,53,92,1842,4674,8508,10973,6421,2594,11,908,2.93099,2.36887,1.20974,0.67481,0.12286,2023-07-21 07:37:39
"971",3883,7357,39,17.4,95.1,2.86,1.95,2.01,3547,719,24.1,48,1012.4,0.5,4.06,15.56,0,53,54,1728,4322,7730,10322,7756,2451,29,524,2.76677,2.23615,1.14196,0.47072,0.11598,2023-07-21 07:37:43
"972",3887,7399,39,17.2,88,2.33,1.93,2.01,3549,1199,24.2,48,1012.6,0.5,4.06,15.72,0,53,53,1722,4436,7824,10364,7417,2918,18,359,2.7253,2.20263,1.12484,0.46367,0.05508,2023-07-21 07:37:47
"973",3891,7201,37,16.7,82.7,2.12,2,2,3551,100,24.1,48,1012.4,0.5,4.06,15.32,0,53,47,2191,5237,7605,8937,6592,3243,19,296,2.63247,2.01201,1.08653,0.44788,0.05321,2023-07-21 07:37:51
"974",3895,7068,35,16,79.9,1.58,2.18,2.01,3547,360,24.2,48,1012.4,0.5,4.06,15.76,0,53,85,3133,6904,6860,5660,5385,5342,191,16,2.59421,1.98277,1.26355,0.44137,0.05243,2023-07-21 07:37:55
"975",3899,7770,31,17,86.1,1.89,2.25,1.99,3548,719,24.1,48,1012.6,0.5,4.06,15.56,0,53,91,4235,9925,8436,5065,2372,6187,597,0,2.62193,2.00396,1.27705,0.54742,0.05299,2023-07-21 07:37:59
"976",3903,6330,39,16.2,99.1,3.07,2.15,1.99,3548,1199,24.1,48,1012.5,0.5,4.06,15.84,0,53,71,2056,4701,6049,6641,5858,3997,194,497,2.64727,2.02332,1.28939,0.5527,0.12056,2023-07-21 07:38:03
"977",3907,14160,28,23.7,187.4,6.72,2.28,2,3548,100,24.1,48,1012.6,0.499,4.06,15.72,0,53,100,9547,19907,15520,6878,6300,7274,400,1275,5.00193,2.83751,2.43627,1.04432,0.2278,2023-07-21 07:38:07
"978",3911,18846,22,28.6,149.9,6.48,1.85,1.98,3549,359,24.1,48,1012.4,0.5,4.06,15.48,0,53,100,13802,29861,27918,15257,0,0,950,1519,4.18484,2.37399,1.1854,0.87372,0.19059,2023-07-21 07:38:11
"979",3915,21770,23,26.7,130.5,4.27,1.86,2,3549,719,24.1,48,1012.4,0.5,4.06,15.64,0,53,100,16325,34391,29636,15291,4868,1118,700,835,4.76918,2.70547,1.35092,0.57777,0.2172,2023-07-21 07:38:15
"980",3919,16941,26,27.4,116.3,3.75,1.89,2,3551,1199,24.1,48,1012.5,0.501,4.06,15.6,0,53,100,10207,22220,22319,16417,7837,208,259,809,4.28103,2.42856,1.21264,0.51863,0.09474,2023-07-21 07:38:19
"981",3923,23900,21,29.1,118,3.2,1.82,2,3548,100,24.1,48,1012.4,0.499,4.06,16,0,53,100,20282,42501,32425,11362,2830,2037,1483,339,5.01539,2.26446,1.42066,0.60759,0.11099,2023-07-21 07:38:23
"982",3927,18735,21,26.4,94,2.47,1.84,1.99,3549,360,24.1,48,1012.5,0.5,4.06,15.72,0,53,100,16213,33798,25134,7840,2138,2294,1132,229,3.94301,1.78027,1.16664,0.47768,0.08726,2023-07-21 07:38:27
"983",3931,17382,21,22.4,96.2,2.94,1.85,1.99,3551,718,24.1,48,1012.6,0.5,4.06,15.56,0,53,100,14765,30926,23669,8183,1465,1965,974,424,3.73563,1.68664,1.10528,0.51267,0.08267,2023-07-21 07:38:31
"984",3935,17885,21,23.6,89.7,2.46,1.82,1.99,3549,1199,24.1,48,1012.4,0.5,4.06,15.56,0,53,100,15905,33149,24415,6983,561,2203,1333,205,3.66792,1.65607,1.08525,0.50338,0.10201,2023-07-21 07:38:35
"985",3939,15653,25,23.2,115.1,4.13,1.9,1.99,3549,99,24.1,48,1012.4,0.5,4.06,15.92,0,53,100,10221,21972,20796,13612,5969,481,168,956,3.95658,2.10189,1.17065,0.543,0.11004,2023-07-21 07:38:39
"986",3943,13050,26,22.8,105.8,3.39,2,1.98,3549,360,24.1,48,1012.4,0.5,4.06,15.8,0,53,100,8314,17735,16139,10230,6386,2336,3,695,3.68143,1.95571,1.29651,0.50524,0.10239,2023-07-21 07:38:43
"987",3947,15277,23,22.6,94.6,2.48,1.96,2,3547,719,24.2,48,1012.5,0.499,4.06,15.6,0,53,100,12350,25727,19148,6561,4242,3668,380,314,3.61934,1.92273,1.27465,0.4493,0.10066,2023-07-21 07:38:47
"988",3951,15768,22,22.7,104.9,3.37,1.95,2.01,3547,1200,24.1,48,1012.5,0.5,4.06,15.44,0,53,100,13142,27025,19719,6263,5239,2358,347,629,3.65817,1.94336,1.28832,0.45412,0.18879,2023-07-21 07:38:51
"989",3955,17047,22,23.4,113.3,3.69,1.95,2,3548,99,24.1,48,1012.5,0.5,4.06,15.52,0,53,100,14350,29534,21332,6464,5502,2559,337,705,3.93666,2.05502,1.3864,0.48869,0.20316,2023-07-21 07:38:55
"990",3959,14862,23,22.7,101.1,3.37,1.94,1.99,3548,360,24.2,48,1012.5,0.5,4.06,15.84,0,53,100,12024,24851,18771,6904,5124,1756,330,666,3.50222,1.82823,1.21408,0.43476,0.18074,2023-07-21 07:38:59
"991",3963,13073,23,20.2,108.6,4.41,1.95,2.01,3547,719,24.1,48,1012.3,0.5,4.06,15.76,0,53,100,10297,21472,17137,7309,3425,1046,224,1041,3.21538,1.6785,1.11464,0.47383,0.16594,2023-07-21 07:39:03
"992",3967,10852,28,20.1,92.7,2.76,2.02,1.99,3551,1199,24.1,48,1012.5,0.5,4.06,15.56,0,53,100,6240,13514,13131,9483,5960,2572,8,516,3.32187,1.73409,1.15156,0.48953,0.04317,2023-07-21 07:39:07
"993",3971,13935,23,21,89.8,2.04,1.98,2,3549,99,24.1,48,1012.5,0.499,4.06,15.56,0,53,100,10779,22764,18098,7409,1946,3736,1303,0,3.34722,1.87586,1.16035,0.49326,0.0435,2023-07-21 07:39:11
"994",3975,12292,24,20.1,78.7,1.71,1.99,1.98,3548,359,24.2,48,1012.5,0.5,4.06,15.4,0,53,100,9251,19621,15742,6835,2416,3405,978,0,3.02742,1.69664,1.06846,0.44613,0.03935,2023-07-21 07:39:15
"995",3979,13718,23,20.1,86.3,2.01,1.97,2,3549,719,24.2,47,1012.5,0.5,4.06,15.8,0,53,100,11080,23467,18190,6575,401,3983,1312,0,3.21424,1.80133,1.13439,0.529,0.04177,2023-07-21 07:39:19
"996",3983,15335,24,22.9,106.4,2.91,1.98,2,3548,1199,24.2,48,1012.6,0.5,4.06,15.92,0,53,100,11338,24114,19989,9442,2844,3686,942,312,3.7676,2.11145,1.32969,0.62007,0.07168,2023-07-21 07:39:23
"997",3987,14944,23,22.2,96.4,2.29,1.97,1.98,3547,99,24.1,48,1012.5,0.5,4.06,15.48,0,53,100,11903,25181,19758,7547,959,3829,1637,0,3.54854,1.99539,1.25238,0.58402,0.06752,2023-07-21 07:39:27
"998",3991,17232,22,22.5,96.3,2.09,1.94,2,3547,360,24.1,48,1012.4,0.5,4.06,15.32,0,53,100,15003,31473,22642,5611,0,6019,900,11,3.72877,2.09674,1.33976,0.61368,0.07095,2023-07-21 07:39:31
"999",3995,10706,29,21.3,97.7,3.01,2.03,2,3548,718,24.2,48,1012.5,0.499,4.06,15.8,0,53,100,5938,12891,12851,9690,6117,2660,6,579,3.31421,1.86362,1.1908,0.50948,0.06306,2023-07-21 07:39:35
"1000",3999,11575,25,18.6,111.1,4.47,2.01,1.99,3548,1200,24.2,48,1012.4,0.5,4.06,15.76,0,53,100,7716,16294,14651,8895,5276,925,0,1091,3.14267,1.76717,1.12917,0.48311,0.17141,2023-07-21 07:39:39
"1001",4003,11979,25,20.4,102.6,3.81,1.99,1.98,3548,99,24.1,48,1012.4,0.5,4.06,15.72,0,53,100,8430,17778,15238,8289,4796,1070,335,828,3.11639,1.80437,1.11972,0.47907,0.16998,2023-07-21 07:39:43
"1002",4007,10270,28,19.7,105.8,3.96,2.02,2.01,3548,360,24.1,48,1012.3,0.499,4.06,15.76,0,53,100,5641,12162,12451,9828,6648,1007,0,929,3.17768,1.83986,1.15443,0.48849,0.17332,2023-07-21 07:39:47
"1003",4011,10862,26,19.4,107,4.36,2,1.99,3548,719,24.2,48,1012.5,0.5,4.06,15.32,0,53,100,7006,14896,13899,8988,4842,747,21,1073,3.02294,1.75027,1.09821,0.50685,0.16488,2023-07-21 07:39:51
"1004",4015,12052,25,19.8,103.2,3.69,2,1.98,3547,1200,24.2,48,1012.4,0.5,4.06,15.4,0,53,100,8533,18080,15507,8216,3707,1914,407,748,3.1541,1.8262,1.14586,0.52884,0.137,2023-07-21 07:39:55
"1005",4019,14084,24,25.5,104.5,3.02,1.99,1.98,3548,100,24.2,48,1012.2,0.5,4.06,15.68,0,53,100,10624,22476,18413,8322,2459,2676,1493,278,3.42826,2.14513,1.24546,0.5748,0.14891,2023-07-21 07:39:59
"1006",4023,13207,26,22.2,113.3,3.88,1.99,1.99,3548,360,24.2,48,1012.5,0.5,4.06,15.6,0,53,100,8568,18441,17124,10856,4580,1484,822,708,3.49569,2.18732,1.24138,0.58611,0.15184,2023-07-21 07:40:03
"1007",4027,12509,27,21.5,113.2,4.03,1.99,2,3548,718,24.2,48,1012.5,0.5,4.05,15.56,0,53,100,7505,16177,15830,11237,5981,1453,223,871,3.4682,2.17012,1.23162,0.54378,0.15064,2023-07-21 07:40:07
"1008",4031,13766,25,21.1,91,2.02,1.98,2,3548,1199,24.2,48,1012.5,0.5,4.06,15.48,0,53,100,9582,20464,17630,9473,4006,2757,1306,17,3.38961,2.12094,1.20371,0.53145,0.13317,2023-07-21 07:40:11
"1009",4035,12107,29,21.2,112.9,3.93,1.97,2,3549,99,24.2,48,1012.5,0.499,4.06,15.76,0,53,90,6173,13686,15402,13275,6533,1292,154,856,3.42929,2.37513,1.2178,0.53767,0.13472,2023-07-21 07:40:15
"1010",4039,14409,32,25.1,161,3.31,2.34,2.01,3548,360,24.2,48,1012.4,0.5,4.06,15.92,0,53,64,9478,19350,12392,3295,11522,12101,54,88,5.16599,3.57797,2.76262,0.80997,0.20295,2023-07-21 07:40:19
"1011",4043,21767,29,36.1,264.9,6.45,2.39,1.99,3548,718,24.2,48,1012.4,0.5,4.06,15.88,0,53,100,16005,32959,21612,4175,8746,16324,3329,0,7.55443,5.23221,4.03989,1.58263,0.29679,2023-07-21 07:40:23
"1012",4047,24700,27,49.4,251.5,5.32,2.36,2,3548,1199,24.2,48,1012.3,0.5,4.06,15.8,0,53,100,20192,41777,24603,0,6875,23059,540,0,7.74958,5.36736,4.14425,1.62352,0.19938,2023-07-21 07:40:27
"1013",4051,17126,33,40.4,218.8,4.96,2.36,1.98,3548,100,24.2,48,1012.6,0.501,4.06,15.44,0,53,100,10219,21725,16345,7175,8906,14955,1834,0,6.40501,4.68018,3.42521,1.34183,0.16478,2023-07-21 07:40:31
"1014",4055,15897,38,34.9,226.2,6.49,2.15,1.99,3547,359,24.1,48,1012.5,0.5,4.04,15.48,0,53,100,5718,13045,15828,16122,12943,10076,727,873,6.434,4.70136,3.0115,1.34791,0.16553,2023-07-21 07:40:35
"1015",4059,12457,33,38,138.1,3.32,2.18,1.99,3548,719,24.2,48,1012.4,0.501,4.06,15.72,0,53,86,6262,13667,13125,9768,7795,7668,481,262,4.31184,3.15069,2.0182,0.77242,0.11093,2023-07-21 07:40:39
"1016",4063,12214,30,25.1,120.8,2.62,2.2,2,3548,1200,24.2,47,1012.5,0.5,4.06,15.28,0,53,86,7247,15659,13178,7488,5951,7727,552,76,3.89732,2.8478,1.82418,0.69817,0.10199,2023-07-21 07:40:43
"1017",4067,14158,25,24.3,121.7,2.67,2.21,1.99,3547,100,24.2,47,1012.5,0.5,4.06,15.72,0,53,100,11431,23650,15846,3007,3552,8737,869,0,3.98986,2.5461,1.86749,0.71474,0.10441,2023-07-21 07:40:47
"1018",4071,12911,27,23.7,109.7,2.55,2.13,1.99,3552,360,24.2,48,1012.4,0.5,4.06,15.32,0,53,100,8938,18965,15137,6890,4212,6149,782,110,3.69227,2.3562,1.5942,0.66143,0.09662,2023-07-21 07:40:51
"1019",4075,17191,22,24.3,105.5,1.91,2.11,1.99,3547,719,24.2,48,1012.5,0.5,4.06,15.36,0,53,100,16689,33694,15392,0,8037,7653,0,0,4.00496,2.55574,1.72921,0.49209,0.10481,2023-07-21 07:40:55
"1020",4079,10645,33,24,102.2,2.16,2.08,1.98,3551,1199,24.2,48,1012.2,0.5,4.06,15.56,0,53,100,4803,10581,10847,9564,9639,4823,4,182,3.7159,2.37127,1.6044,0.45657,0.08723,2023-07-21 07:40:59
"1021",4083,13424,29,26.1,107.1,1.94,2.11,1.99,3548,99,24.2,48,1012.5,0.5,4.06,15.72,0,53,100,8165,17299,14245,8218,9299,6339,5,42,4.0777,2.60606,1.76061,0.50103,0.09572,2023-07-21 07:41:03
"1022",4087,16133,24,24.5,98.3,1.73,2.06,1.99,3548,360,24.2,48,1012.4,0.5,4.06,15.64,0,53,100,13413,27792,18409,3744,6113,6978,0,0,3.85446,2.46338,1.51172,0.4736,0.09048,2023-07-21 07:41:07
"1023",4091,14057,24,21.7,93.3,1.91,2.05,2.02,3548,719,24.2,48,1012.4,0.5,4.05,15.44,0,53,100,11266,23653,17235,5206,2484,6186,582,0,3.41955,2.18544,1.34115,0.52406,0.08027,2023-07-21 07:41:11
"1024",4095,11003,28,20.1,100.6,3.05,2.06,1.97,3547,1200,24.2,48,1012.5,0.499,4.06,15.48,0,53,100,6601,14133,13115,8801,6042,2484,465,496,3.2109,2.05209,1.25931,0.49208,0.13244,2023-07-21 07:41:15
"1025",4099,9234,32,20.4,100.2,3.21,2.06,2,3548,100,24.2,47,1012.5,0.5,4.06,15.4,0,53,100,4340,9521,10403,9247,7165,2439,5,636,3.14612,1.94009,1.23391,0.48215,0.12977,2023-07-21 07:41:19
"1026",4103,11440,26,19.5,88.3,2.02,2.08,2,3547,360,24.2,47,1012.4,0.5,4.06,15.48,0,53,100,7896,16592,13256,6373,5536,3907,519,132,3.1417,1.93737,1.30203,0.48147,0.12958,2023-07-21 07:41:23
"1027",4107,11978,25,19.1,87.8,2,2.07,2.01,3547,718,24.2,47,1012.4,0.5,4.06,15.56,0,53,100,8875,18552,14219,5663,4303,4579,447,121,3.14964,1.94227,1.30532,0.52132,0.12991,2023-07-21 07:41:27
"1028",4111,12174,24,20,95.6,2.67,2.08,2,3547,1199,24.2,47,1012.3,0.5,4.06,15.44,0,53,92,10079,20756,14517,3693,3534,4058,771,277,3.09133,1.90631,1.28116,0.51167,0.1562,2023-07-21 07:41:31
"1029",4115,9625,30,18.6,103,3.52,2.07,2,3548,100,24.2,47,1012.3,0.501,4.06,15.48,0,53,85,5132,11084,11247,8821,6216,2323,56,728,2.96767,2.07132,1.22991,0.4912,0.14995,2023-07-21 07:41:35
"1030",4119,9463,30,18,101.1,3.17,2.12,2,3548,360,24.2,47,1012.4,0.5,4.06,15.8,0,53,77,5346,11376,10656,7477,6039,3174,220,554,2.97804,2.07855,1.29056,0.49292,0.15048,2023-07-21 07:41:39
"1031",4123,8780,30,19.1,100.9,3.35,2.14,2,3548,718,24.2,47,1012.4,0.5,4.06,15.84,0,53,67,4843,10447,10131,7360,4997,2815,420,592,2.82668,1.97291,1.22497,0.52244,0.14283,2023-07-21 07:41:43
"1032",4127,9330,30,17.3,111.2,4.05,2.12,2,3547,1199,24.3,47,1012.5,0.5,4.06,15.64,0,53,63,5088,10940,10788,8127,5891,2374,141,862,2.97773,2.07834,1.29043,0.55036,0.18098,2023-07-21 07:41:47
"1033",4131,9140,32,19.7,121.6,4.58,2.13,1.99,3548,99,24.2,47,1012.5,0.5,4.06,15.44,0,53,100,4467,9710,10213,8636,6771,2482,6,1023,3.20506,2.10893,1.38894,0.59238,0.1948,2023-07-21 07:41:51
"1034",4135,9255,28,17.8,104.8,3.88,2.12,2.01,3547,359,24.2,47,1012.2,0.5,4.06,15.48,0,53,100,5685,12051,10911,6963,4942,2317,155,829,2.85175,1.87645,1.21342,0.52708,0.17333,2023-07-21 07:41:55
"1035",4139,9975,27,18.4,99.4,3.27,2.12,2.01,3548,718,24.2,47,1012.4,0.5,4.06,15.68,0,53,87,6657,13903,11451,6075,5606,2630,353,589,2.91608,1.91878,1.24079,0.47432,0.17724,2023-07-21 07:41:59
"1036",4143,8929,31,18.5,112.6,4.26,2.1,1.99,3547,1200,24.2,47,1012.5,0.5,4.06,15.56,0,53,100,4455,9536,9983,8461,7263,1639,0,975,3.03927,1.99984,1.29321,0.49436,0.24011,2023-07-21 07:42:03
"1037",4147,9304,31,19.2,117.3,4.56,2.08,2.01,3548,99,24.2,47,1012.3,0.5,4.06,15.44,0,53,47,4482,9635,10567,9474,7875,911,72,1071,3.06193,2.14533,1.30285,0.49804,0.2419,2023-07-21 07:42:07
"1038",4151,9039,30,19.2,112.7,4.6,2.05,2,3548,360,24.2,47,1012.3,0.5,4.06,15.48,0,53,51,4433,9580,10542,9438,7478,212,5,1142,2.87227,2.01245,1.19503,0.46719,0.22692,2023-07-21 07:42:11
"1039",4155,9886,31,19.5,125.6,4.98,2.06,1.99,3548,719,24.2,47,1012.3,0.5,4.06,15.6,0,53,55,4618,10064,11370,10572,8425,466,145,1186,3.2456,2.27402,1.35036,0.53632,0.25641,2023-07-21 07:42:15
"1040",4159,9657,33,20.3,102.3,2.66,2.07,1.99,3547,1200,24.2,47,1012.2,0.5,4.06,15.64,0,53,100,4148,9281,10566,9847,7197,4260,100,361,3.32563,2.3301,1.38366,0.54955,0.06942,2023-07-21 07:42:19
"1041",4163,8163,37,18.7,92.7,2.26,2.05,2,3547,100,24.2,47,1012.3,0.5,4.06,15.68,0,53,100,2809,6486,8341,9085,7529,4152,0,278,3.06138,2.17598,1.27372,0.50588,0.0639,2023-07-21 07:42:23
"1042",4167,9903,31,19.8,93.2,1.96,2.11,1.99,3547,360,24.2,47,1012.6,0.5,4.06,15.4,0,53,100,5024,11045,11011,8503,5877,4932,475,59,3.19474,2.27077,1.37172,0.52792,0.06669,2023-07-21 07:42:27
"1043",4171,9840,30,19.7,81.8,1.44,2.12,1.99,3547,719,24.2,47,1012.2,0.5,4.06,15.4,0,53,51,5569,12005,10523,6852,6476,5150,51,0,3.01855,2.14554,1.29607,0.41264,0.06301,2023-07-21 07:42:31
"1044",4175,9730,33,19.1,102.2,2.87,2.07,1.99,3545,1199,24.2,47,1012.4,0.499,4.06,15.72,0,53,83,4423,9634,10445,9500,8536,2964,144,462,3.23479,2.29924,1.38892,0.4422,0.13974,2023-07-21 07:42:35
"1045",4179,10602,32,21.2,107.8,2.94,2.08,1.99,3548,99,24.2,47,1012.4,0.5,4.06,15.68,0,53,91,5126,11145,11243,9493,9182,3543,43,464,3.47954,2.43164,1.494,0.47566,0.15032,2023-07-21 07:42:39
"1046",4183,11017,35,25.6,121.7,2.64,2.14,2.02,3547,360,24.3,47,1012.5,0.5,4.06,15.8,0,53,100,4824,10382,10353,9049,10767,6626,0,206,4.08687,2.85607,1.92814,0.55868,0.17655,2023-07-21 07:42:43
"1047",4187,13109,29,27.3,137,3.43,2.23,1.99,3549,719,24.2,47,1012.4,0.5,4.06,15.6,0,53,100,8480,17845,14259,6884,6086,7292,1070,202,4.17961,2.92088,1.97189,0.79118,0.18056,2023-07-21 07:42:47
"1048",4191,12646,28,25.7,119,2.44,2.23,2,3548,1200,24.2,47,1012.5,0.499,4.06,15.6,0,53,100,8483,18221,14040,5761,3403,9652,366,0,3.91833,2.73828,1.84862,0.74172,0.03894,2023-07-21 07:42:51
"1049",4195,9353,36,23.2,108.8,2.2,2.14,2.01,3547,99,24.2,47,1012.5,0.5,4.06,15.48,0,53,100,3646,8318,9391,8849,6834,6771,502,10,3.5236,2.64761,1.66239,0.667,0.03502,2023-07-21 07:42:55
"1050",4199,9009,38,21.1,109.2,2.16,2.14,1.98,3547,359,24.2,48,1012.4,0.5,4.06,15.96,0,53,85,3311,7574,8621,8406,7242,7142,394,0,3.54244,2.66177,1.70061,0.67056,0.0352,2023-07-21 07:42:59
"1051",4203,10621,29,19.8,103.3,2.04,2.24,2,3547,719,24.2,47,1012.4,0.5,4.05,15.64,0,53,100,6600,14844,11916,5633,1696,9638,0,0,3.33941,2.50921,1.60314,0.64494,0.03319,2023-07-21 07:43:03
"1052",4207,9113,33,20.1,134.8,5.24,2.17,1.98,3547,1200,24.2,47,1012.3,0.5,4.06,15.28,0,53,72,4372,9293,9679,8299,7830,2504,12,1194,3.24015,2.43463,1.55549,0.62577,0.25699,2023-07-21 07:43:07
"1053",4211,9227,36,24.1,147,5.49,2.16,2,3548,100,24.2,47,1012.5,0.5,4.06,15.28,0,53,72,3612,7880,9324,9421,8868,3417,0,1201,3.60694,2.7074,1.73158,0.6966,0.28608,2023-07-21 07:43:11
"1054",4215,9967,36,23.9,157.9,5.84,2.17,2.01,3548,360,24.2,47,1012.4,0.5,4.06,15.6,0,53,83,4017,8706,9992,9835,9527,3883,6,1262,3.8894,2.91942,1.87971,0.75115,0.30849,2023-07-21 07:43:15
"1055",4219,10293,36,25.6,161.1,5.86,2.15,1.98,3547,719,24.2,48,1012.1,0.5,4.06,15.28,0,53,67,3992,8697,10287,10460,10057,4030,0,1253,4.02097,3.01817,1.94329,0.77364,0.31892,2023-07-21 07:43:19
"1056",4223,11113,37,26.7,136.2,2.88,2.16,2.02,3548,1200,24.2,47,1012.3,0.499,4.06,15.88,0,53,100,4333,9844,10853,10096,8382,8508,581,64,4.29267,3.22211,2.0746,0.82592,0.05138,2023-07-21 07:43:23
"1057",4227,13329,46,34.2,185.2,3.65,1.97,1.99,3548,99,24.3,48,1012.4,0.5,4.05,15.76,0,53,71,2392,6373,11402,16116,14748,11811,237,83,5.80543,4.82704,2.80571,1.11698,0.06949,2023-07-21 07:43:27
"1058",4231,11167,48,30,159.7,2.98,1.93,1.99,3545,360,24.2,47,1012.5,0.5,4.06,15.2,0,53,60,1685,4606,8849,13344,13756,10496,182,0,5.08523,4.22821,2.41464,0.97841,0.06087,2023-07-21 07:43:31
"1059",4235,20512,43,54.8,249.1,4.44,1.98,1.98,3548,719,24.2,47,1012.3,0.5,4.05,15.56,0,53,99,4375,11823,18915,24969,20666,16453,0,0,8.24034,6.85159,3.9128,1.30683,0.09863,2023-07-21 07:43:35
"1060",4239,26493,44,78.4,327.4,5.81,1.94,2.02,3548,1200,24.2,47,1012.4,0.5,4.06,15.88,0,53,95,5012,13554,23342,32806,30516,20250,54,13,10.86974,9.03786,5.16133,1.72382,0.13673,2023-07-21 07:43:39
"1061",4243,17616,39,42.4,202.3,3.65,2.08,1.99,3547,100,24.2,48,1012.4,0.5,4.06,15.68,0,53,100,5714,13662,16496,17721,16045,13832,7,0,6.74786,5.40672,3.20412,1.07014,0.08488,2023-07-21 07:43:43
"1062",4247,17518,37,41,191.9,3.49,2.11,2,3548,360,24.2,47,1012.2,0.5,4.04,15.64,0,53,97,6494,15328,17267,16767,13507,13650,0,0,6.40384,5.13107,3.02235,1.01558,0.08055,2023-07-21 07:43:47
"1063",4251,14390,44,39.8,188.9,3.57,1.98,2,3551,719,24.3,48,1012.3,0.5,4.06,15.52,0,53,65,3013,7609,12272,16643,16456,12094,38,65,6.16849,4.94249,2.91128,1.08472,0.07759,2023-07-21 07:43:51
"1064",4255,11476,41,31.3,140.5,2.69,2.03,2.01,3547,1199,24.2,48,1012.3,0.5,4.05,15.72,0,53,79,2972,7276,10605,13057,11422,8946,39,65,4.60343,3.68849,2.17263,0.80951,0.05041,2023-07-21 07:43:55
"1065",4259,69703,57,105.7,1008.5,17.46,1.51,2,3547,99,24.2,47,1012.3,0.5,4.06,15.4,0,53,100,0,0,24937,141441,111581,51236,1124,0,31.12393,31.91327,14.68923,5.4731,0.34083,2023-07-21 07:43:59
"1066",4263,20113,52,104.2,250.5,4.07,1.55,1.99,3549,360,24.2,47,1012.2,0.5,4.06,15.4,0,53,13,0,0,16101,36634,31318,11241,5,13,8.19274,8.40052,3.4477,1.44068,0.08972,2023-07-21 07:44:03
"1067",4267,9086,52,29.5,116.2,1.93,1.57,2.01,3547,719,24.2,47,1012.5,0.5,4.06,15.72,0,53,25,0,0,7451,16242,13716,5640,0,6,3.75384,3.84904,1.57971,0.70391,0.04111,2023-07-21 07:44:07
"1068",4271,20225,53,33.1,267.3,4.64,1.57,2.01,3545,1199,24.2,47,1012.3,0.5,4.06,15.48,0,53,15,0,0,16299,35925,30372,13128,43,75,8.49566,8.71112,3.57517,1.59307,0.1146,2023-07-21 07:44:11
"1069",4275,17989,34,52.1,197.4,4.84,2.07,1.98,3547,99,24.3,47,1012.3,0.501,4.06,15.28,0,53,100,7013,16249,20137,19895,11582,9095,829,444,6.30603,4.68928,2.65373,1.18248,0.08506,2023-07-21 07:44:15
