"","time","number","diam","LDSA","surface","mass","sigma","idiff","ucor","DV","T","RH","P","flow","bat","Ipump","error","PWMpump","steps","n10.00","n16.26","n26.43","n42.96","n69.83","n113.52","n184.55","n300.00","A1","A2","A3","A4","A5","Part_time"
"871",3483,18398,21,21.8,95.8,3.72,1.72,1.99,3559,718,24.2,52,1016.9,0.5,3.96,15.64,0,53,100,13924,29489,27451,15307,5,16,31,961,3.55617,1.91741,0.73511,0.41845,0.18777,2023-07-17 07:20:16
"872",3487,17403,22,21.8,93.3,3.57,1.73,1.99,3559,1197,24.2,53,1017,0.5,3.96,15.64,0,53,100,12619,26980,26039,15770,0,109,40,914,3.47778,1.87514,0.71891,0.40923,0.16043,2023-07-17 07:20:20
"873",3491,17921,22,22.1,94.7,3.66,1.73,2.01,3559,100,24.2,53,1016.8,0.5,3.96,15.28,0,53,84,13103,28008,26773,16063,0,24,0,950,3.53674,1.9053,0.73109,0.41616,0.16315,2023-07-17 07:20:24
"874",3495,18255,22,22,96.7,3.7,1.73,2.02,3556,360,24.1,53,1016.9,0.499,3.96,15.2,0,53,82,13477,28799,27187,15945,0,78,80,941,3.59979,1.93926,0.76068,0.42358,0.16606,2023-07-17 07:20:28
"875",3499,19194,22,23,95.1,3.36,1.73,2.02,3557,718,24.2,53,1016.8,0.5,3.96,15.36,0,53,100,14383,30631,28421,16132,0,328,277,784,3.73267,2.01085,0.78876,0.42953,0.17219,2023-07-17 07:20:32
"876",3503,18838,22,22.9,102.1,3.84,1.74,2,3557,1198,24.1,53,1016.8,0.5,3.96,15.56,0,53,100,13746,29358,27999,16784,11,261,167,946,3.77174,2.0319,0.79702,0.43402,0.17129,2023-07-17 07:20:36
"877",3507,18713,23,24.7,105.9,3.92,1.76,2,3560,98,24.2,53,1016.9,0.5,3.96,15.52,0,53,100,12553,27132,27586,18830,1571,4,8,992,3.97836,2.2086,0.84067,0.4578,0.18067,2023-07-17 07:20:40
"878",3511,21408,23,27,119.3,4.47,1.76,1.99,3559,359,24.2,53,1016.9,0.5,3.96,15.44,0,53,100,14927,31999,31620,20439,1204,82,50,1129,4.43491,2.46206,0.95606,0.51033,0.2014,2023-07-17 07:20:44
"879",3515,20843,22,25.3,112.4,4.29,1.74,2.01,3560,718,24.1,53,1016.8,0.499,3.96,15.64,0,53,85,15196,32529,31013,18670,0,168,116,1080,4.13347,2.29471,0.89108,0.48654,0.18771,2023-07-17 07:20:48
"880",3519,20219,23,25.9,108,3.78,1.76,2.01,3559,1198,24.2,53,1016.9,0.5,3.96,15.68,0,53,100,14139,30504,29837,18991,874,257,343,869,4.16615,2.31286,0.89812,0.49039,0.14864,2023-07-17 07:20:52
"881",3523,21562,21,26.7,105.5,3.76,1.73,1.99,3560,100,24.2,53,1016.9,0.5,3.96,15.48,0,53,100,17037,36089,31581,15753,0,452,413,854,4.18881,2.05992,0.90301,0.49306,0.14945,2023-07-17 07:20:56
"882",3527,22905,21,27.8,114.6,3.81,1.77,1.99,3559,360,24.2,53,1016.9,0.5,3.96,15.52,0,53,100,18579,39127,32670,14714,989,926,791,744,4.55353,2.23928,1.0974,0.53599,0.16246,2023-07-17 07:21:00
"883",3531,21319,22,27.9,126.8,4.87,1.79,2.03,3559,717,24.2,53,1016.9,0.5,3.96,15.36,0,53,100,15717,33456,30414,17239,2780,120,76,1222,4.61754,2.27075,1.11282,0.58218,0.16475,2023-07-17 07:21:04
"884",3535,22374,21,27.6,115.4,4.16,1.75,2.01,3556,1198,24.2,52,1016.9,0.5,3.96,15.44,0,53,100,18483,38817,32240,14108,0,828,659,892,4.37287,2.15043,1.05386,0.55133,0.19472,2023-07-17 07:21:08
"885",3539,21902,22,27.2,117.7,4.12,1.77,2,3559,100,24.1,52,1016.9,0.5,3.97,15.4,0,53,100,17084,36156,31755,16132,189,850,775,845,4.39531,2.34371,1.05927,0.55416,0.19572,2023-07-17 07:21:12
"886",3543,19119,22,25.9,112.3,4.43,1.76,1.99,3557,360,24.1,52,1017,0.5,3.96,15.64,0,53,100,13365,28692,28427,18326,635,3,5,1148,4.02155,2.14441,0.86139,0.50704,0.17908,2023-07-17 07:21:16
"887",3547,19411,22,23.9,95.7,3.19,1.75,1.99,3559,719,24.2,52,1017,0.5,3.95,15.8,0,53,100,14151,30063,28090,16591,1905,322,113,749,3.94392,2.10302,0.84476,0.36798,0.17562,2023-07-17 07:21:20
"888",3551,20396,21,23.6,87.7,2.58,1.73,1.98,3557,1198,24.2,52,1017,0.5,3.96,15.68,0,53,94,16342,34286,29368,14055,706,950,457,487,3.83737,2.04621,0.82194,0.35804,0.16834,2023-07-17 07:21:24
"889",3555,18154,23,23.8,92.2,3.13,1.76,2.01,3557,100,24.2,52,1017,0.5,3.96,15.6,0,53,100,12757,27216,26242,16593,2433,15,1,772,3.76103,2.03569,0.80559,0.35092,0.16499,2023-07-17 07:21:28
"890",3559,17432,22,22.2,85.5,2.56,1.8,1.98,3557,360,24.2,52,1016.8,0.5,3.96,15.4,0,53,100,13784,28845,23852,11050,3428,862,279,506,3.52799,1.90955,0.89417,0.32917,0.15477,2023-07-17 07:21:32
"891",3563,17969,22,21.4,91.7,2.86,1.8,2.01,3559,717,24.2,52,1016.9,0.499,3.96,15.32,0,53,96,14308,30035,25160,11659,1869,974,623,520,3.62055,1.95965,0.91763,0.40562,0.15883,2023-07-17 07:21:36
"892",3567,17460,22,21.6,89.1,2.67,1.8,2.01,3557,1198,24.2,53,1017.1,0.5,3.96,15.4,0,53,100,13664,28757,24422,11801,2004,904,747,440,3.56531,1.92976,0.90363,0.39943,0.13859,2023-07-17 07:21:40
"893",3571,15573,24,21.7,92,3.03,1.82,1.99,3559,100,24.2,53,1016.8,0.5,3.96,15.8,0,53,100,10331,22309,21808,14553,3606,256,269,663,3.46711,2.03333,0.87875,0.38843,0.13477,2023-07-17 07:21:44
"894",3575,14470,24,21.7,88.9,3.02,1.83,1.99,3560,358,24.2,53,1017,0.5,3.96,15.64,0,53,100,9648,20717,20154,13322,3541,319,187,680,3.25659,1.90986,0.84031,0.36484,0.12658,2023-07-17 07:21:48
"895",3579,15082,23,20.3,90,2.99,1.82,2.01,3557,718,24.2,53,1016.9,0.5,3.96,15.68,0,53,77,10355,22249,21342,13497,2382,648,371,626,3.3174,1.94553,0.856,0.41045,0.12895,2023-07-17 07:21:52
"896",3583,13493,25,20.6,91,3.25,1.84,2.02,3561,1197,24.2,52,1017,0.499,3.96,15.76,0,53,100,8238,17919,18715,13977,4290,0,2,797,3.23009,1.89433,0.83347,0.39964,0.12583,2023-07-17 07:21:56
"897",3587,13392,25,19.1,80.7,2.54,1.83,2,3559,98,24.2,53,1017,0.5,3.96,15.52,0,53,100,8304,18072,18707,13669,3636,319,212,540,3.07475,1.85318,0.79339,0.38042,0.11978,2023-07-17 07:22:00
"898",3591,13951,24,19.4,83.1,2.29,1.88,1.98,3559,360,24.2,53,1016.9,0.5,3.96,15.36,0,53,87,9891,21084,18809,10670,3515,928,935,278,3.16356,1.90671,0.92312,0.39141,0.12324,2023-07-17 07:22:04
"899",3595,13102,25,19.4,78.5,2.25,1.88,2,3559,718,24.2,52,1016.8,0.5,3.96,15.32,0,53,84,8713,18583,16945,10681,6105,445,173,440,3.07181,1.85141,0.89635,0.2896,0.11967,2023-07-17 07:22:08
"900",3599,26072,24,25.5,170.8,5.85,1.88,2.01,3555,1198,24.2,52,1017,0.5,3.96,15.28,0,53,60,17781,37238,34254,21394,11311,178,9,1387,6.07855,3.66361,1.77371,0.57307,0.39665,2023-07-17 07:22:12
"901",3603,42773,35,79.4,359.3,9.26,1.77,1.98,3561,100,24.1,52,1016.9,0.5,3.96,15.28,0,53,45,10066,25810,52184,71098,41730,0,0,1810,13.11747,10.45694,3.82765,1.23667,0.85598,2023-07-17 07:22:16
"902",3607,42543,39,84.2,446.1,10.74,1.89,2.01,3560,360,24.2,52,1017,0.5,3.96,15.32,0,53,60,10846,25281,41373,56337,58521,7557,46,1643,15.07454,12.01707,6.16455,1.42118,0.98369,2023-07-17 07:22:20
"903",3611,99617,37,160,1175.1,36.69,1.92,2.01,3559,717,24.2,52,1017.1,0.499,3.96,15.72,0,53,69,27180,63561,105023,137049,118744,12951,10,7560,34.89786,27.81975,14.27106,4.58579,2.27725,2023-07-17 07:22:24
"904",3615,33008,39,107.1,321.7,5.19,1.91,2.01,3559,1198,24.2,52,1017,0.501,3.96,15.48,0,53,100,7830,20465,33175,43665,35662,15623,0,0,11.90399,9.48958,4.86799,1.56426,0.0535,2023-07-17 07:22:28
"905",3619,42718,39,93.6,419.2,6.77,1.91,1.98,3559,100,24.2,52,1017,0.5,3.96,15.56,0,53,100,9877,25957,42673,56758,46903,20267,0,0,15.5002,12.3725,6.33862,2.03682,0.06966,2023-07-17 07:22:32
"906",3623,47994,38,104.7,429.3,7.48,1.83,2.02,3559,359,24.2,52,1017,0.5,3.96,15.68,0,53,65,10208,27515,51815,71616,52031,13815,5,433,16.4665,13.14382,5.712,2.1638,0.074,2023-07-17 07:22:36
"907",3627,33155,37,71,259.7,3.77,1.8,2.01,3559,717,24.2,52,1017,0.5,3.96,15.48,0,53,58,6448,20500,38767,53029,29186,9189,0,0,10.63523,8.4892,3.68921,0.99933,0.0478,2023-07-17 07:22:40
"908",3631,43718,37,80.9,361.4,6.07,1.79,2,3559,1198,24.2,52,1017.2,0.5,3.96,15.52,0,53,29,8966,25552,48343,68541,50625,2125,3021,0,14.22053,11.35105,4.93291,1.33623,0.15238,2023-07-17 07:22:44
"909",3635,41741,37,85.2,330.8,4.68,1.82,1.99,3559,100,24.2,52,1016.9,0.5,3.96,15.68,0,53,68,9961,26134,44410,59943,48892,8431,15,20,13.75089,10.7,4.77,1.2921,0.14735,2023-07-17 07:22:48
"910",3639,43513,36,85.9,337.2,4.74,1.84,2.02,3559,360,24.2,52,1016.9,0.5,3.96,15.8,0,53,67,11154,28831,47031,61619,48593,8963,6,6,14.03586,10.92174,4.91836,1.31887,0.1504,2023-07-17 07:22:52
"911",3643,35605,34,59.7,281.4,4.7,1.87,1.99,3561,717,24.2,52,1017.1,0.5,3.95,15.32,0,53,74,10556,26699,41268,50124,31874,6610,1597,0,11.09765,8.63543,3.88877,1.17052,0.11892,2023-07-17 07:22:56
"912",3647,31838,35,63.6,247.9,3.79,1.86,1.99,3557,1197,24.2,52,1017.1,0.5,3.96,15.4,0,53,86,8909,22960,36165,44935,29859,7658,367,21,10.04851,7.81906,3.52114,1.05986,0.08183,2023-07-17 07:23:00
"913",3651,24205,27,45.2,151.5,2.42,1.99,2.02,3560,99,24.2,52,1016.9,0.5,3.96,15.36,0,53,100,14411,32194,29079,19183,11579,8260,0,0,6.28524,4.40681,2.20243,0.66293,0.05118,2023-07-17 07:23:04
"914",3655,26913,26,39.3,166.1,2.69,2,2,3559,360,24.2,52,1017,0.5,3.96,15.6,0,53,100,16839,37872,32151,19146,12030,9498,0,0,6.81392,4.77748,2.39195,0.71869,0.05549,2023-07-17 07:23:08
"915",3659,29631,27,44.5,182.2,2.91,1.98,2.01,3557,718,24.2,52,1016.9,0.5,3.95,15.6,0,53,100,18023,40139,35737,22856,13687,9977,0,0,7.6305,5.35002,2.6786,0.7986,0.06214,2023-07-17 07:23:12
"916",3663,24387,30,45.2,201.3,5.76,1.93,2,3559,1198,24.2,52,1016.9,0.5,3.96,15.52,0,53,57,10982,24511,28890,28048,20796,955,254,1129,7.0306,4.92941,2.46801,0.73582,0.26564,2023-07-17 07:23:16
"917",3667,20311,36,41.7,180.1,3.77,1.88,1.99,3559,100,24.2,52,1017,0.5,3.96,15.08,0,53,100,5759,13912,21865,27731,22819,3698,0,466,6.78776,5.10337,2.38277,0.7104,0.25647,2023-07-17 07:23:20
"918",3671,21077,35,41.9,188.9,5.02,1.83,1.98,3559,360,24.2,52,1016.9,0.5,3.96,15.36,0,53,52,5609,14291,23826,31278,23742,150,1,982,6.75396,5.07796,2.21141,0.70687,0.25519,2023-07-17 07:23:24
"919",3675,19746,34,40.5,174.4,4.72,1.84,2.01,3559,717,24.2,52,1016.9,0.5,3.96,15.36,0,53,34,5618,14037,22618,28899,21449,1,3,943,6.2104,4.66928,2.03344,0.63392,0.23465,2023-07-17 07:23:28
"920",3679,21140,33,39.1,173.7,4.39,1.86,1.99,3559,1198,24.2,52,1017,0.5,3.96,15.64,0,53,97,6922,16592,24941,29639,20254,994,32,801,6.37848,4.79566,2.08847,0.65108,0.18066,2023-07-17 07:23:32
"921",3683,19726,33,37.7,161,4.34,1.85,1.99,3559,100,24.2,52,1017.1,0.5,3.96,15.68,0,53,100,6604,15944,23684,27929,18369,15,65,865,5.84328,4.30374,1.91324,0.59645,0.1655,2023-07-17 07:23:36
"922",3687,15810,35,32.9,132.7,2.68,1.89,1.97,3557,359,24.2,52,1017,0.5,3.96,15.28,0,53,100,5050,11994,17370,20740,16532,2928,0,307,5.11028,3.76387,1.77323,0.52163,0.14474,2023-07-17 07:23:40
"923",3691,15209,34,30,143,3.92,1.9,2.01,3557,718,24.2,52,1016.9,0.499,3.95,15.68,0,53,91,4832,11812,17330,20702,15122,1389,172,713,4.90239,3.61075,1.70109,0.63642,0.13885,2023-07-17 07:23:44
"924",3695,15179,33,30.6,129.4,2.86,1.92,2.01,3556,1198,24.2,52,1016.9,0.5,3.96,15.72,0,53,87,5279,12621,17639,19755,12687,3435,173,338,4.79391,3.53085,1.66345,0.62234,0.04781,2023-07-17 07:23:48
"925",3699,13960,35,29.2,120.6,2.19,1.93,1.98,3557,98,24.2,52,1016.8,0.5,3.96,15.28,0,53,100,4495,10702,15187,17704,13454,4475,3,132,4.72954,3.36649,1.64112,0.61398,0.04716,2023-07-17 07:23:52
"926",3703,13444,35,28.2,112.3,2.09,1.91,2.02,3559,360,24.2,52,1016.9,0.5,3.96,15.6,0,53,100,4398,10486,14971,17381,12641,3669,0,163,4.42061,3.14659,1.49111,0.57388,0.04408,2023-07-17 07:23:56
"927",3707,14318,32,27.1,113.1,2.43,1.92,1.99,3557,718,24.1,52,1016.9,0.5,3.96,15.2,0,53,87,5626,13131,17012,17775,11058,2698,293,257,4.33025,3.08228,1.46063,0.54138,0.04318,2023-07-17 07:24:00
"928",3711,13841,32,25.9,122.4,3.54,1.9,1.99,3559,1198,24.1,52,1017,0.5,3.96,15.44,0,53,26,5106,12085,16384,18188,12482,440,214,690,4.21985,3.00369,1.4234,0.52758,0.10316,2023-07-17 07:24:04
"929",3715,14560,28,25.5,102.3,2.21,1.96,2,3557,99,24.2,52,1017,0.5,3.96,15.64,0,53,100,7822,17296,18111,14524,7916,2393,786,146,3.94202,2.67717,1.32968,0.49284,0.09637,2023-07-17 07:24:08
"930",3719,12724,29,21.1,97.2,2.64,1.92,2.02,3560,360,24.2,52,1017,0.5,3.96,15.72,0,53,92,6161,13860,16055,14578,7891,805,532,414,3.51696,2.38849,1.13659,0.4397,0.08598,2023-07-17 07:24:12
"931",3723,13614,28,21.5,98.3,2.22,1.94,1.99,3556,718,24.2,52,1016.9,0.5,3.96,15.56,0,53,79,7096,15844,17590,14788,6339,1347,1436,73,3.68739,2.50424,1.19167,0.50864,0.09014,2023-07-17 07:24:16
"932",3727,12529,28,21.6,112.4,4.1,1.92,1.99,3559,1199,24.2,52,1017,0.5,3.96,15.8,0,53,75,6222,13757,16116,14611,7626,15,42,980,3.47644,2.36098,1.1235,0.47954,0.18491,2023-07-17 07:24:20
"933",3731,12601,28,21.2,112,4.07,1.92,2.01,3559,100,24.2,52,1016.9,0.5,3.96,15.12,0,53,34,6247,13834,16446,14949,7118,49,105,961,3.44584,2.38406,1.11361,0.47532,0.18329,2023-07-17 07:24:24
"934",3735,11379,30,21,108.7,3.87,1.95,1.99,3557,360,24.2,52,1017,0.499,3.96,15.28,0,53,50,5343,11812,14058,13255,8229,313,3,908,3.3219,2.29831,1.14793,0.45822,0.17669,2023-07-17 07:24:28
"935",3739,12350,29,21.1,109.3,3.62,1.94,2.01,3559,718,24.2,52,1017.1,0.5,3.96,15.24,0,53,42,5886,12931,15098,14106,9438,136,126,802,3.52857,2.4413,1.21935,0.42447,0.18769,2023-07-17 07:24:32
"936",3743,11002,32,21.6,97.1,2.79,1.92,1.99,3559,1198,24.2,53,1017.1,0.5,3.96,15.2,0,53,100,4337,10147,12838,13571,9841,830,11,557,3.37206,2.33302,1.16527,0.40565,0.07608,2023-07-17 07:24:36
"937",3747,10668,34,19.2,92.7,2.11,1.9,2.01,3559,99,24.2,53,1016.9,0.5,3.96,15.76,0,53,86,3496,8332,12126,14195,10126,1916,71,289,3.41829,2.5272,1.18124,0.41121,0.07712,2023-07-17 07:24:40
"938",3751,12113,31,21.6,96.7,2.85,1.84,2.01,3559,360,24.2,53,1017,0.5,3.96,15.28,0,53,50,4346,10495,15781,17789,8210,27,162,588,3.41301,2.52329,1.00251,0.41057,0.077,2023-07-17 07:24:44
"939",3755,10616,33,19.9,86.5,2.33,1.82,2.01,3560,717,24.1,53,1016.9,0.5,3.96,14.88,0,53,30,3216,8087,12958,15952,9619,0,0,473,3.18044,2.35135,0.9342,0.37457,0.07176,2023-07-17 07:24:48
"940",3759,10612,33,19.4,86.6,2.37,1.83,2.02,3559,1198,24.2,53,1016.9,0.499,3.96,15.68,0,53,100,3408,8316,13059,15646,9330,0,55,474,3.15841,2.33507,0.92773,0.37197,0.07982,2023-07-17 07:24:52
"941",3763,10960,31,18,85.4,2.48,1.84,2.01,3559,99,24.2,53,1016.9,0.5,3.96,15.56,0,53,76,4083,9721,14046,15556,7979,0,23,528,3.07279,2.23622,0.90258,0.36189,0.07766,2023-07-17 07:24:56
"942",3767,10048,32,19,84.8,2.33,1.87,1.98,3559,360,24.2,53,1017,0.5,3.96,15.56,0,53,16,3508,8398,12141,13919,8796,232,188,432,3.01475,2.19398,0.97625,0.35505,0.07619,2023-07-17 07:25:00
"943",3771,9377,31,18.4,94.4,3.4,1.91,2.01,3559,717,24.2,53,1016.8,0.5,3.96,15,0,53,58,3555,8386,12125,13154,5966,437,13,798,2.81815,2.0509,0.91259,0.48484,0.07122,2023-07-17 07:25:04
"944",3775,9710,31,18.5,95.7,3.37,1.91,2.01,3556,1197,24.1,53,1017,0.5,3.96,15.32,0,53,95,3822,8956,12771,13562,5623,164,395,718,2.86643,2.08604,0.92822,0.49315,0.10783,2023-07-17 07:25:08
"945",3779,10251,30,18.1,101.8,3.74,1.93,2,3557,98,24.2,53,1017,0.5,3.96,15.52,0,53,100,4480,10252,13321,13230,6026,159,256,850,3.01692,2.09666,0.97696,0.51904,0.11349,2023-07-17 07:25:12
"946",3783,12664,29,20.9,121.1,3.88,2.02,1.98,3557,360,24.2,53,1017.2,0.5,3.96,15.64,0,53,90,6624,14658,16002,13170,5940,2175,787,654,3.69028,2.56463,1.37623,0.63488,0.13882,2023-07-17 07:25:16
"947",3787,10371,30,21.1,99.9,3.08,2.01,1.99,3559,718,24.2,52,1016.9,0.5,3.96,15.36,0,53,100,4925,10915,12395,11145,6964,2066,150,582,3.17034,2.20328,1.18233,0.47892,0.11926,2023-07-17 07:25:20
"948",3791,14186,31,23.6,152.2,5.6,1.99,2.01,3559,1199,24.2,52,1017,0.5,3.96,15.68,0,53,58,6418,14170,17076,16477,10986,727,61,1308,4.38579,3.04799,1.63561,0.66253,0.2505,2023-07-17 07:25:24
"949",3795,19133,40,30.8,239.9,7.71,1.82,2.02,3557,99,24.2,52,1016.9,0.5,3.96,15.44,0,53,17,3043,8915,20006,30600,25184,1241,17,1659,6.97608,5.87548,2.60162,1.05383,0.39845,2023-07-17 07:25:28
"950",3799,22503,38,65.8,261.8,9.86,1.63,1.98,3560,359,24.2,52,1017.2,0.5,3.96,15.52,0,53,100,770,5877,33718,53323,10469,25,20,2436,7.42128,6.25045,2.0774,1.12109,0.42388,2023-07-17 07:25:32
"951",3803,39834,38,63.4,342.8,8.1,1.68,2.01,3555,717,24.2,52,1017.2,0.5,3.95,15.8,0,53,68,5183,16256,48405,74710,42747,0,0,1467,12.71655,10.7103,3.55968,1.31692,0.72633,2023-07-17 07:25:36
"952",3807,33716,38,70.5,264.6,5.29,1.65,1.99,3557,1198,24.2,52,1017,0.5,3.96,15.56,0,53,41,3903,14226,40938,63756,36145,0,2,804,10.51891,8.85937,2.94451,1.08933,0.15702,2023-07-17 07:25:40
"953",3811,36945,32,69.1,266.2,6.52,1.8,2.01,3559,99,24.1,52,1017.2,0.5,3.96,15.64,0,53,43,11622,29633,46996,56602,28879,2,119,1225,10.48252,7.69011,2.93432,1.08556,0.15648,2023-07-17 07:25:44
"954",3815,29991,32,56.8,216.2,4.28,1.86,1.98,3557,360,24.2,52,1017.1,0.5,3.96,15.52,0,53,96,10754,25776,36310,40684,25029,2278,889,400,8.71834,6.39588,2.73134,0.90287,0.13014,2023-07-17 07:25:48
"955",3819,30776,33,57.5,204.9,2.95,1.84,2,3560,717,24.2,52,1017.1,0.5,3.96,15.4,0,53,71,10268,24807,35384,41609,31029,2317,358,72,9.08187,6.66257,2.84523,0.71238,0.13557,2023-07-17 07:25:52
"956",3823,19069,35,37.5,140.2,2.46,1.81,1.99,3557,1198,24.2,52,1016.9,0.5,3.96,15.6,0,53,65,5273,13368,21484,27747,21473,490,312,217,5.92855,4.34926,1.85734,0.46504,0.1303,2023-07-17 07:25:56
"957",3827,20875,36,38.6,155.2,2.47,1.76,1.98,3559,99,24.2,52,1017,0.5,3.96,15.28,0,53,63,4612,12294,23162,32456,25186,1008,0,205,6.56317,5.17287,2.05615,0.51482,0.14424,2023-07-17 07:26:00
"958",3831,20411,37,40.7,154.2,2.52,1.77,1.99,3559,360,24.2,52,1017,0.5,3.96,15.68,0,53,73,4479,11941,22494,31654,24902,1030,0,223,6.46617,5.09641,2.02909,0.50721,0.14211,2023-07-17 07:26:04
"959",3835,16053,34,32.5,128.5,3.1,1.79,2.01,3556,718,24.2,52,1016.9,0.5,3.96,15.36,0,53,74,4151,10799,20097,26088,13828,221,392,496,4.76787,3.75787,1.49616,0.49736,0.10479,2023-07-17 07:26:08
"960",3839,14959,36,29.6,126.7,3.09,1.79,2.01,3559,1197,24.2,52,1017.1,0.5,3.96,15.52,0,53,86,3568,9279,17426,23635,16211,189,16,560,4.68109,3.68948,1.46893,0.48831,0.12826,2023-07-17 07:26:12
"961",3843,14726,35,28.9,125.1,3.04,1.81,1.99,3557,99,24.2,52,1017.1,0.5,3.96,15.04,0,53,51,3728,9724,16702,22255,16676,142,0,553,4.67851,3.54519,1.46812,0.48804,0.12819,2023-07-17 07:26:16
"962",3847,12545,35,26.7,107.7,2.16,1.9,1.99,3559,360,24.2,52,1017,0.499,3.96,15.64,0,53,76,3878,9277,13646,16528,13285,2596,4,235,4.0816,3.09288,1.47525,0.42577,0.11184,2023-07-17 07:26:20
"963",3851,12839,34,23.8,126.4,3.62,1.93,2.01,3557,718,24.2,52,1016.9,0.499,3.96,15.28,0,53,100,4281,10181,15087,17399,10821,2389,3,680,4.12418,3.12514,1.49064,0.59461,0.113,2023-07-17 07:26:24
"964",3855,11083,36,25,108.6,2.47,1.92,2.01,3559,1198,24.2,52,1016.8,0.5,3.96,15.56,0,53,100,3146,7649,12065,14971,11005,3369,0,314,3.84916,2.91674,1.39124,0.55495,0.08878,2023-07-17 07:26:28
"965",3859,12320,30,23.4,105.2,2.71,1.99,2,3559,100,24.2,52,1017.1,0.5,3.96,15.24,0,53,86,5884,13181,14895,13260,7565,2812,422,358,3.66048,2.55075,1.32304,0.52775,0.08443,2023-07-17 07:26:32
"966",3863,10546,32,21.3,107.4,3.09,2.05,1.99,3559,360,24.2,52,1016.9,0.501,3.96,15.32,0,53,100,4822,10734,11971,10820,7655,3384,61,526,3.44034,2.39736,1.34926,0.49601,0.07935,2023-07-17 07:26:36
"967",3867,10682,33,21.5,102.8,2.47,2.02,2.01,3559,718,24.2,52,1017,0.5,3.95,15.24,0,53,100,4335,9789,11693,11662,9086,3689,43,321,3.58122,2.49552,1.40451,0.49889,0.0826,2023-07-17 07:26:40
"968",3871,9579,34,21.4,97,2.56,2.01,2.01,3559,1198,24.2,52,1017,0.5,3.96,15.64,0,53,100,3777,8563,10412,10679,8631,2902,25,403,3.2487,2.26381,1.2741,0.45257,0.10547,2023-07-17 07:26:44
"969",3875,11748,30,21.7,93.4,1.82,2.03,2.01,3561,99,24.2,52,1016.8,0.5,3.96,15.08,0,53,100,6023,13303,13559,10959,7814,3241,754,16,3.43275,2.45698,1.34628,0.47821,0.11145,2023-07-17 07:26:48
"970",3879,10015,34,20.8,97.8,2.74,1.95,1.99,3557,359,24.2,52,1017,0.5,3.96,15.24,0,53,100,3593,8372,11413,12659,9013,1903,1,500,3.28092,2.3483,1.16568,0.45706,0.10652,2023-07-17 07:26:52
"971",3883,9399,35,20,104.7,3.28,1.97,1.99,3557,717,24.2,52,1017.2,0.5,3.96,15.2,0,53,100,3159,7418,10712,12284,8322,1987,0,659,3.25766,2.33165,1.15741,0.55064,0.10576,2023-07-17 07:26:56
"972",3887,11934,30,21.1,100,2.58,1.96,1.99,3560,1197,24.2,52,1016.9,0.5,3.96,15.48,0,53,100,5538,12624,15341,14169,5741,1824,1065,247,3.37845,2.41811,1.20033,0.57105,0.10175,2023-07-17 07:27:00
"973",3891,10958,31,21,109.2,3.58,1.96,2.01,3557,100,24.2,52,1017,0.5,3.96,15.24,0,53,53,4486,10410,13744,14008,6835,1447,277,718,3.33675,2.42279,1.18551,0.564,0.1005,2023-07-17 07:27:04
"974",3895,10159,33,20.2,110.7,3.35,2.02,1.98,3556,359,24.2,52,1017.1,0.5,3.96,15.08,0,53,70,3996,9159,11640,11921,7719,3041,42,618,3.4003,2.46893,1.33729,0.57475,0.10241,2023-07-17 07:27:08
"975",3899,10194,35,21.1,114.3,3.43,1.99,2.02,3559,718,24.2,52,1016.9,0.5,3.96,15.16,0,53,100,3486,8395,11262,12720,9611,1756,495,579,3.51715,2.55378,1.38324,0.57469,0.10593,2023-07-17 07:27:12
"976",3903,9523,38,22.8,104,2.22,2,1.99,3560,1198,24.2,52,1016.9,0.5,3.96,15.12,0,53,100,2842,6742,9633,11404,9323,4989,3,190,3.61275,2.62319,1.42084,0.59031,0.05941,2023-07-17 07:27:16
"977",3907,10606,36,22.1,114.2,3.1,1.96,2.01,3557,98,24.2,52,1016.9,0.5,3.96,14.92,0,53,71,3223,7852,11990,14203,8949,3530,3,510,3.63119,2.81991,1.42809,0.59332,0.05971,2023-07-17 07:27:20
"978",3911,9113,38,20.2,100.5,2.41,1.95,2,3559,360,24.2,52,1016.9,0.5,3.96,15.4,0,53,37,2438,6017,9608,12058,8946,3782,26,305,3.32155,2.57945,1.31495,0.54273,0.05462,2023-07-17 07:27:24
"979",3915,9376,38,21.2,102.5,2.41,1.94,2.01,3559,718,24.2,52,1017.2,0.5,3.96,15.52,0,53,31,2437,6080,9772,12450,9559,3833,0,299,3.42392,2.65894,1.35548,0.55059,0.0563,2023-07-17 07:27:28
"980",3919,9207,39,21.4,117,3.77,1.9,2,3559,1198,24.2,52,1016.9,0.5,3.96,15.24,0,53,45,2016,5337,9498,13286,11460,1200,43,787,3.41759,2.65403,1.35297,0.54957,0.14887,2023-07-17 07:27:32
"981",3923,9772,33,19.2,108.3,3.47,2.02,1.99,3557,100,24.2,52,1016.9,0.5,3.96,15.04,0,53,60,3982,8959,11179,11288,7806,2385,6,698,3.24075,2.34685,1.28296,0.52114,0.14116,2023-07-17 07:27:36
"982",3927,11026,30,20.2,104.8,2.79,2.06,1.99,3560,361,24.2,52,1017,0.5,3.96,15.52,0,53,90,5654,12442,13211,10771,6050,2822,1030,267,3.3474,2.42408,1.31253,0.53829,0.14581,2023-07-17 07:27:40
