"","A"," deviceID","time","latitude","longitude","PM1","PM25","PM10","bin0","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin20","bin21","bin22","bin23","flowrate","countglitch","laser_status","temperature_opc","humidity_opc","data_is_valid","temperature","humidity","ambient_IR","object_IR","gas_op1_w","gas_op1_r","gas_op2_w","gas_op2_r","noise","time_local","PM25_cs3","temperature_opc_cs3","humidity_opc_cs3","gas_op2_w_cs3"
"1465",0,"220054000c504e5354303420",1689147499,52.309132,4.971831,3.18,12.2,14.82,55,13,8,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,8,633,26.55,51.36,1,21.1,66.2,"na","na",284,278,327,274,45,2023-07-12 09:38:19,17.3250953571428,26.55,51.36,18.5155695205157
"1466",0,"220054000c504e5354303420",1689147504,52.309135,4.971828,2.74,18.07,33.62,46,13,3,3,9,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,10,633,26.54,51.52,1,21.1,66.4,"na","na",284,278,325,271,43,2023-07-12 09:38:24,18.1769323214286,26.54,51.52,16.9152532098634
"1467",0,"220054000c504e5354303420",1689147509,52.309135,4.971823,3.42,16.83,36.12,65,9,8,3,12,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,8,634,26.55,51.54,1,21.1,66.4,"na","na",285,278,330,277,73,2023-07-12 09:38:29,17.9499130654762,26.55,51.54,19.2283019587544
"1468",0,"220054000c504e5354303420",1689147514,52.309135,4.97182,3.02,14.15,32.3,61,10,10,3,8,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,3,633,26.51,51.59,1,21.1,66.7,"na","na",283,278,329,273,40,2023-07-12 09:38:34,17.304411438492,26.51,51.59,18.7834615144659
"1469",0,"220054000c504e5354303420",1689147519,52.309139,4.971814,3.01,14.23,19.66,52,18,9,4,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,6,633,26.54,51.61,1,21.1,67.2,"na","na",285,278,330,274,54,2023-07-12 09:38:39,17.4239115873016,26.54,51.61,19.2263019587544
"1471",0,"220054000c504e5354303420",1689147524,52.309143,4.971811,1.91,6.06,7.5,42,5,10,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,6,633,26.54,51.77,1,21.1,67,"na","na",286,278,326,273,39,2023-07-12 09:38:44,15.9143762833694,26.54,51.77,18.2578752961266
"1472",0,"220054000c504e5354303420",1689147529,52.309147,4.97181,2.61,10.54,114.77,51,12,4,2,4,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,144,6,634,26.55,52.05,1,21.1,67.4,"na","na",283,278,329,276,43,2023-07-12 09:38:49,18.4355830357143,26.55,52.05,18.6469865144659
"1473",0,"220054000c504e5354303420",1689147534,52.309147,4.971812,3.26,13.6,16.74,53,13,7,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,5,633,26.52,52.07,1,21.1,67.3,"na","na",284,278,328,274,41,2023-07-12 09:38:54,18.0935695436508,26.52,52.07,18.5200743055555
"1474",0,"220054000c504e5354303420",1689147539,52.309155,4.971818,3.17,14.8,60.67,75,11,13,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,8,633,26.54,52.29,1,21.1,67.2,"na","na",285,278,330,274,37,2023-07-12 09:38:59,18.3610835416667,26.54,52.29,19.0583811254211
"1475",0,"220054000c504e5354303420",1689147544,52.309158,4.971821,4.07,17.45,24.2,71,30,9,4,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,10,633,26.52,52.19,1,21.1,67.3,"na","na",284,278,329,273,37,2023-07-12 09:39:04,19.4330338392857,26.52,52.19,18.6334865144659
"1476",0,"220054000c504e5354303420",1689147549,52.309162,4.971823,2.94,16.47,43.36,66,19,9,3,4,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,11,633,26.52,52.11,1,21.1,67,"na","na",283,278,330,276,47,2023-07-12 09:39:09,18.0659279166667,26.52,52.11,19.1078644587544
"1478",0,"220054000c504e5354303420",1689147554,52.309166,4.97182,2.59,9.46,38.99,65,15,7,3,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,10,634,26.52,51.98,1,21.1,67.3,"na","na",285,278,332,275,41,2023-07-12 09:39:14,18.0862467261904,26.52,51.98,20.507156477591
"1479",0,"220054000c504e5354303420",1689147559,52.309166,4.971819,2.99,8.96,10.45,59,13,16,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,8,633,26.52,52.1,1,21.1,67.3,"na","na",285,278,330,276,36,2023-07-12 09:39:19,18.4273583928571,26.52,52.1,19.1141977920877
"1480",0,"220054000c504e5354303420",1689147564,52.309166,4.971817,2.87,11.37,17.41,76,13,17,4,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,12,633,26.51,52.24,1,21.1,67.2,"na","na",284,278,330,274,38,2023-07-12 09:39:24,18.7103052380952,26.51,52.24,19.0787644587544
"1481",0,"220054000c504e5354303420",1689147569,52.309166,4.971813,2.66,15.7,45.04,73,12,7,2,11,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,4,633,26.54,52.22,1,21.1,67.4,"na","na",286,278,332,279,34,2023-07-12 09:39:29,18.5564387797619,26.54,52.22,20.9365481442577
"1482",0,"220054000c504e5354303420",1689147574,52.309162,4.971806,1.91,6.52,8.05,49,16,6,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,4,634,26.52,52.26,1,21.1,67.5,"na","na",285,278,330,274,43,2023-07-12 09:39:34,16.3901481150794,26.52,52.26,19.0520769587544
"1483",0,"220054000c504e5354303420",1689147579,52.309158,4.971802,2.6,10.97,14.47,54,7,12,2,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,6,633,26.52,52.5,1,21.1,67,"na","na",284,278,327,274,42,2023-07-12 09:39:39,18.8013469047619,26.52,52.5,17.8939320205157
"1485",0,"220054000c504e5354303420",1689147584,52.309155,4.971798,3.18,9.48,10.7,61,8,9,10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,7,633,26.52,52.4,1,21.1,67.3,"na","na",285,278,328,271,44,2023-07-12 09:39:44,18.6533604761905,26.52,52.4,18.2453046626984
"1486",0,"220054000c504e5354303420",1689147589,52.309151,4.971797,4.11,18.57,28.54,71,15,19,4,6,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,8,633,26.54,52.2,1,21.1,67.4,"na","na",284,278,327,270,45,2023-07-12 09:39:49,20.1548163690476,26.54,52.2,18.247090353849
"1487",0,"220054000c504e5354303420",1689147594,52.309147,4.971797,2.89,15.5,36.26,47,11,11,4,9,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,8,633,26.54,52.29,1,21.1,67.3,"na","na",285,278,325,269,42,2023-07-12 09:39:54,18.6756396130952,26.54,52.29,16.6639284945425
"1488",0,"220054000c504e5354303420",1689147599,52.309143,4.9718,3.02,15.62,28.44,63,16,11,4,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,5,634,26.54,52.37,1,21.1,67.3,"na","na",285,278,325,268,47,2023-07-12 09:39:59,18.6000859821429,26.54,52.37,16.5618326612092
"1489",0,"220054000c504e5354303420",1689147604,52.309143,4.971804,2.55,9.51,12.56,45,17,7,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,5,633,26.54,52.37,1,21.1,67.2,"na","na",285,278,322,269,41,2023-07-12 09:40:04,18.7631833928571,26.54,52.37,15.4966717328314
"1490",0,"220054000c504e5354303420",1689147609,52.309139,4.971808,3.16,9.35,12.36,77,16,17,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,7,633,26.54,52.35,1,21.1,66.9,"na","na",284,278,324,270,41,2023-07-12 09:40:09,18.6805046428571,26.54,52.35,16.3419186105561
"1492",0,"220054000c504e5354303420",1689147614,52.309139,4.971811,2.96,15.02,35.05,71,10,14,2,6,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,13,633,26.52,52.2,1,21.1,66.9,"na","na",282,278,325,271,40,2023-07-12 09:40:14,18.5472100496032,26.52,52.2,17.0538532098634
"1493",0,"220054000c504e5354303420",1689147619,52.309139,4.971814,2.93,11.38,77.47,73,14,12,3,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,205,7,633,26.55,52.05,1,21.1,67.3,"na","na",285,278,325,265,48,2023-07-12 09:40:19,18.4553363690476,26.55,52.05,16.9358240431967
"1494",0,"220054000c504e5354303420",1689147624,52.309139,4.971815,2.86,10.61,13.13,50,11,7,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,7,633,26.55,52.07,1,21.1,68,"na","na",287,278,324,267,43,2023-07-12 09:40:24,18.3809232738095,26.55,52.07,16.7497237734488
"1495",0,"220054000c504e5354303420",1689147629,52.309135,4.971815,3.93,17.27,40.1,80,15,14,3,8,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,10,633,26.54,52.39,1,21.1,68.1,"na","na",287,278,326,269,37,2023-07-12 09:40:29,19.7656630059524,26.54,52.39,17.815268572494
"1496",0,"220054000c504e5354303420",1689147634,52.309132,4.971816,3.98,25.8,124.62,56,9,9,9,5,10,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,171,7,633,26.56,52.69,1,21.1,68.1,"na","na",285,278,327,269,53,2023-07-12 09:40:34,23.4373268551588,26.56,52.69,18.1401195205157
"1497",0,"220054000c504e5354303420",1689147639,52.309132,4.971817,3.28,15.47,36.84,55,12,10,5,6,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,9,633,26.55,52.87,1,21.1,68.1,"na","na",286,278,330,273,60,2023-07-12 09:40:39,19.2602327083333,26.55,52.87,18.7082519587544
"1499",0,"220054000c504e5354303420",1689147644,52.309128,4.971818,3.1,11.99,21.08,45,14,11,3,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,10,633,26.54,52.87,1,21.1,68.1,"na","na",285,278,331,272,42,2023-07-12 09:40:44,19.130952797619,26.54,52.87,19.5275382819794
"1500",0,"220054000c504e5354303420",1689147649,52.309128,4.971821,4.68,17.6,22.6,100,15,14,11,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,10,634,26.56,52.9,1,21.1,68.2,"na","na",285,278,328,267,47,2023-07-12 09:40:49,20.5562290476191,26.56,52.9,18.2066116071428
"1501",0,"220054000c504e5354303420",1689147654,52.309128,4.971825,2.57,9.28,17.23,62,11,17,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,9,634,26.55,52.85,1,21.1,68.5,"na","na",288,278,331,273,45,2023-07-12 09:40:54,18.9305430357143,26.55,52.85,19.5310049486461
"1502",0,"220054000c504e5354303420",1689147659,52.309128,4.971828,3.75,13.69,38.87,97,23,20,5,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,11,634,26.56,53.1,1,21.1,68.6,"na","na",287,278,332,274,66,2023-07-12 09:40:59,19.3111235447995,26.56,53.1,19.8470255252101
"1503",0,"220054000c504e5354303420",1689147664,52.309132,4.971831,3.25,17.94,27.84,65,12,12,7,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,10,633,26.55,53.25,1,21.1,68.6,"na","na",285,278,334,271,42,2023-07-12 09:41:04,21.247748452381,26.55,53.25,21.4432599147992
"1504",0,"220054000c504e5354303420",1689147669,52.309132,4.971835,2.86,11.12,25.97,66,16,16,2,7,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,8,633,26.55,53.26,1,21.1,68.9,"na","na",286,278,335,271,54,2023-07-12 09:41:09,19.2093296130952,26.55,53.26,21.8226740247252
"1506",0,"220054000c504e5354303420",1689147674,52.309132,4.971838,3.3,14.7,20.39,70,20,12,6,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,9,633,26.55,53.27,1,21.1,68.1,"na","na",285,278,335,271,41,2023-07-12 09:41:14,19.1178244047619,26.55,53.27,21.8146156913919
"1507",0,"220054000c504e5354303420",1689147679,52.309135,4.971842,3.07,9,10.45,67,13,13,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,8,633,26.56,53.18,1,21.1,68.1,"na","na",284,278,337,273,53,2023-07-12 09:41:19,19.0465992857143,26.56,53.18,22.0165327380952
"1508",0,"220054000c504e5354303420",1689147684,52.309135,4.971846,4.06,18.13,33.36,70,18,20,6,6,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,10,633,26.58,53.06,1,21.1,67.2,"na","na",282,278,333,270,56,2023-07-12 09:41:24,21.2168542857143,26.58,53.06,20.5949080946015
"1509",0,"220054000c504e5354303420",1689147689,52.309135,4.971847,2.56,9.88,13.14,62,14,8,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,7,634,26.55,52.77,1,21.1,66.8,"na","na",281,278,330,269,39,2023-07-12 09:41:29,19.0531023214285,26.55,52.77,18.6812144587544
"1510",0,"220054000c504e5354303420",1689147694,52.309132,4.971847,2.22,6.93,8.22,65,10,8,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,8,633,26.56,52.15,1,21.1,66.9,"na","na",281,278,332,273,43,2023-07-12 09:41:34,17.2578933630952,26.56,52.15,20.6185481442577
"1511",0,"220054000c504e5354303420",1689147699,52.309132,4.971845,3.72,12.39,15.72,65,15,18,10,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,11,633,26.58,51.91,1,21.1,66.9,"na","na",282,278,329,273,42,2023-07-12 09:41:39,17.8139030916306,26.58,51.91,18.6649406811326
"1513",0,"220054000c504e5354303420",1689147704,52.309132,4.971844,3.57,13.75,27.58,88,24,17,5,2,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,7,633,26.56,51.94,1,21.1,67.1,"na","na",283,278,330,274,53,2023-07-12 09:41:44,17.7774588789682,26.56,51.94,19.0922561254211
"1514",0,"220054000c504e5354303420",1689147709,52.309135,4.971842,3.02,15.52,76.4,65,17,9,3,9,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,6,633,26.55,51.99,1,21.1,67,"na","na",282,278,328,273,41,2023-07-12 09:41:49,18.332779375,26.55,51.99,18.4531868055555
"1515",0,"220054000c504e5354303420",1689147714,52.309135,4.971841,3.34,16.19,31.81,69,16,9,5,11,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,10,633,26.58,52.03,1,21.1,67.1,"na","na",283,278,330,276,34,2023-07-12 09:41:54,18.4358471245421,26.58,52.03,19.1198811254211
"1516",0,"220054000c504e5354303420",1689147719,52.309135,4.97184,2.71,8.72,10.82,56,18,9,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,7,633,26.55,51.99,1,21.1,67,"na","na",283,278,333,275,41,2023-07-12 09:41:59,18.1047093452381,26.55,51.99,21.0279198593074
"1517",0,"220054000c504e5354303420",1689147724,52.309139,4.971839,2.75,9.79,69.59,78,12,8,5,6,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,212,6,633,26.56,52.05,1,21.1,67.2,"na","na",282,278,332,277,53,2023-07-12 09:42:04,18.3621858928571,26.56,52.05,20.571481477591
"1518",0,"220054000c504e5354303420",1689147729,52.309139,4.971839,3.3,14.87,61.36,73,20,11,5,3,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,6,633,26.55,52.09,1,21.1,66.9,"na","na",283,278,333,279,42,2023-07-12 09:42:09,18.2175998015873,26.55,52.09,21.073861525974
"1520",0,"220054000c504e5354303420",1689147734,52.309139,4.971839,1.68,8.66,18.83,40,4,5,2,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,10,634,26.56,52.06,1,21.1,66.6,"na","na",281,278,329,278,36,2023-07-12 09:42:14,18.2641650595238,26.56,52.06,18.6542365144659
"1521",0,"220054000c504e5354303420",1689147739,52.309139,4.971837,2.71,9.93,13.22,59,16,7,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,9,634,26.55,51.81,1,21.1,66.7,"na","na",283,278,330,277,32,2023-07-12 09:42:19,18.0389825595238,26.55,51.81,19.0402019587544
"1522",0,"220054000c504e5354303420",1689147744,52.309139,4.971835,4.07,17.96,24.51,67,10,15,7,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,10,634,26.56,51.61,1,21.1,67,"na","na",282,278,330,281,55,2023-07-12 09:42:24,18.3564713690476,26.56,51.61,19.2263019587544
"1523",0,"220054000c504e5354303420",1689147749,52.309143,4.971832,3.58,17.12,50.52,83,12,11,5,7,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,13,633,26.56,51.63,1,21.1,67.4,"na","na",285,278,331,280,29,2023-07-12 09:42:29,18.1799669642857,26.56,51.63,20.1179507819795
"1524",0,"220054000c504e5354303420",1689147754,52.309143,4.971828,3.42,12.41,14.87,60,15,10,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,15,634,26.55,51.8,1,21.1,67.6,"na","na",285,278,330,280,48,2023-07-12 09:42:34,17.8642481511544,26.55,51.8,19.0515769587544
"1525",0,"220054000c504e5354303420",1689147759,52.309143,4.971824,2.65,10.7,20.66,61,15,7,5,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,9,633,26.55,52.18,1,21.1,67.6,"na","na",285,278,332,278,56,2023-07-12 09:42:39,18.6273769047619,26.55,52.18,20.6768731442577
"1527",0,"220054000c504e5354303420",1689147764,52.309143,4.971822,2.07,8.8,40.4,43,2,7,2,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,9,633,26.52,52.27,1,21,67.6,"na","na",285,278,329,279,28,2023-07-12 09:42:44,18.6050947619047,26.52,52.27,18.8228168716088
"1528",0,"220054000c504e5354303420",1689147769,52.309143,4.971823,1.98,5.04,5.38,60,3,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,4,633,26.56,52.4,1,21,67.8,"na","na",285,278,326,274,33,2023-07-12 09:42:49,16.4980780492424,26.56,52.4,17.8916769058273
"1529",0,"220054000c504e5354303420",1689147774,52.309139,4.971826,2.75,10.78,16.56,73,19,7,3,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,10,633,26.55,52.36,1,21,67.9,"na","na",285,278,330,276,33,2023-07-12 09:42:54,18.7294873214286,26.55,52.36,18.6782311254211
"1530",0,"220054000c504e5354303420",1689147779,52.309139,4.971828,2.88,11.41,15.19,94,16,8,1,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,8,633,26.55,52.39,1,21,68,"na","na",285,278,327,274,31,2023-07-12 09:42:59,18.7801344047619,26.55,52.39,17.8263445205157
"1531",0,"220054000c504e5354303420",1689147784,52.309135,4.971833,4.06,21.84,43.53,105,21,11,7,9,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,18,634,26.56,52.54,1,21,68.1,"na","na",287,278,329,273,43,2023-07-12 09:43:04,22.61578875,26.56,52.54,18.5780168716088
"1532",0,"220054000c504e5354303420",1689147789,52.309139,4.971838,2.76,9.43,12.51,81,15,12,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,9,633,26.54,52.64,1,21,68.4,"na","na",286,278,328,274,38,2023-07-12 09:43:09,18.8905909523809,26.54,52.64,18.4142296626984
"1534",0,"220054000c504e5354303420",1689147794,52.309139,4.97184,2.43,10.79,14.05,44,13,7,1,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,10,634,26.55,52.83,1,21,68.4,"na","na",283,278,328,272,40,2023-07-12 09:43:14,19.0295731547619,26.55,52.83,18.2309449404762
"1535",0,"220054000c504e5354303420",1689147799,52.309139,4.971842,3.53,12.17,40.59,110,24,16,4,7,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,17,633,26.54,52.9,1,21.1,68.5,"na","na",286,278,330,276,38,2023-07-12 09:43:19,19.1563464285714,26.54,52.9,18.7082519587544
"1536",0,"220054000c504e5354303420",1689147804,52.309143,4.971842,2.99,8.06,9.3,96,18,16,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,13,633,26.56,52.91,1,21.1,68.6,"na","na",286,278,332,275,46,2023-07-12 09:43:24,18.3395019642857,26.56,52.91,19.948831477591
"1537",0,"220054000c504e5354303420",1689147809,52.309143,4.971841,2.65,10.6,13.36,89,23,11,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,7,633,26.55,53.06,1,21.1,69,"na","na",288,278,331,271,45,2023-07-12 09:43:29,19.2077448214286,26.55,53.06,19.4812466153128
"1538",0,"220054000c504e5354303420",1689147814,52.309143,4.971841,2.01,9.39,23.82,51,11,7,3,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,8,633,26.54,53.27,1,21.1,68.8,"na","na",287,278,334,272,34,2023-07-12 09:43:34,19.1905247023809,26.54,53.27,21.4335015814659
"1539",0,"220054000c504e5354303420",1689147819,52.309143,4.971839,3.1,13.77,28.85,88,21,12,4,7,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,13,634,26.54,53.34,1,21.1,68.4,"na","na",284,278,334,273,38,2023-07-12 09:43:39,19.4770843849206,26.54,53.34,21.2813349147992
"1541",0,"220054000c504e5354303420",1689147824,52.309143,4.971837,2.97,15.33,29.22,90,18,16,2,9,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,10,633,26.52,53.11,1,21.1,68.4,"na","na",284,278,329,273,39,2023-07-12 09:43:44,19.519432202381,26.52,53.11,18.0896293716088
"1542",0,"220054000c504e5354303420",1689147829,52.309143,4.971834,2.37,7.7,11,78,12,14,6,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,8,633,26.55,52.94,1,21.1,68.5,"na","na",286,278,331,269,37,2023-07-12 09:43:49,18.3496805059524,26.55,52.94,19.4436549486461
"1543",0,"220054000c504e5354303420",1689147834,52.309143,4.971832,2.2,9.35,13.97,79,8,9,5,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,12,633,26.55,52.99,1,21.1,68.6,"na","na",285,278,331,265,41,2023-07-12 09:43:54,18.9247888690476,26.55,52.99,19.4372841153128
"1544",0,"220054000c504e5354303420",1689147839,52.309143,4.97183,2.85,12.21,35.42,97,25,11,6,7,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,17,633,26.56,53.01,1,21.1,68.7,"na","na",285,278,328,266,50,2023-07-12 09:43:59,18.9763716468254,26.56,53.01,18.0105169642857
"1545",0,"220054000c504e5354303420",1689147844,52.309143,4.971829,2.63,13.09,24.29,82,17,7,6,9,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,13,633,26.52,53.13,1,21.1,68.6,"na","na",288,278,330,269,38,2023-07-12 09:44:04,19.6131091666667,26.52,53.13,18.5980769587544
"1546",0,"220054000c504e5354303420",1689147849,52.309143,4.971828,2.78,12.53,38.41,86,21,15,3,9,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,10,633,26.55,53.2,1,21.1,68.3,"na","na",284,278,329,266,42,2023-07-12 09:44:09,19.5358388690476,26.55,53.2,18.0430085382754
"1548",0,"220054000c504e5354303420",1689147854,52.309143,4.971826,1.95,7.7,13.32,60,18,12,3,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,13,633,26.54,53.04,1,21.1,68.1,"na","na",284,278,332,269,48,2023-07-12 09:44:14,18.2404655059524,26.54,53.04,19.8793671918767
"1549",0,"220054000c504e5354303420",1689147859,52.309143,4.971823,2.49,12.16,16.33,82,13,9,3,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,11,634,26.55,52.93,1,21.1,67.9,"na","na",283,278,331,273,34,2023-07-12 09:44:19,19.0823943452381,26.55,52.93,19.4434799486461
"1550",0,"220054000c504e5354303420",1689147864,52.309143,4.971821,2.76,11.81,19.35,81,17,16,4,5,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,14,633,26.55,52.62,1,21.1,67.9,"na","na",283,278,328,269,40,2023-07-12 09:44:24,18.9656984523809,26.55,52.62,18.4779421626984
"1551",0,"220054000c504e5354303420",1689147869,52.309147,4.971822,2.6,14.73,22.5,73,13,10,5,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,7,633,26.52,52.58,1,21.1,67.8,"na","na",283,278,330,267,36,2023-07-12 09:44:29,18.1644532440476,26.52,52.58,19.0964394587544
"1552",0,"220054000c504e5354303420",1689147874,52.309147,4.971824,2,9.14,13.35,59,13,8,2,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,8,633,26.54,52.55,1,21.1,67.6,"na","na",283,278,331,269,45,2023-07-12 09:44:34,18.6755484523809,26.54,52.55,19.7061007819794
"1553",0,"220054000c504e5354303420",1689147879,52.309151,4.971825,2.52,10.09,12.12,54,16,6,6,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,15,633,26.55,52.55,1,21.1,67,"na","na",282,278,330,271,58,2023-07-12 09:44:39,18.7650233333333,26.55,52.55,18.9699394587544
"1555",0,"220054000c504e5354303420",1689147884,52.309151,4.971824,2.09,9.93,14.37,54,14,6,3,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,8,633,26.56,52.26,1,21.1,66.7,"na","na",281,278,327,270,49,2023-07-12 09:44:44,18.8062144642857,26.56,52.26,18.233252853849
"1556",0,"220054000c504e5354303420",1689147889,52.309151,4.971822,2.82,11.34,14.82,61,14,9,4,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,12,634,26.55,51.81,1,21.1,66.4,"na","na",280,278,330,273,68,2023-07-12 09:44:49,18.1256744047619,26.55,51.81,19.0402019587544
"1557",0,"220054000c504e5354303420",1689147894,52.309155,4.971821,2.57,8.56,11.36,54,23,10,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,15,633,26.56,51.6,1,21.1,66.5,"na","na",279,278,330,270,36,2023-07-12 09:44:54,17.3742754761905,26.56,51.6,19.2226852920877
"1558",0,"220054000c504e5354303420",1689147899,52.309155,4.971821,2.26,9.66,20.78,55,14,7,5,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,7,634,26.55,51.43,1,21.1,66.6,"na","na",282,278,331,275,51,2023-07-12 09:44:59,17.3586421428571,26.55,51.43,20.1559174486461
