"","time","number","diam","LDSA","surface","mass","sigma","idiff","ucor","DV","T","RH","P","flow","bat","Ipump","error","PWMpump","steps","n10.00","n16.26","n26.43","n42.96","n69.83","n113.52","n184.55","n300.00","A1","A2","A3","A4","A5","Part_time"
"783",3131,4255,37,10.5,80.1,3.62,2.06,1.97,3532,719,26.8,50,1010,0.5,4.09,14.92,0,53,86,1182,2854,5019,6284,3592,305,0,926,1.66054,1.33188,0.71237,0.43169,0.14934,2023-09-27 07:22:57
"784",3135,4151,37,9.5,76.1,3.33,2.06,2,3535,1199,26.7,50,1010.1,0.5,4.09,15.32,0,53,93,1139,2779,4880,6081,3335,617,9,830,1.62402,1.30259,0.69671,0.4222,0.12887,2023-09-27 07:23:01
"785",3139,5724,33,10.8,98.1,4.54,2.06,2,3537,99,26.8,50,1010.4,0.5,4.09,15.04,0,53,100,1976,4683,7374,8343,3457,12,108,1169,2.0173,1.58315,0.86542,0.52444,0.16008,2023-09-27 07:23:05
"786",3143,3825,40,10.3,78.8,3.13,2.24,1.97,3537,359,26.8,50,1010.2,0.5,4.09,15.28,0,53,90,1271,2880,3828,4171,3243,1780,294,653,1.69411,1.32951,0.87529,0.44042,0.13443,2023-09-27 07:23:09
"787",3147,3329,43,10.1,67.1,2.52,2.14,2,3535,718,26.8,50,1010.2,0.5,4.09,15.28,0,53,45,855,2014,2955,3738,3733,1939,0,537,1.54083,1.20922,0.79609,0.3497,0.12227,2023-09-27 07:23:13
"788",3151,3403,45,10.1,66.2,2.16,2.16,1.97,3535,1199,26.8,50,1010.5,0.5,4.09,15.32,0,53,100,872,2018,2927,3639,3635,2292,415,322,1.62012,1.27145,0.83706,0.36769,0.11993,2023-09-27 07:23:17
"789",3155,4015,39,9.6,72.3,2.7,2.2,1.99,3537,101,26.8,50,1010.2,0.5,4.09,15.2,0,53,84,1434,3181,3901,4084,3749,2041,70,564,1.68085,1.305,0.86843,0.38147,0.12442,2023-09-27 07:23:21
"790",3159,4134,34,9.8,68.3,2.56,2.25,1.97,3536,359,26.7,50,1010.2,0.5,4.09,15.2,0,53,93,1914,4120,4282,3621,3174,1705,269,504,1.57669,1.22413,0.81616,0.35784,0.11671,2023-09-27 07:23:25
"791",3163,3707,40,9.8,76.2,3.03,2.23,2,3540,718,26.8,50,1010.1,0.5,4.1,14.96,0,53,48,1219,2767,3699,4060,3188,1735,259,636,1.64605,1.27798,0.85207,0.42975,0.12185,2023-09-27 07:23:29
"792",3167,3597,40,10.3,67.2,2.26,2.23,2.02,3537,1200,26.8,50,1010.3,0.5,4.09,15.52,0,53,63,1153,2670,3513,3799,2838,2156,587,327,1.60549,1.24649,0.83107,0.41916,0.07098,2023-09-27 07:23:33
"793",3171,3977,34,10,63,1.95,2.33,2.03,3537,100,26.7,50,1010.1,0.5,4.09,15.52,0,53,65,1969,4350,4356,3216,1553,2247,997,157,1.55946,1.17268,0.80724,0.40714,0.06894,2023-09-27 07:23:37
"794",3175,4312,30,9.8,63.5,1.61,2.55,2.03,3537,359,26.8,50,1010.1,0.5,4.09,15.16,0,53,86,3265,6762,3900,0,1234,4482,783,5,1.6343,1.22896,0.97123,0.42668,0.07225,2023-09-27 07:23:41
"795",3179,4083,32,11.2,64.6,1.69,2.57,2.01,3537,719,26.8,50,1010.3,0.5,4.09,15.52,0,53,100,2892,6032,3742,382,1238,4066,992,0,1.61913,1.21756,0.96222,0.4284,0.07158,2023-09-27 07:23:45
"796",3183,3194,42,9.5,70,2.26,2.44,1.97,3532,1199,26.7,50,1010.2,0.5,4.09,15.56,0,53,44,1335,2843,2637,2046,2547,2473,1034,217,1.59484,1.19929,0.94778,0.42197,0.11486,2023-09-27 07:23:49
"797",3187,3781,33,10.3,68.4,2.18,2.55,2.01,3537,99,26.7,50,1010.2,0.5,4.09,15.12,0,53,100,2519,5160,3468,884,1873,2771,1055,184,1.57972,1.1321,0.9388,0.41797,0.11377,2023-09-27 07:23:53
"798",3191,4331,31,10,69.6,2.42,2.38,2,3537,359,26.7,50,1010.3,0.5,4.09,15.12,0,53,85,2696,5700,4733,2403,1526,2232,925,307,1.62537,1.16482,0.85413,0.43005,0.11706,2023-09-27 07:23:57
"799",3195,4555,32,9.7,78.5,3.05,2.35,1.98,3536,718,26.8,50,1010.3,0.5,4.09,15.08,0,53,85,2584,5504,4955,3123,2201,2117,528,572,1.74405,1.24986,0.91649,0.45575,0.12561,2023-09-27 07:24:01
"800",3199,3936,33,9.7,71.5,2.81,2.34,2.01,3539,1200,26.7,50,1010.3,0.5,4.09,15.32,0,53,100,2039,4369,4195,3026,2252,1797,424,548,1.5726,1.127,0.82639,0.41095,0.11426,2023-09-27 07:24:05
"801",3203,3317,46,8.9,71.4,2.44,2.18,2.02,3537,100,26.7,51,1010.2,0.5,4.09,15.48,0,53,100,782,1857,2893,3685,3325,2177,635,360,1.64378,1.32499,0.8638,0.42955,0.11943,2023-09-27 07:24:09
"802",3207,4534,38,11.3,86.7,3.72,2.1,1.98,3537,360,26.8,51,1010.3,0.5,4.09,15.28,0,53,80,1253,3056,5159,6329,3589,1157,39,898,1.84109,1.48404,0.84044,0.48111,0.13377,2023-09-27 07:24:13
"803",3211,4531,38,12.9,77,3.03,2.06,2.05,3539,719,26.7,51,1010.2,0.5,4.08,15.6,0,53,55,1246,2966,4888,6103,4299,1257,12,700,1.79412,1.44618,0.819,0.39136,0.13036,2023-09-27 07:24:17
"804",3215,4224,40,10.9,74.3,2.93,2.06,1.97,3537,1200,26.7,51,1010.3,0.5,4.09,15.48,0,53,100,1101,2605,4401,5658,4359,1213,0,676,1.7232,1.38901,0.78663,0.37589,0.14841,2023-09-27 07:24:21
"805",3219,5614,35,10.8,93.4,3.93,2.11,2.01,3539,98,26.8,51,1010.2,0.5,4.09,15.36,0,53,70,2073,4640,6266,6794,4917,954,1,957,2.11076,1.60072,0.96355,0.46043,0.18179,2023-09-27 07:24:25
"806",3223,12548,29,22.2,135.3,6.02,1.8,2,3536,360,26.7,51,1010.4,0.5,4.1,15.04,0,53,48,4167,10252,20141,23303,0,0,0,1598,3.46214,2.62556,0.84548,0.75521,0.29817,2023-09-27 07:24:29
"807",3227,12037,30,17.9,103,3.81,1.76,1.99,3539,718,26.8,51,1010.3,0.5,4.09,15.08,0,53,73,3902,9213,18316,21804,2852,0,0,950,3.24272,2.45916,0.7919,0.41312,0.27928,2023-09-27 07:24:33
"808",3231,18114,32,28.7,133.8,3.66,1.76,1.99,3537,1199,26.7,51,1010.2,0.5,4.09,15.08,0,53,47,5248,13509,24630,30404,11273,0,3,770,5.07457,3.84837,1.23925,0.6465,0.09318,2023-09-27 07:24:37
"809",3235,23073,18,27.7,86.8,2.85,1.65,2.01,3537,100,26.7,51,1010.2,0.5,4.09,15.48,0,53,100,24397,49749,32066,495,0,1072,1113,447,3.90016,1.12233,0.95245,0.49688,0.07161,2023-09-27 07:24:41
"810",3239,16982,18,18.4,57.9,1.41,1.68,2.01,3540,359,26.7,51,1010.3,0.5,4.09,15.56,0,53,100,18182,36941,22538,0,0,1846,906,60,2.89899,0.83423,0.81679,0.36933,0.05323,2023-09-27 07:24:45
"811",3243,9971,19,12.4,50.3,1.92,1.73,2.01,3537,717,26.8,51,1010.2,0.5,4.09,15.28,0,53,100,9804,20159,13842,2064,0,648,329,405,1.95302,0.56201,0.55027,0.28451,0.03586,2023-09-27 07:24:49
"812",3247,12057,18,12.9,50.1,1.8,1.66,2.05,3540,1199,26.7,50,1010.3,0.5,4.09,15.44,0,53,100,13197,26694,15777,0,0,547,600,318,2.02575,0.58294,0.57076,0.29511,0.04269,2023-09-27 07:24:53
"813",3251,8040,26,12.1,51.4,1.31,1.88,2.01,3536,99,26.7,51,1010.1,0.5,4.09,15.2,0,53,100,4657,10367,11139,8613,2102,342,773,106,1.96211,1.25097,0.55283,0.28584,0.04135,2023-09-27 07:24:57
"814",3255,8248,22,12.2,49.1,0.92,2.04,2.03,3540,359,26.7,50,1010.3,0.5,4.09,15.52,0,53,100,7481,15507,9672,710,1571,4141,1,0,1.86864,1.19138,0.74889,0.27222,0.03938,2023-09-27 07:25:01
"815",3259,7597,24,11.3,61.2,1.61,2.06,2.01,3539,718,26.8,51,1010.3,0.5,4.09,15.28,0,53,99,5675,12232,10138,4303,0,2470,1155,25,1.93894,1.2362,0.77706,0.42043,0.04086,2023-09-27 07:25:05
"816",3263,6265,25,11.3,73.6,3.3,2.06,1.98,3536,1198,26.7,50,1010.2,0.499,4.09,15.16,0,53,98,4451,9374,8184,4437,1832,364,238,804,1.71705,1.09473,0.68813,0.37231,0.15613,2023-09-27 07:25:09
"817",3267,4872,30,10.6,69.8,3.19,2.07,2.02,3539,99,26.7,50,1010.5,0.501,4.09,15.4,0,53,92,2398,5252,6142,5529,2929,3,0,831,1.57331,1.09905,0.63053,0.34115,0.14306,2023-09-27 07:25:13
"818",3271,3680,35,9.4,68,2.72,2.31,2,3537,359,26.7,50,1010.3,0.499,4.09,15.24,0,53,100,1793,3768,3548,2725,3156,1838,1,608,1.53231,1.07042,0.81063,0.33226,0.13933,2023-09-27 07:25:17
"819",3275,3661,33,9.6,68.9,2.89,2.35,2.02,3535,718,26.7,50,1010.3,0.5,4.09,15.32,0,53,100,1973,4154,3762,2554,2526,1642,74,657,1.47343,1.02928,0.77948,0.36179,0.13398,2023-09-27 07:25:21
"820",3279,3282,37,8.9,61.7,2.24,2.34,2.03,3536,1199,26.7,50,1010.2,0.5,4.09,15.44,0,53,100,1495,3217,3211,2587,2369,1834,454,381,1.42946,0.99857,0.75622,0.35099,0.09506,2023-09-27 07:25:25
"821",3283,3166,49,8.5,67.6,2.38,2.01,2.02,3537,100,26.7,50,1010.2,0.5,4.09,15.6,0,53,51,406,1133,2725,4261,3784,2026,224,441,1.52931,1.34494,0.80904,0.37551,0.1017,2023-09-27 07:25:29
"822",3287,2730,53,8.6,60,1.8,2,2,3537,359,26.7,50,1010.2,0.5,4.09,15.52,0,53,72,305,860,2040,3304,3383,2278,573,192,1.42456,1.25282,0.79336,0.34979,0.09474,2023-09-27 07:25:33
"823",3291,2875,53,9.4,68.3,2.16,2.06,2,3536,718,26.7,49,1010.3,0.5,4.09,15.16,0,53,56,348,972,2228,3476,3240,2274,854,228,1.5442,1.35803,0.85999,0.42386,0.10269,2023-09-27 07:25:37
"824",3295,2790,53,9,63.6,1.91,2.05,1.98,3536,1200,26.7,49,1010.2,0.5,4.09,15.36,0,53,56,326,945,2193,3410,3041,2294,850,160,1.47893,1.30063,0.82364,0.40594,0.08125,2023-09-27 07:25:41
"825",3299,4077,36,10.6,73.8,2.33,2.4,2,3536,99,26.7,49,1010.4,0.5,4.09,15.52,0,53,88,1968,4289,4137,2977,1960,2562,1238,187,1.73132,1.32874,0.9642,0.47522,0.09511,2023-09-27 07:25:45
"826",3303,4642,37,11.3,83.9,3.53,2.12,1.97,3537,359,26.7,50,1010.3,0.5,4.09,15.36,0,53,100,1450,3468,5346,6171,3315,1397,3,845,1.85645,1.42477,0.79033,0.50956,0.10199,2023-09-27 07:25:49
"827",3307,5466,34,12,81.2,3.31,2.06,2.03,3537,718,26.7,50,1010.3,0.5,4.09,15.56,0,53,73,1963,4578,6556,7171,3829,1003,2,796,1.92831,1.47992,0.82092,0.43077,0.10594,2023-09-27 07:25:53
"828",3311,5867,35,12.1,96.2,4.11,2.06,1.98,3539,1199,26.7,50,1010.3,0.5,4.09,15.4,0,53,50,1955,4509,6792,7862,5074,577,6,1022,2.17825,1.67174,0.92732,0.4866,0.18005,2023-09-27 07:25:57
"829",3315,8705,24,14.3,99.2,4.13,2.11,2,3536,99,26.7,50,1010.2,0.5,4.09,15.16,0,53,100,6700,13983,11093,4576,1966,1363,702,866,2.38888,1.50179,1.01699,0.53365,0.19746,2023-09-27 07:26:01
"830",3319,7744,29,15.2,105.2,4.82,2.05,1.97,3537,359,26.7,50,1010.5,0.5,4.09,15.44,0,53,100,4008,8777,10033,8650,3966,0,0,1263,2.45941,1.54613,0.87787,0.54941,0.20329,2023-09-27 07:26:05
"831",3323,8929,25,14,94.1,4.23,1.98,1.97,3535,717,26.7,50,1010.1,0.5,4.09,15.6,0,53,97,5818,12373,12015,7998,2943,43,11,1106,2.3628,1.4854,0.84339,0.44108,0.1953,2023-09-27 07:26:09
"832",3327,10162,27,17.6,101.3,3.93,2,1.98,3537,1200,26.7,50,1010.2,0.5,4.1,15.4,0,53,100,6071,13198,13301,9638,3905,724,449,865,2.843,1.78728,1.01479,0.53072,0.13389,2023-09-27 07:26:13
"833",3331,12452,28,20.9,139.1,5.66,2.03,2,3536,100,26.7,50,1010.2,0.5,4.09,14.96,0,53,100,6997,15169,15620,12060,6630,1137,9,1384,3.88626,2.18555,1.38718,0.72547,0.18302,2023-09-27 07:26:17
"834",3335,14999,22,19.6,111.6,4.93,1.81,1.99,3536,359,26.7,50,1010.2,0.5,4.09,15.24,0,53,100,10689,23129,22463,13350,0,7,158,1280,3.27605,1.84238,0.83739,0.61156,0.15428,2023-09-27 07:26:21
"835",3339,10533,22,17.3,64.3,2.38,1.81,2,3537,718,26.7,50,1010.3,0.5,4.09,15.56,0,53,100,7686,16378,15074,8687,1066,242,234,544,2.24217,1.26095,0.57312,0.2948,0.10559,2023-09-27 07:26:25
"836",3343,8617,22,10.9,62.8,2.83,1.8,1.97,3537,1199,26.6,50,1010.1,0.5,4.09,15.36,0,53,100,6634,13307,12896,7241,0,0,0,756,1.82752,1.02776,0.46713,0.24029,0.29005,2023-09-27 07:26:29
"837",3347,6637,33,10.6,66.1,2.49,1.77,1.97,3535,100,26.7,50,1010.4,0.5,4.09,15.48,0,53,62,1736,4040,9757,12678,2620,0,0,617,1.9433,1.55406,0.49673,0.25551,0.30843,2023-09-27 07:26:33
"838",3351,6922,34,16,77,2.8,1.85,1.97,3537,360,26.7,50,1010.4,0.5,4.09,14.96,0,53,31,1883,4312,8880,11552,5501,0,0,672,2.21209,1.76901,0.67548,0.29085,0.35109,2023-09-27 07:26:37
"839",3355,5570,31,10.7,75.3,3.54,1.84,2.02,3537,718,26.7,50,1010.2,0.5,4.09,15.12,0,53,65,1525,3563,9032,11325,0,0,0,947,1.67859,1.34237,0.51258,0.36923,0.26642,2023-09-27 07:26:41
"840",3359,5781,32,10.8,77.3,3.57,1.81,2.01,3539,1199,26.7,50,1010.2,0.5,4.09,15.32,0,53,70,1277,3477,9340,12164,183,0,0,951,1.77337,1.41817,0.54152,0.39008,0.1836,2023-09-27 07:26:45
"841",3363,5404,29,10.5,65.5,2.93,1.94,2.03,3540,99,26.7,50,1010.2,0.5,4.09,15.24,0,53,100,2387,5363,7665,7693,1731,0,0,769,1.60743,1.12915,0.49085,0.35358,0.16642,2023-09-27 07:26:49
"842",3367,4493,33,10.7,83.2,3.5,2.33,1.97,3536,359,26.7,50,1010.1,0.5,4.09,15.2,0,53,80,2415,4999,4440,3061,3806,1734,18,818,1.79432,1.26044,0.96404,0.39469,0.18577,2023-09-27 07:26:53
"843",3371,5110,33,13.5,98.1,4.18,2.36,1.99,3537,718,26.7,50,1010.2,0.5,4.09,15.28,0,53,100,2835,5853,5014,3210,4124,2193,0,981,2.0621,1.44853,1.10791,0.46934,0.21349,2023-09-27 07:26:57
"844",3375,4369,36,12.3,78,2.77,2.34,2.01,3536,1199,26.6,50,1010.3,0.5,4.09,15.44,0,53,100,2117,4484,4151,3064,3387,2589,432,478,1.85821,1.30531,0.99836,0.42293,0.13392,2023-09-27 07:27:01
"845",3379,4376,34,11.7,70.3,2.36,2.36,2.01,3536,99,26.6,50,1010.3,0.5,4.09,15.2,0,53,71,2436,5091,4165,2399,3090,2826,356,372,1.71186,1.28592,0.91974,0.38962,0.12338,2023-09-27 07:27:05
"846",3383,4640,33,11.2,76,2.87,2.29,2.02,3537,359,26.7,50,1010.3,0.5,4.09,14.88,0,53,62,2382,5056,4739,3442,3319,2362,91,595,1.76347,1.32468,0.92029,0.40137,0.1271,2023-09-27 07:27:09
"847",3387,2977,36,9.6,113.6,5.95,2.65,1.99,3537,718,26.6,50,1010.2,0.5,4.09,14.96,0,53,79,1235,3018,4009,3436,0,0,987,1419,1.60351,1.20453,0.83682,0.88431,0.11557,2023-09-27 07:27:13
"848",3391,3420,31,10.7,123.7,7.03,2.57,1.98,3537,1198,26.6,50,1010.3,0.5,4.09,15.48,0,53,87,1697,4129,5088,3335,0,0,9,1948,1.60659,1.20684,0.83842,0.88601,0.16782,2023-09-27 07:27:17
"849",3395,2564,44,9.6,112.8,5.96,2.49,2.04,3540,99,26.7,50,1010.3,0.5,4.09,15.16,0,53,90,394,1351,3526,4624,0,0,789,1464,1.50314,1.33472,0.78444,0.82896,0.15701,2023-09-27 07:27:21
"850",3399,2037,58,9.2,119.3,5.88,2.76,1.99,3539,360,26.6,50,1010.2,0.5,4.09,15.16,0,53,33,326,1013,2157,2634,0,723,1566,1228,1.58536,1.40773,1.01502,0.8743,0.1656,2023-09-27 07:27:25
"851",3403,2544,64,9.8,79.3,2.51,2.08,1.97,3536,718,26.6,50,1010.2,0.5,4.09,15.36,0,53,56,243,642,1407,2393,3140,2605,1447,175,1.6478,1.46318,1.055,0.47751,0.17213,2023-09-27 07:27:29
"852",3407,2522,65,10.3,72.6,1.99,2.03,2.01,3533,1198,26.6,50,1010.3,0.5,4.09,15.32,0,53,38,214,613,1337,2301,3032,2944,1507,0,1.61644,1.43533,1.03492,0.46842,0.11364,2023-09-27 07:27:33
"853",3411,2628,59,10.7,74.2,2.1,2.23,2.01,3535,100,26.6,50,1010.4,0.499,4.09,15.56,0,53,31,478,1124,1531,2034,2773,2893,1604,14,1.65672,1.37627,1.06071,0.48009,0.11648,2023-09-27 07:27:37
"854",3415,3142,46,9.5,73.1,2.73,2.18,1.98,3536,360,26.6,50,1010.3,0.499,4.09,15.08,0,53,63,673,1667,2890,3805,2957,1853,561,480,1.55964,1.29563,0.82236,0.45196,0.10965,2023-09-27 07:27:41
"855",3419,3261,41,9.3,81,3.38,2.29,2.03,3536,718,26.6,50,1010.3,0.499,4.09,15.44,0,53,85,864,2198,3769,4441,1477,1097,980,622,1.53323,1.27369,0.80844,0.53779,0.10779,2023-09-27 07:27:45
"856",3423,3119,40,9.7,85.5,4.05,2.28,2.02,3543,1199,26.6,50,1010.3,0.5,4.09,15.48,0,53,69,834,2071,3594,4345,1901,700,362,968,1.46971,1.22092,0.77494,0.51551,0.13544,2023-09-27 07:27:49
"857",3427,3086,43,9.2,84.7,3.91,2.22,1.98,3537,100,26.6,49,1010.3,0.5,4.09,15.44,0,53,60,622,1656,3460,4612,2180,778,402,911,1.48385,1.27211,0.7824,0.52047,0.13675,2023-09-27 07:27:53
"858",3431,2440,50,8.8,74.9,3.09,2.29,2.01,3536,359,26.6,49,1010.2,0.5,4.09,15.44,0,53,39,465,1177,2194,2941,2082,1339,791,570,1.36953,1.1741,0.79204,0.48037,0.12621,2023-09-27 07:27:57
"859",3435,3278,51,9.9,75.3,2.52,2.08,1.98,3536,718,26.6,49,1010.3,0.5,4.09,15.44,0,53,79,537,1294,2377,3599,4324,2543,469,389,1.70337,1.4603,0.98511,0.39389,0.15698,2023-09-27 07:28:01
"860",3439,2933,52,10.2,66.8,2.18,2.07,1.99,3537,1199,26.6,50,1010.3,0.5,4.1,15.52,0,53,65,477,1150,2106,3192,3844,2358,451,317,1.52971,1.31142,0.88467,0.35373,0.13399,2023-09-27 07:28:05
"861",3443,2871,53,9.3,65.3,1.91,2.11,2.03,3537,100,26.6,50,1010.2,0.5,4.09,15.28,0,53,100,489,1174,1972,2889,3576,2557,787,157,1.55846,1.30516,0.9013,0.36038,0.13651,2023-09-27 07:28:09
"862",3447,3370,43,9.4,68.1,2.72,2.07,1.96,3535,359,26.6,49,1010.5,0.5,4.09,15.56,0,53,79,729,1775,3259,4481,3805,1291,0,626,1.48118,1.24044,0.75089,0.34251,0.12974,2023-09-27 07:28:13
"863",3451,3136,42,9.1,75.2,3.34,2.17,1.99,3536,718,26.6,50,1010.2,0.5,4.09,15.4,0,53,55,722,1805,3376,4402,2634,954,171,792,1.43275,1.19989,0.72634,0.4288,0.1255,2023-09-27 07:28:17
"864",3455,3250,44,9.5,72.5,2.78,2.17,2.01,3536,1199,26.6,49,1010.2,0.5,4.09,15.12,0,53,59,704,1791,3279,4283,2709,1559,560,512,1.5334,1.28418,0.77737,0.45893,0.08633,2023-09-27 07:28:21
"865",3459,3107,49,8.9,70.2,2.43,2.05,2.01,3539,100,26.6,50,1010.5,0.5,4.09,15.32,0,53,94,368,1123,2896,4404,2987,1840,753,349,1.54993,1.37007,0.78574,0.46387,0.08726,2023-09-27 07:28:25
"866",3463,2500,59,10,66.5,1.92,2.08,1.99,3539,359,26.6,50,1010.2,0.5,4.09,15.48,0,53,39,260,755,1682,2666,2676,2475,1262,66,1.48702,1.31446,0.88886,0.44504,0.08372,2023-09-27 07:28:29
"867",3467,2627,60,9.4,67.6,1.82,2.05,2.02,3537,718,26.6,50,1010.3,0.5,4.09,15.32,0,53,43,257,748,1658,2700,2991,2763,1324,3,1.56662,1.38483,0.93644,0.45645,0.0882,2023-09-27 07:28:33
"868",3471,2534,60,10.2,62.6,1.63,2.03,2,3537,1199,26.6,50,1010.3,0.5,4.09,15.56,0,53,44,219,731,1640,2659,2679,3011,1066,0,1.48829,1.31558,0.88962,0.43362,0.03681,2023-09-27 07:28:37
"869",3475,2892,55,9.1,68.1,1.77,2.13,2.01,3532,100,26.6,50,1010.4,0.5,4.09,15.28,0,53,54,386,1169,2104,2978,2466,3465,1135,0,1.62901,1.41448,0.97373,0.47462,0.0403,2023-09-27 07:28:41
"870",3479,3145,49,10.1,63.7,1.97,2.04,2.02,3539,359,26.6,50,1010.4,0.499,4.09,15.44,0,53,41,423,1259,2824,4184,3045,2362,564,238,1.53577,1.33352,0.75667,0.44746,0.03799,2023-09-27 07:28:45
"871",3483,3250,43,8.9,68.3,2.24,2.14,2,3539,718,26.5,50,1010.4,0.499,4.09,15.28,0,53,99,437,1578,4100,5534,603,1336,1676,136,1.49907,1.30166,0.73859,0.52778,0.03708,2023-09-27 07:28:49
"872",3487,3498,43,9.9,83.5,3.5,2.15,2.01,3535,1198,26.5,50,1010.1,0.499,4.09,15.32,0,53,60,613,1782,4104,5567,2010,1008,793,693,1.60791,1.39616,0.79222,0.5661,0.07882,2023-09-27 07:28:53
"873",3491,3518,40,9.6,80.3,3.22,2.26,1.99,3535,100,26.6,50,1010.4,0.5,4.09,15.4,0,53,100,962,2451,4109,4776,1511,1275,1032,553,1.61225,1.31312,0.79436,0.56763,0.07903,2023-09-27 07:28:57
"874",3495,3360,37,9.8,69,2.46,2.3,2.01,3537,358,26.5,50,1010.3,0.5,4.09,15.16,0,53,89,1055,2740,4391,4668,29,1142,1676,217,1.44724,1.17872,0.73103,0.50954,0.07094,2023-09-27 07:29:01
"875",3499,3508,40,10,73.1,2.73,2.24,2,3537,718,26.5,50,1010.3,0.5,4.09,15.52,0,53,74,1000,2488,3964,4540,1772,1462,981,415,1.55934,1.27002,0.78765,0.49411,0.07644,2023-09-27 07:29:05
"876",3503,3353,39,10.1,87,4.3,2.22,2.03,3535,1199,26.5,50,1010.4,0.5,4.09,15.56,0,53,87,955,2257,3804,4666,2807,263,1,1134,1.49642,1.21877,0.75587,0.47417,0.18502,2023-09-27 07:29:09
"877",3507,4332,31,10.1,96,4.85,2.28,1.98,3537,99,26.6,50,1010.4,0.499,4.09,15.64,0,53,100,2169,4753,5414,4618,2003,135,171,1263,1.65358,1.22436,0.83525,0.52397,0.20446,2023-09-27 07:29:13
"878",3511,3082,36,9.3,83.2,4.03,2.43,2.01,3537,359,26.5,50,1010.3,0.5,4.09,15.4,0,53,93,1388,2993,3236,2794,2126,969,78,1018,1.43767,1.0645,0.80543,0.45555,0.17776,2023-09-27 07:29:17
"879",3515,3794,38,9.8,82,3.5,2.31,1.97,3537,719,26.5,50,1010.4,0.5,4.09,15,0,53,37,1573,3301,3553,3372,3963,1217,194,803,1.67751,1.24208,0.9398,0.37579,0.20742,2023-09-27 07:29:21
"880",3519,3958,35,10.2,82.7,3.57,2.37,1.99,3537,1199,26.5,50,1010.2,0.5,4.09,15.44,0,53,76,2026,4109,3578,2581,4136,1465,5,854,1.68077,1.24449,0.94162,0.37652,0.2101,2023-09-27 07:29:25
"881",3523,3489,45,9.7,80.5,3.26,2.14,2.01,3535,99,26.5,50,1010.4,0.5,4.09,15.56,0,53,56,819,1831,2923,3971,4529,1708,0,748,1.67144,1.3813,0.9364,0.37443,0.20893,2023-09-27 07:29:29
"882",3527,3607,43,10.1,80,3.43,2.13,1.99,3533,359,26.5,50,1010.3,0.5,4.09,15.36,0,53,53,930,2053,3297,4387,4683,907,0,834,1.62453,1.34253,0.86104,0.36392,0.20307,2023-09-27 07:29:33
"883",3531,3847,44,10.5,80.1,3.18,2.1,1.99,3536,718,26.5,50,1010.2,0.5,4.09,15,0,53,52,924,2036,3298,4543,5303,1394,0,729,1.74628,1.44315,0.92557,0.35301,0.21829,2023-09-27 07:29:37
"884",3535,3925,48,11.6,67.2,1.64,2.04,2.01,3537,1199,26.5,50,1010.2,0.499,4.09,15.2,0,53,91,752,1858,3018,4228,4705,3551,385,101,1.87083,1.54608,0.99158,0.37819,0.0824,2023-09-27 07:29:41
"885",3539,5009,48,13.1,85.8,2.04,2.07,1.99,3539,100,26.5,50,1010.3,0.5,4.09,15.36,0,53,65,1027,2491,3821,5197,5913,4594,602,87,2.41654,1.94934,1.28082,0.4885,0.10644,2023-09-27 07:29:45
"886",3543,10346,34,19.7,121.1,4.76,1.83,2.02,3539,359,26.5,51,1010.3,0.5,4.09,15.12,0,53,35,2374,6481,14247,18751,5981,0,3,1187,3.2718,2.63925,0.97103,0.66139,0.14411,2023-09-27 07:29:49
"887",3547,15243,35,23.5,126.9,3.21,1.76,2,3535,718,26.5,51,1010.2,0.5,4.09,15.08,0,53,30,3285,8955,18673,25896,14805,0,0,618,4.64861,3.74988,1.37965,0.48034,0.20475,2023-09-27 07:29:53
"888",3551,15886,37,31.3,132.8,3,1.75,1.97,3539,1199,26.5,51,1010.2,0.5,4.09,15.44,0,53,32,3131,8722,18191,26186,18537,0,0,513,5.04115,4.06653,1.49615,0.5209,0.19104,2023-09-27 07:29:57
"889",3555,13708,23,19.6,73.8,1.85,1.88,1.99,3536,99,26.5,51,1010.2,0.5,4.09,15,0,53,100,10477,21983,17863,8273,4283,1285,577,217,3.02135,1.72479,0.8967,0.31219,0.1145,2023-09-27 07:30:01
"890",3559,8648,29,15.9,70.2,2.08,1.96,2,3539,358,26.5,50,1010.4,0.5,4.09,15.04,0,53,100,4443,9722,10258,8758,6742,624,5,427,2.57386,1.46933,0.87042,0.26596,0.09754,2023-09-27 07:30:05
"891",3563,9455,26,16,92.6,3.74,1.98,2.01,3533,717,26.5,50,1010.3,0.5,4.09,15.4,0,53,100,5832,12630,12484,8739,3424,641,162,892,2.64994,1.51276,0.89615,0.50018,0.10042,2023-09-27 07:30:09
"892",3567,9228,26,16.5,90.2,3.64,1.99,2,3537,1198,26.5,50,1010.2,0.5,4.09,15.52,0,53,100,5779,12556,12284,8354,2789,1003,92,871,2.57691,1.47107,0.87145,0.4864,0.06104,2023-09-27 07:30:13
"893",3571,9479,26,15.7,69.9,1.7,1.96,2.01,3537,99,26.5,50,1010.2,0.5,4.09,15.32,0,53,100,5596,12565,13112,9531,1118,1543,1451,0,2.45422,1.63574,0.82996,0.46324,0.05814,2023-09-27 07:30:17
"894",3575,8072,29,14.3,79.8,2.51,2.04,2.01,3537,359,26.5,50,1010.4,0.5,4.09,15.2,0,53,100,4212,9394,10117,8203,3582,1777,572,393,2.44323,1.62841,0.91737,0.46116,0.05788,2023-09-27 07:30:21
